"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"W10133649_mjh","","man",1,"Read","trap","Study2","M","Study Phase2",2601,"Recall2","USM"
"w10136516_mld","man","man",1,"Read","trap","Study2","M","Study Phase2",5069,"Recall2","USM"
"w10153319HLP","trick","man",1,"Read","trap","Study2","M","Study Phase2",1128,"Recall2","USM"
"w10154153_CLJ","","man",1,"Read","trap","Study2","M","Study Phase2",1807,"Recall2","USM"
"w10157807CA","","man",1,"Read","trap","Study2","M","Study Phase2",781,"Recall2","USM"
"w10162363_DMF","","man",1,"Read","trap","Study2","M","Study Phase2",453,"Recall2","USM"
"w10166559CB","star wars","man",1,"Read","trap","Study2","M","Study Phase2",155,"Recall2","USM"
"w10193139SS","man","man",1,"Read","trap","Study2","M","Study Phase2",1122,"Recall2","USM"
"w10199898","","man",1,"Read","trap","Study2","M","Study Phase2",1844,"Recall2","USM"
"W10087993_tlh","to[","top",1,"Read","valley","Study2","M","Study Phase2",2140,"Recall2","USM"
"W10113617_mr","","top",1,"Read","valley","Study2","M","Study Phase2",272,"Recall2","USM"
"W10124981_NW","top","top",1,"Read","valley","Study2","M","Study Phase2",558,"Recall2","USM"
"W10126357_MJ","","top",1,"Read","valley","Study2","M","Study Phase2",6253,"Recall2","USM"
"w10128846_klm","top","top",1,"Read","valley","Study2","M","Study Phase2",20559,"Recall2","USM"
"W10129579_es","high","top",1,"Read","valley","Study2","M","Study Phase2",3619,"Recall2","USM"
"w10132784ANG","lake","top",1,"Read","valley","Study2","M","Study Phase2",612,"Recall2","USM"
"W10133649_mjh","","top",1,"Read","valley","Study2","M","Study Phase2",1266,"Recall2","USM"
"w10136516_mld","sand","top",1,"Read","valley","Study2","M","Study Phase2",4130,"Recall2","USM"
"w10153319HLP","","top",1,"Read","valley","Study2","M","Study Phase2",1064,"Recall2","USM"
"w10154153_CLJ","top","top",1,"Read","valley","Study2","M","Study Phase2",2185,"Recall2","USM"
"w10157807CA","","top",1,"Read","valley","Study2","M","Study Phase2",644,"Recall2","USM"
"w10162363_DMF","hills","top",1,"Read","valley","Study2","M","Study Phase2",271,"Recall2","USM"
"w10166559CB","canyon ","top",1,"Read","valley","Study2","M","Study Phase2",193,"Recall2","USM"
"w10193139SS","top","top",1,"Read","valley","Study2","M","Study Phase2",2432,"Recall2","USM"
"w10199898","top","top",1,"Read","valley","Study2","M","Study Phase2",1468,"Recall2","USM"
"W10087993_tlh","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",1416,"Recall2","USM"
"W10113617_mr","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1216,"Recall2","USM"
"W10124981_NW","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",557,"Recall2","USM"
"W10126357_MJ","insect","bug",1,"Read","wasp","Study2","F","Study Phase2",859,"Recall2","USM"
"w10128846_klm","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1086,"Recall2","USM"
"W10129579_es","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",1230,"Recall2","USM"
"w10132784ANG","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",462,"Recall2","USM"
"W10133649_mjh","","bug",1,"Read","wasp","Study2","F","Study Phase2",1652,"Recall2","USM"
"w10136516_mld","fly","bug",1,"Read","wasp","Study2","F","Study Phase2",2931,"Recall2","USM"
"w10153319HLP","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",1049,"Recall2","USM"
"w10154153_CLJ","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",2727,"Recall2","USM"
"w10157807CA","","bug",1,"Read","wasp","Study2","F","Study Phase2",747,"Recall2","USM"
"w10162363_DMF","hornet","bug",1,"Read","wasp","Study2","F","Study Phase2",256,"Recall2","USM"
"w10166559CB","sting","bug",1,"Read","wasp","Study2","F","Study Phase2",841,"Recall2","USM"
"w10193139SS","bug","bug",1,"Read","wasp","Study2","F","Study Phase2",1572,"Recall2","USM"
"w10199898","","bug",1,"Read","wasp","Study2","F","Study Phase2",1165,"Recall2","USM"
"W10087993_tlh","wall","handle",1,"Read","window","Study2","M","Study Phase2",1547,"Recall2","USM"
"W10113617_mr","glass","handle",1,"Read","window","Study2","M","Study Phase2",2909,"Recall2","USM"
"W10124981_NW","handle","handle",1,"Read","window","Study2","M","Study Phase2",2055,"Recall2","USM"
"W10126357_MJ","","handle",1,"Read","window","Study2","M","Study Phase2",1265,"Recall2","USM"
"w10128846_klm","death","handle",1,"Read","window","Study2","M","Study Phase2",970,"Recall2","USM"
"W10129579_es","","handle",1,"Read","window","Study2","M","Study Phase2",2057,"Recall2","USM"
"w10132784ANG","break","handle",1,"Read","window","Study2","M","Study Phase2",481,"Recall2","USM"
"W10133649_mjh","","handle",1,"Read","window","Study2","M","Study Phase2",837,"Recall2","USM"
"w10136516_mld","open","handle",1,"Read","window","Study2","M","Study Phase2",4529,"Recall2","USM"
"w10153319HLP","handle","handle",1,"Read","window","Study2","M","Study Phase2",1034,"Recall2","USM"
"w10154153_CLJ","painted","handle",1,"Read","window","Study2","M","Study Phase2",2339,"Recall2","USM"
"w10157807CA","","handle",1,"Read","window","Study2","M","Study Phase2",860,"Recall2","USM"
"w10162363_DMF","wall","handle",1,"Read","window","Study2","M","Study Phase2",427,"Recall2","USM"
"w10166559CB","clean","handle",1,"Read","window","Study2","M","Study Phase2",201,"Recall2","USM"
"w10193139SS","still","handle",1,"Read","window","Study2","M","Study Phase2",2423,"Recall2","USM"
"w10199898","","handle",1,"Read","window","Study2","M","Study Phase2",1349,"Recall2","USM"
"10186844TK","wolf","wolf",3,"Read","art","Study2","U","Study Phase",1063,"Recall1","USM"
"10195067DH","pretty","wolf",3,"Read","art","Study2","U","Study Phase",601,"Recall1","USM"
"w10086869_ipb","wolf","wolf",3,"Read","art","Study2","U","Study Phase",1159,"Recall1","USM"
"W10110276_bab","teacher","wolf",3,"Read","art","Study2","U","Study Phase",754,"Recall1","USM"
"w10114984AT","men","wolf",3,"Read","art","Study2","U","Study Phase",2550,"Recall1","USM"
"w10131819PL","","wolf",3,"Read","art","Study2","U","Study Phase",783,"Recall1","USM"
"W10159377_cdv","","wolf",3,"Read","art","Study2","U","Study Phase",359,"Recall1","USM"
"w10164421KF","","wolf",3,"Read","art","Study2","U","Study Phase",745,"Recall1","USM"
"W10169374_mds","","wolf",3,"Read","art","Study2","U","Study Phase",1047,"Recall1","USM"
"W10173620_SEJ","","wolf",3,"Read","art","Study2","U","Study Phase",1386,"Recall1","USM"
"w10181374_LC","work","wolf",3,"Read","art","Study2","U","Study Phase",971,"Recall1","USM"
"w10181697ALB","wolf","wolf",3,"Read","art","Study2","U","Study Phase",868,"Recall1","USM"
"w10182202_WKK","","wolf",3,"Read","art","Study2","U","Study Phase",481,"Recall1","USM"
"w10182746_ken","painting","wolf",3,"Read","art","Study2","U","Study Phase",1128,"Recall1","USM"
"w10186363JW","wolf","wolf",3,"Read","art","Study2","U","Study Phase",600,"Recall1","USM"
"w467523BR","subjective","wolf",3,"Read","art","Study2","U","Study Phase",387,"Recall1","USM"
"10186844TK","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",983,"Recall1","USM"
"10195067DH","blood","bronze",3,"Read","artery","Study2","U","Study Phase",2190,"Recall1","USM"
"w10086869_ipb","vein","bronze",3,"Read","artery","Study2","U","Study Phase",662,"Recall1","USM"
"W10110276_bab","vein","bronze",3,"Read","artery","Study2","U","Study Phase",2054,"Recall1","USM"
"w10114984AT","base","bronze",3,"Read","artery","Study2","U","Study Phase",2496,"Recall1","USM"
"w10131819PL","","bronze",3,"Read","artery","Study2","U","Study Phase",1049,"Recall1","USM"
"W10159377_cdv","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",1644,"Recall1","USM"
"w10164421KF","","bronze",3,"Read","artery","Study2","U","Study Phase",673,"Recall1","USM"
"W10169374_mds","","bronze",3,"Read","artery","Study2","U","Study Phase",2609,"Recall1","USM"
"W10173620_SEJ","","bronze",3,"Read","artery","Study2","U","Study Phase",1165,"Recall1","USM"
"w10181374_LC","vein","bronze",3,"Read","artery","Study2","U","Study Phase",1260,"Recall1","USM"
"w10181697ALB","","bronze",3,"Read","artery","Study2","U","Study Phase",922,"Recall1","USM"
"w10182202_WKK","","bronze",3,"Read","artery","Study2","U","Study Phase",480,"Recall1","USM"
"w10182746_ken","bronze","bronze",3,"Read","artery","Study2","U","Study Phase",1240,"Recall1","USM"
"w10186363JW","try","bronze",3,"Read","artery","Study2","U","Study Phase",220,"Recall1","USM"
"w467523BR","blood","bronze",3,"Read","artery","Study2","U","Study Phase",401,"Recall1","USM"
"10186844TK","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",995,"Recall1","USM"
"10195067DH","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",602,"Recall1","USM"
"w10086869_ipb","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",878,"Recall1","USM"
"W10110276_bab","dress","clothes",3,"Read","attire","Study2","F","Study Phase",777,"Recall1","USM"
"w10114984AT","dress","clothes",3,"Read","attire","Study2","F","Study Phase",2008,"Recall1","USM"
"w10131819PL","","clothes",3,"Read","attire","Study2","F","Study Phase",534,"Recall1","USM"
"W10159377_cdv","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1385,"Recall1","USM"
"w10164421KF","","clothes",3,"Read","attire","Study2","F","Study Phase",960,"Recall1","USM"
"W10169374_mds","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1263,"Recall1","USM"
"W10173620_SEJ","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1137,"Recall1","USM"
"w10181374_LC","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",898,"Recall1","USM"
"w10181697ALB","dress","clothes",3,"Read","attire","Study2","F","Study Phase",980,"Recall1","USM"
"w10182202_WKK","","clothes",3,"Read","attire","Study2","F","Study Phase",515,"Recall1","USM"
"w10182746_ken","clothes","clothes",3,"Read","attire","Study2","F","Study Phase",1079,"Recall1","USM"
"w10186363JW","suit","clothes",3,"Read","attire","Study2","F","Study Phase",112,"Recall1","USM"
"w467523BR","retire","clothes",3,"Read","attire","Study2","F","Study Phase",342,"Recall1","USM"
"10186844TK","","horn",3,"Read","bench","Study2","U","Study Phase",1120,"Recall1","USM"
"10195067DH","seat","horn",3,"Read","bench","Study2","U","Study Phase",983,"Recall1","USM"
"w10086869_ipb","chair","horn",3,"Read","bench","Study2","U","Study Phase",952,"Recall1","USM"
"W10110276_bab","press","horn",3,"Read","bench","Study2","U","Study Phase",741,"Recall1","USM"
"w10114984AT","sit","horn",3,"Read","bench","Study2","U","Study Phase",803,"Recall1","USM"
"w10131819PL","","horn",3,"Read","bench","Study2","U","Study Phase",1977,"Recall1","USM"
"W10159377_cdv","seat","horn",3,"Read","bench","Study2","U","Study Phase",460,"Recall1","USM"
"w10164421KF","","horn",3,"Read","bench","Study2","U","Study Phase",600,"Recall1","USM"
"W10169374_mds","","horn",3,"Read","bench","Study2","U","Study Phase",3008,"Recall1","USM"
"W10173620_SEJ","","horn",3,"Read","bench","Study2","U","Study Phase",1081,"Recall1","USM"
"w10181374_LC","seat","horn",3,"Read","bench","Study2","U","Study Phase",798,"Recall1","USM"
"w10181697ALB","press","horn",3,"Read","bench","Study2","U","Study Phase",1206,"Recall1","USM"
"w10182202_WKK","","horn",3,"Read","bench","Study2","U","Study Phase",590,"Recall1","USM"
"w10182746_ken","press","horn",3,"Read","bench","Study2","U","Study Phase",1310,"Recall1","USM"
"w10186363JW","seat","horn",3,"Read","bench","Study2","U","Study Phase",411,"Recall1","USM"
"w467523BR","sit","horn",3,"Read","bench","Study2","U","Study Phase",1574,"Recall1","USM"
"10186844TK","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1158,"Recall1","USM"
"10195067DH","fire","fire",3,"Read","blaze","Study2","F","Study Phase",3992,"Recall1","USM"
"w10086869_ipb","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1673,"Recall1","USM"
"W10110276_bab","runner","fire",3,"Read","blaze","Study2","F","Study Phase",779,"Recall1","USM"
"w10114984AT","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1966,"Recall1","USM"
"w10131819PL","","fire",3,"Read","blaze","Study2","F","Study Phase",1162,"Recall1","USM"
"W10159377_cdv","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1345,"Recall1","USM"
"w10164421KF","fire","fire",3,"Read","blaze","Study2","F","Study Phase",674,"Recall1","USM"
"W10169374_mds","","fire",3,"Read","blaze","Study2","F","Study Phase",2074,"Recall1","USM"
"W10173620_SEJ","razor","fire",3,"Read","blaze","Study2","F","Study Phase",1043,"Recall1","USM"
"w10181374_LC","fire","fire",3,"Read","blaze","Study2","F","Study Phase",961,"Recall1","USM"
"w10181697ALB","","fire",3,"Read","blaze","Study2","F","Study Phase",931,"Recall1","USM"
"w10182202_WKK","","fire",3,"Read","blaze","Study2","F","Study Phase",223,"Recall1","USM"
"w10182746_ken","fire","fire",3,"Read","blaze","Study2","F","Study Phase",1222,"Recall1","USM"
"w10186363JW","fire","fire",3,"Read","blaze","Study2","F","Study Phase",313,"Recall1","USM"
"w467523BR","fire","fire",3,"Read","blaze","Study2","F","Study Phase",446,"Recall1","USM"
"10186844TK","ounce","ounce",3,"Read","both","Study2","U","Study Phase",1015,"Recall1","USM"
"10195067DH","two","ounce",3,"Read","both","Study2","U","Study Phase",875,"Recall1","USM"
"w10086869_ipb","","ounce",3,"Read","both","Study2","U","Study Phase",932,"Recall1","USM"
"W10110276_bab","party","ounce",3,"Read","both","Study2","U","Study Phase",861,"Recall1","USM"
"w10114984AT","two","ounce",3,"Read","both","Study2","U","Study Phase",1341,"Recall1","USM"
"w10131819PL","","ounce",3,"Read","both","Study2","U","Study Phase",983,"Recall1","USM"
"W10159377_cdv","","ounce",3,"Read","both","Study2","U","Study Phase",442,"Recall1","USM"
"w10164421KF","","ounce",3,"Read","both","Study2","U","Study Phase",1072,"Recall1","USM"
"W10169374_mds","","ounce",3,"Read","both","Study2","U","Study Phase",2185,"Recall1","USM"
"W10173620_SEJ","","ounce",3,"Read","both","Study2","U","Study Phase",2098,"Recall1","USM"
"w10181374_LC","none","ounce",3,"Read","both","Study2","U","Study Phase",1060,"Recall1","USM"
"w10181697ALB","two","ounce",3,"Read","both","Study2","U","Study Phase",1985,"Recall1","USM"
"w10182202_WKK","","ounce",3,"Read","both","Study2","U","Study Phase",12307,"Recall1","USM"
"w10182746_ken","similar","ounce",3,"Read","both","Study2","U","Study Phase",1364,"Recall1","USM"
"w10186363JW","together","ounce",3,"Read","both","Study2","U","Study Phase",19,"Recall1","USM"
"w467523BR","car","ounce",3,"Read","both","Study2","U","Study Phase",567,"Recall1","USM"
"10186844TK","water","water",3,"Read","bridge","Study2","F","Study Phase",1005,"Recall1","USM"
"10195067DH","water","water",3,"Read","bridge","Study2","F","Study Phase",1940,"Recall1","USM"
"w10086869_ipb","water","water",3,"Read","bridge","Study2","F","Study Phase",1866,"Recall1","USM"
"W10110276_bab","car","water",3,"Read","bridge","Study2","F","Study Phase",703,"Recall1","USM"
"w10114984AT","water","water",3,"Read","bridge","Study2","F","Study Phase",1051,"Recall1","USM"
"w10131819PL","water","water",3,"Read","bridge","Study2","F","Study Phase",1430,"Recall1","USM"
"W10159377_cdv","","water",3,"Read","bridge","Study2","F","Study Phase",430,"Recall1","USM"
"w10164421KF","","water",3,"Read","bridge","Study2","F","Study Phase",678,"Recall1","USM"
"W10169374_mds","water","water",3,"Read","bridge","Study2","F","Study Phase",1272,"Recall1","USM"
"W10173620_SEJ","","water",3,"Read","bridge","Study2","F","Study Phase",1511,"Recall1","USM"
"w10181374_LC","gap","water",3,"Read","bridge","Study2","F","Study Phase",1242,"Recall1","USM"
"w10181697ALB","","water",3,"Read","bridge","Study2","F","Study Phase",1007,"Recall1","USM"
"w10182202_WKK","","water",3,"Read","bridge","Study2","F","Study Phase",1475,"Recall1","USM"
"w10182746_ken","water","water",3,"Read","bridge","Study2","F","Study Phase",1946,"Recall1","USM"
"w10186363JW","wood","water",3,"Read","bridge","Study2","F","Study Phase",120,"Recall1","USM"
"w467523BR","ground","water",3,"Read","bridge","Study2","F","Study Phase",351,"Recall1","USM"
"10186844TK","plant","plant",3,"Read","cactus","Study2","F","Study Phase",992,"Recall1","USM"
"10195067DH","green","plant",3,"Read","cactus","Study2","F","Study Phase",622,"Recall1","USM"
"w10086869_ipb","","plant",3,"Read","cactus","Study2","F","Study Phase",934,"Recall1","USM"
"W10110276_bab","blossom","plant",3,"Read","cactus","Study2","F","Study Phase",835,"Recall1","USM"
"w10114984AT","sharp","plant",3,"Read","cactus","Study2","F","Study Phase",1176,"Recall1","USM"
"w10131819PL","plant","plant",3,"Read","cactus","Study2","F","Study Phase",996,"Recall1","USM"
"W10159377_cdv","plant","plant",3,"Read","cactus","Study2","F","Study Phase",3236,"Recall1","USM"
"w10164421KF","plant","plant",3,"Read","cactus","Study2","F","Study Phase",804,"Recall1","USM"
"W10169374_mds","flower","plant",3,"Read","cactus","Study2","F","Study Phase",1143,"Recall1","USM"
"W10173620_SEJ","","plant",3,"Read","cactus","Study2","F","Study Phase",1062,"Recall1","USM"
"w10181374_LC","tree","plant",3,"Read","cactus","Study2","F","Study Phase",1038,"Recall1","USM"
"w10181697ALB","plant","plant",3,"Read","cactus","Study2","F","Study Phase",1219,"Recall1","USM"
"w10182202_WKK","","plant",3,"Read","cactus","Study2","F","Study Phase",378,"Recall1","USM"
"w10182746_ken","coke","plant",3,"Read","cactus","Study2","F","Study Phase",1211,"Recall1","USM"
"w10186363JW","plant","plant",3,"Read","cactus","Study2","F","Study Phase",279,"Recall1","USM"
"w467523BR","water","plant",3,"Read","cactus","Study2","F","Study Phase",395,"Recall1","USM"
"10186844TK","money","study",3,"Read","cash","Study2","U","Study Phase",1152,"Recall1","USM"
"10195067DH","mone","study",3,"Read","cash","Study2","U","Study Phase",893,"Recall1","USM"
"w10086869_ipb","","study",3,"Read","cash","Study2","U","Study Phase",950,"Recall1","USM"
"W10110276_bab","money ","study",3,"Read","cash","Study2","U","Study Phase",608,"Recall1","USM"
"w10114984AT","money","study",3,"Read","cash","Study2","U","Study Phase",1481,"Recall1","USM"
"w10131819PL","","study",3,"Read","cash","Study2","U","Study Phase",1140,"Recall1","USM"
"W10159377_cdv","","study",3,"Read","cash","Study2","U","Study Phase",386,"Recall1","USM"
"w10164421KF","book","study",3,"Read","cash","Study2","U","Study Phase",940,"Recall1","USM"
"W10169374_mds","money","study",3,"Read","cash","Study2","U","Study Phase",2311,"Recall1","USM"
"W10173620_SEJ","money","study",3,"Read","cash","Study2","U","Study Phase",1584,"Recall1","USM"
"w10181374_LC","business","study",3,"Read","cash","Study2","U","Study Phase",860,"Recall1","USM"
"w10181697ALB","green","study",3,"Read","cash","Study2","U","Study Phase",813,"Recall1","USM"
"w10182202_WKK","","study",3,"Read","cash","Study2","U","Study Phase",9603,"Recall1","USM"
"w10182746_ken","credit","study",3,"Read","cash","Study2","U","Study Phase",1377,"Recall1","USM"
"w10186363JW","money","study",3,"Read","cash","Study2","U","Study Phase",361,"Recall1","USM"
"w467523BR","penny","study",3,"Read","cash","Study2","U","Study Phase",369,"Recall1","USM"
"10186844TK","red","red",3,"Read","cherry","Study2","F","Study Phase",973,"Recall1","USM"
"10195067DH","red","red",3,"Read","cherry","Study2","F","Study Phase",1918,"Recall1","USM"
"w10086869_ipb","red","red",3,"Read","cherry","Study2","F","Study Phase",953,"Recall1","USM"
"W10110276_bab","cola","red",3,"Read","cherry","Study2","F","Study Phase",722,"Recall1","USM"
"w10114984AT","red","red",3,"Read","cherry","Study2","F","Study Phase",1158,"Recall1","USM"
"w10131819PL","red","red",3,"Read","cherry","Study2","F","Study Phase",1994,"Recall1","USM"
"W10159377_cdv","red","red",3,"Read","cherry","Study2","F","Study Phase",411,"Recall1","USM"
"w10164421KF","","red",3,"Read","cherry","Study2","F","Study Phase",1514,"Recall1","USM"
"W10169374_mds","red","red",3,"Read","cherry","Study2","F","Study Phase",1310,"Recall1","USM"
"W10173620_SEJ","pie","red",3,"Read","cherry","Study2","F","Study Phase",955,"Recall1","USM"
"w10181374_LC","cola","red",3,"Read","cherry","Study2","F","Study Phase",857,"Recall1","USM"
"w10181697ALB","red","red",3,"Read","cherry","Study2","F","Study Phase",858,"Recall1","USM"
"w10182202_WKK","","red",3,"Read","cherry","Study2","F","Study Phase",541,"Recall1","USM"
"w10182746_ken","red","red",3,"Read","cherry","Study2","F","Study Phase",1853,"Recall1","USM"
"w10186363JW","fruit","red",3,"Read","cherry","Study2","F","Study Phase",144,"Recall1","USM"
"w467523BR","blossom","red",3,"Read","cherry","Study2","F","Study Phase",1089,"Recall1","USM"
"10186844TK","cold","cold",3,"Read","chill","Study2","F","Study Phase",1064,"Recall1","USM"
"10195067DH","cold","cold",3,"Read","chill","Study2","F","Study Phase",5301,"Recall1","USM"
"w10086869_ipb","cold","cold",3,"Read","chill","Study2","F","Study Phase",826,"Recall1","USM"
"W10110276_bab","bake","cold",3,"Read","chill","Study2","F","Study Phase",692,"Recall1","USM"
"w10114984AT","freeze","cold",3,"Read","chill","Study2","F","Study Phase",647,"Recall1","USM"
"w10131819PL","","cold",3,"Read","chill","Study2","F","Study Phase",1101,"Recall1","USM"
"W10159377_cdv","","cold",3,"Read","chill","Study2","F","Study Phase",696,"Recall1","USM"
"w10164421KF","","cold",3,"Read","chill","Study2","F","Study Phase",956,"Recall1","USM"
"W10169374_mds","","cold",3,"Read","chill","Study2","F","Study Phase",1153,"Recall1","USM"
"W10173620_SEJ","winter","cold",3,"Read","chill","Study2","F","Study Phase",801,"Recall1","USM"
"w10181374_LC","cold","cold",3,"Read","chill","Study2","F","Study Phase",830,"Recall1","USM"
"w10181697ALB","","cold",3,"Read","chill","Study2","F","Study Phase",1636,"Recall1","USM"
"w10182202_WKK","","cold",3,"Read","chill","Study2","F","Study Phase",14316,"Recall1","USM"
"w10182746_ken","cold","cold",3,"Read","chill","Study2","F","Study Phase",1400,"Recall1","USM"
"w10186363JW","cold","cold",3,"Read","chill","Study2","F","Study Phase",788,"Recall1","USM"
"w467523BR","frozen","cold",3,"Read","chill","Study2","F","Study Phase",1187,"Recall1","USM"
"10186844TK","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",971,"Recall1","USM"
"10195067DH","","hammer",3,"Read","chisel","Study2","F","Study Phase",665,"Recall1","USM"
"w10086869_ipb","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",982,"Recall1","USM"
"W10110276_bab","paint","hammer",3,"Read","chisel","Study2","F","Study Phase",706,"Recall1","USM"
"w10114984AT","ax","hammer",3,"Read","chisel","Study2","F","Study Phase",2566,"Recall1","USM"
"w10131819PL","","hammer",3,"Read","chisel","Study2","F","Study Phase",1369,"Recall1","USM"
"W10159377_cdv","","hammer",3,"Read","chisel","Study2","F","Study Phase",450,"Recall1","USM"
"w10164421KF","spear","hammer",3,"Read","chisel","Study2","F","Study Phase",521,"Recall1","USM"
"W10169374_mds","","hammer",3,"Read","chisel","Study2","F","Study Phase",5929,"Recall1","USM"
"W10173620_SEJ","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1294,"Recall1","USM"
"w10181374_LC","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1114,"Recall1","USM"
"w10181697ALB","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1621,"Recall1","USM"
"w10182202_WKK","","hammer",3,"Read","chisel","Study2","F","Study Phase",1154,"Recall1","USM"
"w10182746_ken","hammer","hammer",3,"Read","chisel","Study2","F","Study Phase",1650,"Recall1","USM"
"w10186363JW","cite","hammer",3,"Read","chisel","Study2","F","Study Phase",245,"Recall1","USM"
"w467523BR","stoe","hammer",3,"Read","chisel","Study2","F","Study Phase",673,"Recall1","USM"
"10186844TK","cut","cut",3,"Read","chop","Study2","F","Study Phase",982,"Recall1","USM"
"10195067DH","cut","cut",3,"Read","chop","Study2","F","Study Phase",1381,"Recall1","USM"
"w10086869_ipb","","cut",3,"Read","chop","Study2","F","Study Phase",1705,"Recall1","USM"
"W10110276_bab","steak","cut",3,"Read","chop","Study2","F","Study Phase",718,"Recall1","USM"
"w10114984AT","food","cut",3,"Read","chop","Study2","F","Study Phase",3961,"Recall1","USM"
"w10131819PL","","cut",3,"Read","chop","Study2","F","Study Phase",912,"Recall1","USM"
"W10159377_cdv","cut","cut",3,"Read","chop","Study2","F","Study Phase",1347,"Recall1","USM"
"w10164421KF","","cut",3,"Read","chop","Study2","F","Study Phase",560,"Recall1","USM"
"W10169374_mds","clip","cut",3,"Read","chop","Study2","F","Study Phase",1566,"Recall1","USM"
"W10173620_SEJ","chef","cut",3,"Read","chop","Study2","F","Study Phase",1305,"Recall1","USM"
"w10181374_LC","cut","cut",3,"Read","chop","Study2","F","Study Phase",959,"Recall1","USM"
"w10181697ALB","knife","cut",3,"Read","chop","Study2","F","Study Phase",1498,"Recall1","USM"
"w10182202_WKK","","cut",3,"Read","chop","Study2","F","Study Phase",100,"Recall1","USM"
"w10182746_ken","liver","cut",3,"Read","chop","Study2","F","Study Phase",1511,"Recall1","USM"
"w10186363JW","cut","cut",3,"Read","chop","Study2","F","Study Phase",198,"Recall1","USM"
"w467523BR","wood","cut",3,"Read","chop","Study2","F","Study Phase",2150,"Recall1","USM"
"10186844TK","business","business",3,"Read","death","Study2","U","Study Phase",932,"Recall1","USM"
"10195067DH","scare","business",3,"Read","death","Study2","U","Study Phase",2996,"Recall1","USM"
"w10086869_ipb","","business",3,"Read","death","Study2","U","Study Phase",967,"Recall1","USM"
"W10110276_bab","grip","business",3,"Read","death","Study2","U","Study Phase",779,"Recall1","USM"
"w10114984AT","","business",3,"Read","death","Study2","U","Study Phase",1910,"Recall1","USM"
"w10131819PL","","business",3,"Read","death","Study2","U","Study Phase",711,"Recall1","USM"
"W10159377_cdv","business","business",3,"Read","death","Study2","U","Study Phase",396,"Recall1","USM"
"w10164421KF","","business",3,"Read","death","Study2","U","Study Phase",673,"Recall1","USM"
"W10169374_mds","","business",3,"Read","death","Study2","U","Study Phase",1806,"Recall1","USM"
"W10173620_SEJ","","business",3,"Read","death","Study2","U","Study Phase",2009,"Recall1","USM"
"w10181374_LC","business","business",3,"Read","death","Study2","U","Study Phase",817,"Recall1","USM"
"w10181697ALB","bed","business",3,"Read","death","Study2","U","Study Phase",1454,"Recall1","USM"
"w10182202_WKK","","business",3,"Read","death","Study2","U","Study Phase",438,"Recall1","USM"
"w10182746_ken","business","business",3,"Read","death","Study2","U","Study Phase",2213,"Recall1","USM"
"w10186363JW","grave","business",3,"Read","death","Study2","U","Study Phase",485,"Recall1","USM"
"w467523BR","station","business",3,"Read","death","Study2","U","Study Phase",1098,"Recall1","USM"
"10186844TK","nurse","sack",3,"Read","dietary","Study2","U","Study Phase",937,"Recall1","USM"
"10195067DH","food","sack",3,"Read","dietary","Study2","U","Study Phase",612,"Recall1","USM"
"w10086869_ipb","","sack",3,"Read","dietary","Study2","U","Study Phase",950,"Recall1","USM"
"W10110276_bab","restrictions","sack",3,"Read","dietary","Study2","U","Study Phase",743,"Recall1","USM"
"w10114984AT","","sack",3,"Read","dietary","Study2","U","Study Phase",1719,"Recall1","USM"
"w10131819PL","","sack",3,"Read","dietary","Study2","U","Study Phase",1228,"Recall1","USM"
"W10159377_cdv","","sack",3,"Read","dietary","Study2","U","Study Phase",744,"Recall1","USM"
"w10164421KF","","sack",3,"Read","dietary","Study2","U","Study Phase",1016,"Recall1","USM"
"W10169374_mds","","sack",3,"Read","dietary","Study2","U","Study Phase",2037,"Recall1","USM"
