"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20347444_cmb","garden","orchid",1,"Read","flower","Study1","F","Study Phase",2604,"Recall1","MSU"
"20339972JT","nice","circle",1,"Read","fun","Study1","M","Study Phase",2558,"Recall1","MSU"
"M20323021_nn","","circle",1,"Read","fun","Study1","M","Study Phase",6865,"Recall1","MSU"
"M20327479I.M.","house","circle",1,"Read","fun","Study1","M","Study Phase",1324,"Recall1","MSU"
"M20337240_kg","day","circle",1,"Read","fun","Study1","M","Study Phase",1148,"Recall1","MSU"
"M20337746_mr","circle","circle",1,"Read","fun","Study1","M","Study Phase",1749,"Recall1","MSU"
"M20339580","","circle",1,"Read","fun","Study1","M","Study Phase",1079,"Recall1","MSU"
"M20340664_ld","circle","circle",1,"Read","fun","Study1","M","Study Phase",3437,"Recall1","MSU"
"M20340883_pem","","circle",1,"Read","fun","Study1","M","Study Phase",155376,"Recall1","MSU"
"M20342121","","circle",1,"Read","fun","Study1","M","Study Phase",2522,"Recall1","MSU"
"M20343281ega","circle","circle",1,"Read","fun","Study1","M","Study Phase",10429,"Recall1","MSU"
"M20346108TM","","circle",1,"Read","fun","Study1","M","Study Phase",418,"Recall1","MSU"
"M20346509_saja","","circle",1,"Read","fun","Study1","M","Study Phase",2470,"Recall1","MSU"
"M20346883","","circle",1,"Read","fun","Study1","M","Study Phase",1069,"Recall1","MSU"
"M20347444_cmb","","circle",1,"Read","fun","Study1","M","Study Phase",1381,"Recall1","MSU"
"20339972JT","hold","wedding",1,"Read","hand","Study1","M","Study Phase",2016,"Recall1","MSU"
"20339972JT","shake","cake",1,"Read","hand","Study1","U","Study Phase",1083,"Recall1","MSU"
"M20323021_nn","wedding","wedding",1,"Read","hand","Study1","M","Study Phase",6554,"Recall1","MSU"
"M20323021_nn","wedding","cake",1,"Read","hand","Study1","U","Study Phase",8394,"Recall1","MSU"
"M20327479I.M.","shake","wedding",1,"Read","hand","Study1","M","Study Phase",1705,"Recall1","MSU"
"M20327479I.M.","shake","cake",1,"Read","hand","Study1","U","Study Phase",1520,"Recall1","MSU"
"M20337240_kg","cake","cake",1,"Read","hand","Study1","U","Study Phase",1848,"Recall1","MSU"
"M20337240_kg","","wedding",1,"Read","hand","Study1","M","Study Phase",1421,"Recall1","MSU"
"M20337746_mr","marraige","wedding",1,"Read","hand","Study1","M","Study Phase",3200,"Recall1","MSU"
"M20337746_mr","marraige","cake",1,"Read","hand","Study1","U","Study Phase",3544,"Recall1","MSU"
"M20339580","","cake",1,"Read","hand","Study1","U","Study Phase",1512,"Recall1","MSU"
"M20339580","soap","wedding",1,"Read","hand","Study1","M","Study Phase",704,"Recall1","MSU"
"M20340664_ld","cake","cake",1,"Read","hand","Study1","U","Study Phase",1359,"Recall1","MSU"
"M20340664_ld","cake","wedding",1,"Read","hand","Study1","M","Study Phase",8391,"Recall1","MSU"
"M20340883_pem","wedding","wedding",1,"Read","hand","Study1","M","Study Phase",1998,"Recall1","MSU"
"M20340883_pem","wedding","cake",1,"Read","hand","Study1","U","Study Phase",2314,"Recall1","MSU"
"M20342121","shale","wedding",1,"Read","hand","Study1","M","Study Phase",1462,"Recall1","MSU"
"M20342121","shake","cake",1,"Read","hand","Study1","U","Study Phase",1951,"Recall1","MSU"
"M20343281ega","cake","cake",1,"Read","hand","Study1","U","Study Phase",13968,"Recall1","MSU"
"M20343281ega","wedding","wedding",1,"Read","hand","Study1","M","Study Phase",10754,"Recall1","MSU"
"M20346108TM","","wedding",1,"Read","hand","Study1","M","Study Phase",150,"Recall1","MSU"
"M20346108TM","","cake",1,"Read","hand","Study1","U","Study Phase",6875,"Recall1","MSU"
"M20346509_saja","shake","wedding",1,"Read","hand","Study1","M","Study Phase",2315,"Recall1","MSU"
"M20346509_saja","shake","cake",1,"Read","hand","Study1","U","Study Phase",3235,"Recall1","MSU"
"M20346883","","wedding",1,"Read","hand","Study1","M","Study Phase",1074,"Recall1","MSU"
"M20346883","","cake",1,"Read","hand","Study1","U","Study Phase",935,"Recall1","MSU"
"M20347444_cmb","marriage","cake",1,"Read","hand","Study1","U","Study Phase",5067,"Recall1","MSU"
"M20347444_cmb","","wedding",1,"Read","hand","Study1","M","Study Phase",6663,"Recall1","MSU"
"20339972JT","phones","scalp",1,"Read","head","Study1","F","Study Phase",909,"Recall1","MSU"
"M20323021_nn","hat","scalp",1,"Read","head","Study1","F","Study Phase",29,"Recall1","MSU"
"M20327479I.M.","shake","scalp",1,"Read","head","Study1","F","Study Phase",3374,"Recall1","MSU"
"M20337240_kg","cake","scalp",1,"Read","head","Study1","F","Study Phase",2416,"Recall1","MSU"
"M20337746_mr","","scalp",1,"Read","head","Study1","F","Study Phase",3720,"Recall1","MSU"
"M20339580","scalp ","scalp",1,"Read","head","Study1","F","Study Phase",1176,"Recall1","MSU"
"M20340664_ld","wrecking","scalp",1,"Read","head","Study1","F","Study Phase",8457,"Recall1","MSU"
"M20340883_pem","scalp","scalp",1,"Read","head","Study1","F","Study Phase",14334,"Recall1","MSU"
"M20342121","scalp ","scalp",1,"Read","head","Study1","F","Study Phase",2858,"Recall1","MSU"
"M20343281ega","scalp","scalp",1,"Read","head","Study1","F","Study Phase",7087,"Recall1","MSU"
"M20346108TM","","scalp",1,"Read","head","Study1","F","Study Phase",111,"Recall1","MSU"
"M20346509_saja","","scalp",1,"Read","head","Study1","F","Study Phase",1399,"Recall1","MSU"
"M20346883","","scalp",1,"Read","head","Study1","F","Study Phase",1471,"Recall1","MSU"
"M20347444_cmb","ankle","scalp",1,"Read","head","Study1","F","Study Phase",15031,"Recall1","MSU"
"20339972JT","duck","bat",1,"Read","jump","Study1","M","Study Phase",1233,"Recall1","MSU"
"M20323021_nn","rope","bat",1,"Read","jump","Study1","M","Study Phase",30638,"Recall1","MSU"
"M20327479I.M.","rope","bat",1,"Read","jump","Study1","M","Study Phase",1016,"Recall1","MSU"
"M20337240_kg","","bat",1,"Read","jump","Study1","M","Study Phase",12047,"Recall1","MSU"
"M20337746_mr","bat","bat",1,"Read","jump","Study1","M","Study Phase",4516,"Recall1","MSU"
"M20339580","","bat",1,"Read","jump","Study1","M","Study Phase",1491,"Recall1","MSU"
"M20340664_ld","bat","bat",1,"Read","jump","Study1","M","Study Phase",5629,"Recall1","MSU"
"M20340883_pem","","bat",1,"Read","jump","Study1","M","Study Phase",1010,"Recall1","MSU"
"M20342121","rope","bat",1,"Read","jump","Study1","M","Study Phase",1136,"Recall1","MSU"
"M20343281ega","bat","bat",1,"Read","jump","Study1","M","Study Phase",22362,"Recall1","MSU"
"M20346108TM","","bat",1,"Read","jump","Study1","M","Study Phase",52399,"Recall1","MSU"
"M20346509_saja","up","bat",1,"Read","jump","Study1","M","Study Phase",2033,"Recall1","MSU"
"M20346883","skip","bat",1,"Read","jump","Study1","M","Study Phase",737,"Recall1","MSU"
"M20347444_cmb","bat","bat",1,"Read","jump","Study1","M","Study Phase",2285,"Recall1","MSU"
"20339972JT","door","meat",1,"Read","keys","Study1","U","Study Phase",1250,"Recall1","MSU"
"M20323021_nn","house","meat",1,"Read","keys","Study1","U","Study Phase",7842,"Recall1","MSU"
"M20327479I.M.","meat","meat",1,"Read","keys","Study1","U","Study Phase",1190,"Recall1","MSU"
"M20337240_kg","rod","meat",1,"Read","keys","Study1","U","Study Phase",3630,"Recall1","MSU"
"M20337746_mr","rod","meat",1,"Read","keys","Study1","U","Study Phase",3609,"Recall1","MSU"
"M20339580","","meat",1,"Read","keys","Study1","U","Study Phase",1069,"Recall1","MSU"
"M20340664_ld","neat","meat",1,"Read","keys","Study1","U","Study Phase",5999,"Recall1","MSU"
"M20340883_pem","meat","meat",1,"Read","keys","Study1","U","Study Phase",6736,"Recall1","MSU"
"M20342121","","meat",1,"Read","keys","Study1","U","Study Phase",5907,"Recall1","MSU"
"M20343281ega","meat","meat",1,"Read","keys","Study1","U","Study Phase",8443,"Recall1","MSU"
"M20346108TM","meet","meat",1,"Read","keys","Study1","U","Study Phase",6320,"Recall1","MSU"
"M20346509_saja","door","meat",1,"Read","keys","Study1","U","Study Phase",2788,"Recall1","MSU"
"M20346883","","meat",1,"Read","keys","Study1","U","Study Phase",1828,"Recall1","MSU"
"M20347444_cmb","steak","meat",1,"Read","keys","Study1","U","Study Phase",1793,"Recall1","MSU"
"20339972JT","cheer","war",1,"Read","loud","Study1","M","Study Phase",961,"Recall1","MSU"
"M20323021_nn","bus","war",1,"Read","loud","Study1","M","Study Phase",10196,"Recall1","MSU"
"M20327479I.M.","boss","war",1,"Read","loud","Study1","M","Study Phase",1207,"Recall1","MSU"
"M20337240_kg","","war",1,"Read","loud","Study1","M","Study Phase",6125,"Recall1","MSU"
"M20337746_mr","war","war",1,"Read","loud","Study1","M","Study Phase",1635,"Recall1","MSU"
"M20339580","","war",1,"Read","loud","Study1","M","Study Phase",651,"Recall1","MSU"
"M20340664_ld","war","war",1,"Read","loud","Study1","M","Study Phase",6729,"Recall1","MSU"
"M20340883_pem","war","war",1,"Read","loud","Study1","M","Study Phase",2652,"Recall1","MSU"
"M20342121","","war",1,"Read","loud","Study1","M","Study Phase",3280,"Recall1","MSU"
"M20343281ega","war","war",1,"Read","loud","Study1","M","Study Phase",6625,"Recall1","MSU"
"M20346108TM","quiet ","war",1,"Read","loud","Study1","M","Study Phase",113,"Recall1","MSU"
"M20346509_saja","train","war",1,"Read","loud","Study1","M","Study Phase",1564,"Recall1","MSU"
"M20346883","bang","war",1,"Read","loud","Study1","M","Study Phase",1121,"Recall1","MSU"
"M20347444_cmb","talk","war",1,"Read","loud","Study1","M","Study Phase",1962,"Recall1","MSU"
"20339972JT","affection","affection",1,"Read","love","Study1","F","Study Phase",1454,"Recall1","MSU"
"M20323021_nn","hand","affection",1,"Read","love","Study1","F","Study Phase",8269,"Recall1","MSU"
"M20327479I.M.","affection","affection",1,"Read","love","Study1","F","Study Phase",1374,"Recall1","MSU"
"M20337240_kg","affection ","affection",1,"Read","love","Study1","F","Study Phase",1409,"Recall1","MSU"
"M20337746_mr","affection","affection",1,"Read","love","Study1","F","Study Phase",1478,"Recall1","MSU"
"M20339580","","affection",1,"Read","love","Study1","F","Study Phase",945,"Recall1","MSU"
"M20340664_ld","affection","affection",1,"Read","love","Study1","F","Study Phase",6764,"Recall1","MSU"
"M20340883_pem","affection","affection",1,"Read","love","Study1","F","Study Phase",1139,"Recall1","MSU"
"M20342121","","affection",1,"Read","love","Study1","F","Study Phase",2649,"Recall1","MSU"
"M20343281ega","affection","affection",1,"Read","love","Study1","F","Study Phase",9129,"Recall1","MSU"
"M20346108TM","","affection",1,"Read","love","Study1","F","Study Phase",7810,"Recall1","MSU"
"M20346509_saja","affection","affection",1,"Read","love","Study1","F","Study Phase",1431,"Recall1","MSU"
"M20346883","","affection",1,"Read","love","Study1","F","Study Phase",992,"Recall1","MSU"
"M20347444_cmb","","affection",1,"Read","love","Study1","F","Study Phase",2505,"Recall1","MSU"
"20339972JT","red","mirror",1,"Read","maroon","Study1","U","Study Phase",1243,"Recall1","MSU"
"M20323021_nn","","mirror",1,"Read","maroon","Study1","U","Study Phase",7713,"Recall1","MSU"
"M20327479I.M.","red","mirror",1,"Read","maroon","Study1","U","Study Phase",1906,"Recall1","MSU"
"M20337240_kg","","mirror",1,"Read","maroon","Study1","U","Study Phase",1336,"Recall1","MSU"
"M20337746_mr","mirror","mirror",1,"Read","maroon","Study1","U","Study Phase",6141,"Recall1","MSU"
"M20339580","","mirror",1,"Read","maroon","Study1","U","Study Phase",1582,"Recall1","MSU"
"M20340664_ld","mirror","mirror",1,"Read","maroon","Study1","U","Study Phase",9506,"Recall1","MSU"
"M20340883_pem","mirrors","mirror",1,"Read","maroon","Study1","U","Study Phase",8897,"Recall1","MSU"
"M20342121","red","mirror",1,"Read","maroon","Study1","U","Study Phase",972,"Recall1","MSU"
"M20343281ega","mirror","mirror",1,"Read","maroon","Study1","U","Study Phase",16001,"Recall1","MSU"
"M20346108TM","","mirror",1,"Read","maroon","Study1","U","Study Phase",163,"Recall1","MSU"
"M20346509_saja","marshmallow","mirror",1,"Read","maroon","Study1","U","Study Phase",3033,"Recall1","MSU"
"M20346883","mirror ","mirror",1,"Read","maroon","Study1","U","Study Phase",1362,"Recall1","MSU"
"M20347444_cmb","mirror ","mirror",1,"Read","maroon","Study1","U","Study Phase",2077,"Recall1","MSU"
"20339972JT","green","wage",1,"Read","money","Study1","F","Study Phase",3618,"Recall1","MSU"
"M20323021_nn","rud","wage",1,"Read","money","Study1","F","Study Phase",6635,"Recall1","MSU"
"M20327479I.M.","cash","wage",1,"Read","money","Study1","F","Study Phase",1003,"Recall1","MSU"
"M20337240_kg","tree","wage",1,"Read","money","Study1","F","Study Phase",1847,"Recall1","MSU"
"M20337746_mr","","wage",1,"Read","money","Study1","F","Study Phase",2295,"Recall1","MSU"
"M20339580","tree","wage",1,"Read","money","Study1","F","Study Phase",686,"Recall1","MSU"
"M20340664_ld","wage","wage",1,"Read","money","Study1","F","Study Phase",8182,"Recall1","MSU"
"M20340883_pem","trees","wage",1,"Read","money","Study1","F","Study Phase",8801,"Recall1","MSU"
"M20342121","","wage",1,"Read","money","Study1","F","Study Phase",1584,"Recall1","MSU"
"M20343281ega","wage","wage",1,"Read","money","Study1","F","Study Phase",14999,"Recall1","MSU"
"M20346108TM","wages","wage",1,"Read","money","Study1","F","Study Phase",7985,"Recall1","MSU"
"M20346509_saja","cash","wage",1,"Read","money","Study1","F","Study Phase",1156,"Recall1","MSU"
"M20346883","","wage",1,"Read","money","Study1","F","Study Phase",935,"Recall1","MSU"
"M20347444_cmb","","wage",1,"Read","money","Study1","F","Study Phase",2775,"Recall1","MSU"
"20339972JT","afternoon","temperature",1,"Read","morning","Study1","U","Study Phase",2518,"Recall1","MSU"
"M20323021_nn","week","temperature",1,"Read","morning","Study1","U","Study Phase",3921,"Recall1","MSU"
"M20327479I.M.","temperature ","temperature",1,"Read","morning","Study1","U","Study Phase",1830,"Recall1","MSU"
"M20337240_kg","","temperature",1,"Read","morning","Study1","U","Study Phase",1296,"Recall1","MSU"
"M20337746_mr","bird","temperature",1,"Read","morning","Study1","U","Study Phase",3110,"Recall1","MSU"
"M20339580","","temperature",1,"Read","morning","Study1","U","Study Phase",1659,"Recall1","MSU"
"M20340664_ld","temperature","temperature",1,"Read","morning","Study1","U","Study Phase",9869,"Recall1","MSU"
"M20340883_pem","","temperature",1,"Read","morning","Study1","U","Study Phase",1209,"Recall1","MSU"
"M20342121","good","temperature",1,"Read","morning","Study1","U","Study Phase",1104,"Recall1","MSU"
"M20343281ega","temperature","temperature",1,"Read","morning","Study1","U","Study Phase",13187,"Recall1","MSU"
"M20346108TM","temperature","temperature",1,"Read","morning","Study1","U","Study Phase",6867,"Recall1","MSU"
"M20346509_saja","temperatures","temperature",1,"Read","morning","Study1","U","Study Phase",2798,"Recall1","MSU"
"M20346883","night ","temperature",1,"Read","morning","Study1","U","Study Phase",2047,"Recall1","MSU"
"M20347444_cmb","temperature ","temperature",1,"Read","morning","Study1","U","Study Phase",1905,"Recall1","MSU"
"20339972JT","stack","tree",1,"Read","pancakes","Study1","M","Study Phase",1486,"Recall1","MSU"
"M20323021_nn","","tree",1,"Read","pancakes","Study1","M","Study Phase",10960,"Recall1","MSU"
"M20327479I.M.","waffels","tree",1,"Read","pancakes","Study1","M","Study Phase",1390,"Recall1","MSU"
"M20337240_kg","hand","tree",1,"Read","pancakes","Study1","M","Study Phase",2567,"Recall1","MSU"
"M20337746_mr","tree","tree",1,"Read","pancakes","Study1","M","Study Phase",2597,"Recall1","MSU"
"M20339580","","tree",1,"Read","pancakes","Study1","M","Study Phase",1073,"Recall1","MSU"
"M20340664_ld","tree","tree",1,"Read","pancakes","Study1","M","Study Phase",7859,"Recall1","MSU"
"M20340883_pem","","tree",1,"Read","pancakes","Study1","M","Study Phase",1119,"Recall1","MSU"
"M20342121","breakfast","tree",1,"Read","pancakes","Study1","M","Study Phase",1982,"Recall1","MSU"
"M20343281ega","tree","tree",1,"Read","pancakes","Study1","M","Study Phase",11658,"Recall1","MSU"
"M20346108TM","tree","tree",1,"Read","pancakes","Study1","M","Study Phase",11596,"Recall1","MSU"
"M20346509_saja","","tree",1,"Read","pancakes","Study1","M","Study Phase",5795,"Recall1","MSU"
"M20346883","syrup","tree",1,"Read","pancakes","Study1","M","Study Phase",1784,"Recall1","MSU"
"M20347444_cmb","tree","tree",1,"Read","pancakes","Study1","M","Study Phase",2552,"Recall1","MSU"
"20339972JT","keys","maze",1,"Read","phone","Study1","U","Study Phase",1329,"Recall1","MSU"
"M20323021_nn","number","maze",1,"Read","phone","Study1","U","Study Phase",7309,"Recall1","MSU"
"M20327479I.M.","tablet","maze",1,"Read","phone","Study1","U","Study Phase",1128,"Recall1","MSU"
"M20337240_kg","call","maze",1,"Read","phone","Study1","U","Study Phase",1478,"Recall1","MSU"
"M20337746_mr","call","maze",1,"Read","phone","Study1","U","Study Phase",2278,"Recall1","MSU"
"M20339580","","maze",1,"Read","phone","Study1","U","Study Phase",1161,"Recall1","MSU"
"M20340664_ld","maze","maze",1,"Read","phone","Study1","U","Study Phase",7876,"Recall1","MSU"
"M20340883_pem","","maze",1,"Read","phone","Study1","U","Study Phase",10986,"Recall1","MSU"
"M20342121","call","maze",1,"Read","phone","Study1","U","Study Phase",2203,"Recall1","MSU"
"M20343281ega","maze","maze",1,"Read","phone","Study1","U","Study Phase",9966,"Recall1","MSU"
"M20346108TM","","maze",1,"Read","phone","Study1","U","Study Phase",152,"Recall1","MSU"
"M20346509_saja","apple","maze",1,"Read","phone","Study1","U","Study Phase",2273,"Recall1","MSU"
"M20346883","call","maze",1,"Read","phone","Study1","U","Study Phase",1101,"Recall1","MSU"
"M20347444_cmb","","maze",1,"Read","phone","Study1","U","Study Phase",1999,"Recall1","MSU"
"20339972JT","flower","root",1,"Read","plant","Study1","F","Study Phase",1205,"Recall1","MSU"
"M20323021_nn","tree","root",1,"Read","plant","Study1","F","Study Phase",5710,"Recall1","MSU"
"M20327479I.M.","root","root",1,"Read","plant","Study1","F","Study Phase",1262,"Recall1","MSU"
"M20337240_kg","orchid","root",1,"Read","plant","Study1","F","Study Phase",2113,"Recall1","MSU"
"M20337746_mr","root","root",1,"Read","plant","Study1","F","Study Phase",2599,"Recall1","MSU"
"M20339580","seed","root",1,"Read","plant","Study1","F","Study Phase",1142,"Recall1","MSU"
"M20340664_ld","root","root",1,"Read","plant","Study1","F","Study Phase",6781,"Recall1","MSU"
"M20340883_pem","root","root",1,"Read","plant","Study1","F","Study Phase",7624,"Recall1","MSU"
"M20342121","green","root",1,"Read","plant","Study1","F","Study Phase",3252,"Recall1","MSU"
"M20343281ega","root","root",1,"Read","plant","Study1","F","Study Phase",9840,"Recall1","MSU"
"M20346108TM","","root",1,"Read","plant","Study1","F","Study Phase",241,"Recall1","MSU"
"M20346509_saja","green","root",1,"Read","plant","Study1","F","Study Phase",1567,"Recall1","MSU"
"M20346883","","root",1,"Read","plant","Study1","F","Study Phase",1413,"Recall1","MSU"
"M20347444_cmb","garden","root",1,"Read","plant","Study1","F","Study Phase",6113,"Recall1","MSU"
