"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20338867_MMN","jump","jump","1",1,3,"Read","bat","Study1","M","Study Phase2",3913,"Recall2","MSU"
"M20339287_SAR","man","jump","0.25",0,3,"Read","bat","Study1","M","Study Phase2",1142,"Recall2","MSU"
"M20339479_knm","fly","jump","0",0,3,"Read","bat","Study1","M","Study Phase2",2495,"Recall2","MSU"
"M20339742_EG","jump","jump","1",1,3,"Read","bat","Study1","M","Study Phase2",3239,"Recall2","MSU"
"M20340212_ras","baseball","jump","0",0,3,"Read","bat","Study1","M","Study Phase2",1796,"Recall2","MSU"
"M20340782_eew","fly","jump","0",0,3,"Read","bat","Study1","M","Study Phase2",5818,"Recall2","MSU"
"M20340785CH","jump","jump","1",1,3,"Read","bat","Study1","M","Study Phase2",923,"Recall2","MSU"
"M20341488_rb","swing","jump","0",0,3,"Read","bat","Study1","M","Study Phase2",615,"Recall2","MSU"
"M20348487","dark","jump","0",0,3,"Read","bat","Study1","M","Study Phase2",1843,"Recall2","MSU"
"M20315766_ens","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",3813,"Recall2","MSU"
"M20318245_NRT","ball","square","0.166666666666667",0,3,"Read","beach","Study1","M","Study Phase2",3977,"Recall2","MSU"
"M20318491_IRH","vacation","square","0.125",0,3,"Read","beach","Study1","M","Study Phase2",730,"Recall2","MSU"
"M20321999_HAM","","square","0",0,3,"Read","beach","Study1","M","Study Phase2",2238,"Recall2","MSU"
"M20322827JS","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",6076,"Recall2","MSU"
"M20329189AT","prime","square","0.333333333333333",0,3,"Read","beach","Study1","M","Study Phase2",2171,"Recall2","MSU"
"M20330060CA","dshjab ;'azx,l'szb xjlssxs","square","0.0769230769230769",0,3,"Read","beach","Study1","M","Study Phase2",83,"Recall2","MSU"
"M20334475","","square","0",0,3,"Read","beach","Study1","M","Study Phase2",2175,"Recall2","MSU"
"M20334505andJY","summer","square","0.666666666666667",0,3,"Read","beach","Study1","M","Study Phase2",3297,"Recall2","MSU"
"M20336525BB","island","square","0.333333333333333",0,3,"Read","beach","Study1","M","Study Phase2",1556,"Recall2","MSU"
"M20338867_MMN","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",2523,"Recall2","MSU"
"M20339287_SAR","","square","0",0,3,"Read","beach","Study1","M","Study Phase2",1148,"Recall2","MSU"
"M20339479_knm","","square","0",0,3,"Read","beach","Study1","M","Study Phase2",2948,"Recall2","MSU"
"M20339742_EG","sand","square","0.333333333333333",0,3,"Read","beach","Study1","M","Study Phase2",4261,"Recall2","MSU"
"M20340212_ras","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",3441,"Recall2","MSU"
"M20340782_eew","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",7182,"Recall2","MSU"
"M20340785CH","","square","0",0,3,"Read","beach","Study1","M","Study Phase2",1408,"Recall2","MSU"
"M20341488_rb","house","square","0.5",0,3,"Read","beach","Study1","M","Study Phase2",2241,"Recall2","MSU"
"M20348487","square","square","1",1,3,"Read","beach","Study1","M","Study Phase2",3313,"Recall2","MSU"
"M20315766_ens","apple","apple","1",1,3,"Read","birthday","Study1","M","Study Phase2",2695,"Recall2","MSU"
"M20318245_NRT","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",3614,"Recall2","MSU"
"M20318491_IRH","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",1395,"Recall2","MSU"
"M20321999_HAM","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",568,"Recall2","MSU"
"M20322827JS","apple","apple","1",1,3,"Read","birthday","Study1","M","Study Phase2",6192,"Recall2","MSU"
"M20329189AT","surprise","apple","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",2546,"Recall2","MSU"
"M20330060CA",".d","apple","0",0,3,"Read","birthday","Study1","M","Study Phase2",65,"Recall2","MSU"
"M20334475","","apple","0",0,3,"Read","birthday","Study1","M","Study Phase2",3461,"Recall2","MSU"
"M20334505andJY","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",2784,"Recall2","MSU"
"M20336525BB","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",1793,"Recall2","MSU"
"M20338867_MMN","","apple","0",0,3,"Read","birthday","Study1","M","Study Phase2",631,"Recall2","MSU"
"M20339287_SAR","","apple","0",0,3,"Read","birthday","Study1","M","Study Phase2",1239,"Recall2","MSU"
"M20339479_knm","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",4066,"Recall2","MSU"
"M20339742_EG","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",7899,"Recall2","MSU"
"M20340212_ras","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",1021,"Recall2","MSU"
"M20340782_eew","apple","apple","1",1,3,"Read","birthday","Study1","M","Study Phase2",8330,"Recall2","MSU"
"M20340785CH","cake","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",965,"Recall2","MSU"
"M20341488_rb","apple","apple","1",1,3,"Read","birthday","Study1","M","Study Phase2",1134,"Recall2","MSU"
"M20348487","date","apple","0.4",0,3,"Read","birthday","Study1","M","Study Phase2",2548,"Recall2","MSU"
"M20315766_ens","apple","hand","0.2",0,3,"Read","cake","Study1","U","Study Phase2",3584,"Recall2","MSU"
"M20318245_NRT","layer","hand","0.2",0,3,"Read","cake","Study1","U","Study Phase2",16587,"Recall2","MSU"
"M20318491_IRH","birthday","hand","0.375",0,3,"Read","cake","Study1","U","Study Phase2",657,"Recall2","MSU"
"M20321999_HAM","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",2000,"Recall2","MSU"
"M20322827JS","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",3085,"Recall2","MSU"
"M20329189AT","tonight","hand","0.285714285714286",0,3,"Read","cake","Study1","U","Study Phase2",4206,"Recall2","MSU"
"M20330060CA","q'.e2'","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",171,"Recall2","MSU"
"M20334475","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",1873,"Recall2","MSU"
"M20334505andJY","icing","hand","0.2",0,3,"Read","cake","Study1","U","Study Phase2",2218,"Recall2","MSU"
"M20336525BB","candle","hand","0.5",0,3,"Read","cake","Study1","U","Study Phase2",1457,"Recall2","MSU"
"M20338867_MMN","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",14552,"Recall2","MSU"
"M20339287_SAR","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",1733,"Recall2","MSU"
"M20339479_knm","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",4210,"Recall2","MSU"
"M20339742_EG","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",2842,"Recall2","MSU"
"M20340212_ras","fun","hand","0.25",0,3,"Read","cake","Study1","U","Study Phase2",1643,"Recall2","MSU"
"M20340782_eew","hands","hand","0.8",1,3,"Read","cake","Study1","U","Study Phase2",1390,"Recall2","MSU"
"M20340785CH","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",959,"Recall2","MSU"
"M20341488_rb","cupcake","hand","0.142857142857143",0,3,"Read","cake","Study1","U","Study Phase2",931,"Recall2","MSU"
"M20348487","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",2268,"Recall2","MSU"
"M20315766_ens","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",2451,"Recall2","MSU"
"M20318245_NRT","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",13850,"Recall2","MSU"
"M20318491_IRH","roof","rug","0.25",0,3,"Read","ceiling","Study1","M","Study Phase2",521,"Recall2","MSU"
"M20321999_HAM","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1949,"Recall2","MSU"
"M20322827JS","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",4245,"Recall2","MSU"
"M20329189AT","above","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",2582,"Recall2","MSU"
"M20330060CA","w","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",289,"Recall2","MSU"
"M20334475","","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",1730,"Recall2","MSU"
"M20334505andJY","clena","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",2012,"Recall2","MSU"
"M20336525BB","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1894,"Recall2","MSU"
"M20338867_MMN","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",2636,"Recall2","MSU"
"M20339287_SAR","","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",1403,"Recall2","MSU"
"M20339479_knm","carpet","rug","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",3130,"Recall2","MSU"
"M20339742_EG","tile","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",5024,"Recall2","MSU"
"M20340212_ras","fan","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",2052,"Recall2","MSU"
"M20340782_eew","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1912,"Recall2","MSU"
"M20340785CH","rug","rug","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1198,"Recall2","MSU"
"M20341488_rb","fan","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",634,"Recall2","MSU"
"M20348487","","rug","0",0,3,"Read","ceiling","Study1","M","Study Phase2",1876,"Recall2","MSU"
"M20315766_ens","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",2408,"Recall2","MSU"
"M20318245_NRT","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",3816,"Recall2","MSU"
"M20318491_IRH","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",1267,"Recall2","MSU"
"M20321999_HAM","square","fun","0.166666666666667",0,3,"Read","circle","Study1","M","Study Phase2",746,"Recall2","MSU"
"M20322827JS","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",2844,"Recall2","MSU"
"M20329189AT","open","fun","0.25",0,3,"Read","circle","Study1","M","Study Phase2",4685,"Recall2","MSU"
"M20330060CA","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",237,"Recall2","MSU"
"M20334475","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",1406,"Recall2","MSU"
"M20334505andJY","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",2315,"Recall2","MSU"
"M20336525BB","page","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",3389,"Recall2","MSU"
"M20338867_MMN","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",1185,"Recall2","MSU"
"M20339287_SAR","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",1578,"Recall2","MSU"
"M20339479_knm","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",2365,"Recall2","MSU"
"M20339742_EG","bed","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",3970,"Recall2","MSU"
"M20340212_ras","fun","fun","1",1,3,"Read","circle","Study1","M","Study Phase2",2124,"Recall2","MSU"
"M20340782_eew","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",1096,"Recall2","MSU"
"M20340785CH","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",1230,"Recall2","MSU"
"M20341488_rb","k","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",1274,"Recall2","MSU"
"M20348487","","fun","0",0,3,"Read","circle","Study1","M","Study Phase2",931,"Recall2","MSU"
"M20315766_ens","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",4364,"Recall2","MSU"
"M20318245_NRT","snap","election","0.125",0,3,"Read","crackle","Study1","U","Study Phase2",5593,"Recall2","MSU"
"M20318491_IRH","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",1276,"Recall2","MSU"
"M20321999_HAM","break","election","0.125",0,3,"Read","crackle","Study1","U","Study Phase2",632,"Recall2","MSU"
"M20322827JS","election","election","1",1,3,"Read","crackle","Study1","U","Study Phase2",4164,"Recall2","MSU"
"M20329189AT","fire","election","0.25",0,3,"Read","crackle","Study1","U","Study Phase2",3183,"Recall2","MSU"
"M20330060CA","nin","election","0.25",0,3,"Read","crackle","Study1","U","Study Phase2",135,"Recall2","MSU"
"M20334475","election","election","1",1,3,"Read","crackle","Study1","U","Study Phase2",3229,"Recall2","MSU"
"M20334505andJY","strenght","election","0.375",0,3,"Read","crackle","Study1","U","Study Phase2",3643,"Recall2","MSU"
"M20336525BB","fingers","election","0.375",0,3,"Read","crackle","Study1","U","Study Phase2",8841,"Recall2","MSU"
"M20338867_MMN","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",4697,"Recall2","MSU"
"M20339287_SAR","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",1554,"Recall2","MSU"
"M20339479_knm","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",3525,"Recall2","MSU"
"M20339742_EG","barrel","election","0.25",0,3,"Read","crackle","Study1","U","Study Phase2",4431,"Recall2","MSU"
"M20340212_ras","election","election","1",1,3,"Read","crackle","Study1","U","Study Phase2",1598,"Recall2","MSU"
"M20340782_eew","election","election","1",1,3,"Read","crackle","Study1","U","Study Phase2",8152,"Recall2","MSU"
"M20340785CH","election","election","1",1,3,"Read","crackle","Study1","U","Study Phase2",1191,"Recall2","MSU"
"M20341488_rb","pop","election","0.125",0,3,"Read","crackle","Study1","U","Study Phase2",1848,"Recall2","MSU"
"M20348487","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",1678,"Recall2","MSU"
"M20315766_ens","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1531,"Recall2","MSU"
"M20318245_NRT","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",2909,"Recall2","MSU"
"M20318491_IRH","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1111,"Recall2","MSU"
"M20321999_HAM","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",2433,"Recall2","MSU"
"M20322827JS","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1936,"Recall2","MSU"
"M20329189AT","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",2146,"Recall2","MSU"
"M20330060CA","njknip","card","0",0,3,"Read","credit","Study1","F","Study Phase2",223,"Recall2","MSU"
"M20334475","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",982,"Recall2","MSU"
"M20334505andJY","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1655,"Recall2","MSU"
"M20336525BB","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1732,"Recall2","MSU"
"M20338867_MMN","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1342,"Recall2","MSU"
"M20339287_SAR","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1956,"Recall2","MSU"
"M20339479_knm","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",2821,"Recall2","MSU"
"M20339742_EG","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1168,"Recall2","MSU"
"M20340212_ras","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",2325,"Recall2","MSU"
"M20340782_eew","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1153,"Recall2","MSU"
"M20340785CH","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1099,"Recall2","MSU"
"M20341488_rb","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1731,"Recall2","MSU"
"M20348487","cash","card","0.5",0,3,"Read","credit","Study1","F","Study Phase2",894,"Recall2","MSU"
"M20315766_ens","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",3178,"Recall2","MSU"
"M20318245_NRT","sadness","beer","0.142857142857143",0,3,"Read","cry","Study1","M","Study Phase2",1537,"Recall2","MSU"
"M20318491_IRH","wine","beer","0.25",0,3,"Read","cry","Study1","M","Study Phase2",1291,"Recall2","MSU"
"M20321999_HAM","sob","beer","0.25",0,3,"Read","cry","Study1","M","Study Phase2",798,"Recall2","MSU"
"M20322827JS","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",3457,"Recall2","MSU"
"M20329189AT","after","beer","0.4",0,3,"Read","cry","Study1","M","Study Phase2",2996,"Recall2","MSU"
"M20330060CA","32w'","beer","0",0,3,"Read","cry","Study1","M","Study Phase2",186,"Recall2","MSU"
"M20334475","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",2365,"Recall2","MSU"
"M20334505andJY","tear","beer","0.5",0,3,"Read","cry","Study1","M","Study Phase2",4134,"Recall2","MSU"
"M20336525BB","flood","beer","0",0,3,"Read","cry","Study1","M","Study Phase2",1764,"Recall2","MSU"
"M20338867_MMN","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",1607,"Recall2","MSU"
"M20339287_SAR","","beer","0",0,3,"Read","cry","Study1","M","Study Phase2",1401,"Recall2","MSU"
"M20339479_knm","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",2515,"Recall2","MSU"
"M20339742_EG","laugh","beer","0",0,3,"Read","cry","Study1","M","Study Phase2",3268,"Recall2","MSU"
"M20340212_ras","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",1225,"Recall2","MSU"
"M20340782_eew","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",4480,"Recall2","MSU"
"M20340785CH","beer","beer","1",1,3,"Read","cry","Study1","M","Study Phase2",1225,"Recall2","MSU"
"M20341488_rb","tears","beer","0.4",0,3,"Read","cry","Study1","M","Study Phase2",1209,"Recall2","MSU"
"M20348487","","beer","0",0,3,"Read","cry","Study1","M","Study Phase2",2035,"Recall2","MSU"
"M20315766_ens","black","black","1",1,3,"Read","day","Study1","M","Study Phase2",2324,"Recall2","MSU"
"M20318245_NRT","light","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",3249,"Recall2","MSU"
"M20318491_IRH","week","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",925,"Recall2","MSU"
"M20321999_HAM","weeks","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",657,"Recall2","MSU"
"M20322827JS","black","black","1",1,3,"Read","day","Study1","M","Study Phase2",3117,"Recall2","MSU"
"M20329189AT","after","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",4821,"Recall2","MSU"
"M20330060CA",",.ew","black","0",0,3,"Read","day","Study1","M","Study Phase2",140,"Recall2","MSU"
"M20334475","","black","0",0,3,"Read","day","Study1","M","Study Phase2",1785,"Recall2","MSU"
"M20334505andJY","tempurature","black","0.0909090909090909",0,3,"Read","day","Study1","M","Study Phase2",2936,"Recall2","MSU"
"M20336525BB","night","black","0",0,3,"Read","day","Study1","M","Study Phase2",1386,"Recall2","MSU"
"M20338867_MMN","week","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",989,"Recall2","MSU"
"M20339287_SAR","","black","0",0,3,"Read","day","Study1","M","Study Phase2",1536,"Recall2","MSU"
"M20339479_knm","night","black","0",0,3,"Read","day","Study1","M","Study Phase2",2611,"Recall2","MSU"
"M20339742_EG","black","black","1",1,3,"Read","day","Study1","M","Study Phase2",4148,"Recall2","MSU"
"M20340212_ras","week","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",1328,"Recall2","MSU"
"M20340782_eew","black","black","1",1,3,"Read","day","Study1","M","Study Phase2",2307,"Recall2","MSU"
"M20340785CH","black","black","1",1,3,"Read","day","Study1","M","Study Phase2",1099,"Recall2","MSU"
"M20341488_rb","night","black","0",0,3,"Read","day","Study1","M","Study Phase2",796,"Recall2","MSU"
"M20348487","date","black","0.2",0,3,"Read","day","Study1","M","Study Phase2",2053,"Recall2","MSU"
"M20315766_ens","bang","bang","1",1,3,"Read","fuzzy","Study1","U","Study Phase2",2617,"Recall2","MSU"
"M20318245_NRT","dice","bang","0",0,3,"Read","fuzzy","Study1","U","Study Phase2",1980,"Recall2","MSU"
"M20318491_IRH","bang","bang","1",1,3,"Read","fuzzy","Study1","U","Study Phase2",1461,"Recall2","MSU"
