"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Response.JOL","Procedure.Shuffle.1","source"
"M20316499_kpf","fight","loud",4,"JOL","war","Study1","M","Study Phase2",3077,20,"Recall2","MSU"
"M20316755ADF","loud","loud",4,"JOL","war","Study1","M","Study Phase2",1985,100,"Recall2","MSU"
"M20331128S.W","rage","loud",4,"JOL","war","Study1","M","Study Phase2",5235,40,"Recall2","MSU"
"M20338323_cls","loud","loud",4,"JOL","war","Study1","M","Study Phase2",1711,100,"Recall2","MSU"
"M20348292_LMK","loud","loud",4,"JOL","war","Study1","M","Study Phase2",6518,43,"Recall2","MSU"
"M20265221SL","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2215,63,"Recall2","MSU"
"M20278328_MD","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2715,0,"Recall2","MSU"
"M20297698AL","","hand",4,"JOL","wedding","Study1","M","Study Phase2",2238,0,"Recall2","MSU"
"M20298373","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",5058,0,"Recall2","MSU"
"M20302978_ch","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",1947,100,"Recall2","MSU"
"M20316499_kpf","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",2476,20,"Recall2","MSU"
"M20316755ADF","","hand",4,"JOL","wedding","Study1","M","Study Phase2",3092,78,"Recall2","MSU"
"M20331128S.W","ring","hand",4,"JOL","wedding","Study1","M","Study Phase2",2567,30,"Recall2","MSU"
"M20338323_cls","hand","hand",4,"JOL","wedding","Study1","M","Study Phase2",1535,100,"Recall2","MSU"
"M20348292_LMK","plans","hand",4,"JOL","wedding","Study1","M","Study Phase2",4832,45,"Recall2","MSU"
"M20265221SL","literature","sentence",4,"JOL","word","Study1","F","Study Phase2",2022,63,"Recall2","MSU"
"M20278328_MD","","sentence",4,"JOL","word","Study1","F","Study Phase2",1257,3,"Recall2","MSU"
"M20297698AL","","sentence",4,"JOL","word","Study1","F","Study Phase2",3222,4,"Recall2","MSU"
"M20298373","","sentence",4,"JOL","word","Study1","F","Study Phase2",4200,0,"Recall2","MSU"
"M20302978_ch","","sentence",4,"JOL","word","Study1","F","Study Phase2",1113,10,"Recall2","MSU"
"M20316499_kpf","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",2971,100,"Recall2","MSU"
"M20316755ADF","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",3084,100,"Recall2","MSU"
"M20331128S.W","puzzle","sentence",4,"JOL","word","Study1","F","Study Phase2",2216,90,"Recall2","MSU"
"M20338323_cls","sentence","sentence",4,"JOL","word","Study1","F","Study Phase2",1835,100,"Recall2","MSU"
"M20348292_LMK","sentance","sentence",4,"JOL","word","Study1","F","Study Phase2",3801,65,"Recall2","MSU"
"M20301852CE","","wolf",2,"JOL","art","Study2","U","Study Phase2",3333,50,"Recall2","MSU"
"M20324226_AG","","wolf",2,"JOL","art","Study2","U","Study Phase2",959,70,"Recall2","MSU"
"M20338519CB","paint","wolf",2,"JOL","art","Study2","U","Study Phase2",3476,11,"Recall2","MSU"
"M20338998SM","","wolf",2,"JOL","art","Study2","U","Study Phase2",4443,30,"Recall2","MSU"
"M20339166AP","donkey","wolf",2,"JOL","art","Study2","U","Study Phase2",5727,10,"Recall2","MSU"
"M20346505_PC","pen","wolf",2,"JOL","art","Study2","U","Study Phase2",3770,50,"Recall2","MSU"
"M20348221MH","wolf","wolf",2,"JOL","art","Study2","U","Study Phase2",3633,10,"Recall2","MSU"
"M20350230JMY","walk","wolf",2,"JOL","art","Study2","U","Study Phase2",3356,6,"Recall2","MSU"
"M20301852CE","","bronze",2,"JOL","artery","Study2","U","Study Phase2",3757,0,"Recall2","MSU"
"M20324226_AG","blood","bronze",2,"JOL","artery","Study2","U","Study Phase2",3155,68,"Recall2","MSU"
"M20338519CB","art","bronze",2,"JOL","artery","Study2","U","Study Phase2",2486,64,"Recall2","MSU"
"M20338998SM","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",4524,30,"Recall2","MSU"
"M20339166AP","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",5713,40,"Recall2","MSU"
"M20346505_PC","vein","bronze",2,"JOL","artery","Study2","U","Study Phase2",2013,0,"Recall2","MSU"
"M20348221MH","","bronze",2,"JOL","artery","Study2","U","Study Phase2",2619,0,"Recall2","MSU"
"M20350230JMY","bronze","bronze",2,"JOL","artery","Study2","U","Study Phase2",2927,34,"Recall2","MSU"
"M20301852CE","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",3557,80,"Recall2","MSU"
"M20324226_AG","","clothes",2,"JOL","attire","Study2","F","Study Phase2",810,80,"Recall2","MSU"
"M20338519CB","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",4095,68,"Recall2","MSU"
"M20338998SM","","clothes",2,"JOL","attire","Study2","F","Study Phase2",4298,70,"Recall2","MSU"
"M20339166AP","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",11092,95,"Recall2","MSU"
"M20346505_PC","black","clothes",2,"JOL","attire","Study2","F","Study Phase2",3507,60,"Recall2","MSU"
"M20348221MH","clothes","clothes",2,"JOL","attire","Study2","F","Study Phase2",3684,90,"Recall2","MSU"
"M20350230JMY","cloths","clothes",2,"JOL","attire","Study2","F","Study Phase2",3597,78,"Recall2","MSU"
"M20301852CE","rake","horn",2,"JOL","bench","Study2","U","Study Phase2",4157,20,"Recall2","MSU"
"M20324226_AG","","horn",2,"JOL","bench","Study2","U","Study Phase2",1952,80,"Recall2","MSU"
"M20338519CB","sand","horn",2,"JOL","bench","Study2","U","Study Phase2",3754,11,"Recall2","MSU"
"M20338998SM","","horn",2,"JOL","bench","Study2","U","Study Phase2",4392,20,"Recall2","MSU"
"M20339166AP","woman","horn",2,"JOL","bench","Study2","U","Study Phase2",8005,0,"Recall2","MSU"
"M20346505_PC","press","horn",2,"JOL","bench","Study2","U","Study Phase2",3354,0,"Recall2","MSU"
"M20348221MH","walk","horn",2,"JOL","bench","Study2","U","Study Phase2",4583,23,"Recall2","MSU"
"M20350230JMY","","horn",2,"JOL","bench","Study2","U","Study Phase2",2237,4,"Recall2","MSU"
"M20301852CE","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",2999,80,"Recall2","MSU"
"M20324226_AG","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",1975,90,"Recall2","MSU"
"M20338519CB","runner","fire",2,"JOL","blaze","Study2","F","Study Phase2",4319,48,"Recall2","MSU"
"M20338998SM","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3214,70,"Recall2","MSU"
"M20339166AP","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",5297,80,"Recall2","MSU"
"M20346505_PC","burn","fire",2,"JOL","blaze","Study2","F","Study Phase2",2809,34,"Recall2","MSU"
"M20348221MH","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",3945,50,"Recall2","MSU"
"M20350230JMY","fire","fire",2,"JOL","blaze","Study2","F","Study Phase2",2459,88,"Recall2","MSU"
"M20301852CE","","ounce",2,"JOL","both","Study2","U","Study Phase2",4208,10,"Recall2","MSU"
"M20324226_AG","","ounce",2,"JOL","both","Study2","U","Study Phase2",3828,55,"Recall2","MSU"
"M20338519CB","one","ounce",2,"JOL","both","Study2","U","Study Phase2",4081,58,"Recall2","MSU"
"M20338998SM","","ounce",2,"JOL","both","Study2","U","Study Phase2",10978,30,"Recall2","MSU"
"M20339166AP","train","ounce",2,"JOL","both","Study2","U","Study Phase2",9980,0,"Recall2","MSU"
"M20346505_PC","apart","ounce",2,"JOL","both","Study2","U","Study Phase2",2796,12,"Recall2","MSU"
"M20348221MH","together","ounce",2,"JOL","both","Study2","U","Study Phase2",3270,40,"Recall2","MSU"
"M20350230JMY","","ounce",2,"JOL","both","Study2","U","Study Phase2",5408,9,"Recall2","MSU"
"M20301852CE","water","water",2,"JOL","bridge","Study2","F","Study Phase2",3746,40,"Recall2","MSU"
"M20324226_AG","water","water",2,"JOL","bridge","Study2","F","Study Phase2",2821,70,"Recall2","MSU"
"M20338519CB","high","water",2,"JOL","bridge","Study2","F","Study Phase2",1842,68,"Recall2","MSU"
"M20338998SM","water","water",2,"JOL","bridge","Study2","F","Study Phase2",5023,70,"Recall2","MSU"
"M20339166AP","water","water",2,"JOL","bridge","Study2","F","Study Phase2",5939,40,"Recall2","MSU"
"M20346505_PC","water","water",2,"JOL","bridge","Study2","F","Study Phase2",4080,40,"Recall2","MSU"
"M20348221MH","water","water",2,"JOL","bridge","Study2","F","Study Phase2",4204,85,"Recall2","MSU"
"M20350230JMY","water","water",2,"JOL","bridge","Study2","F","Study Phase2",2913,32,"Recall2","MSU"
"M20301852CE","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2581,70,"Recall2","MSU"
"M20324226_AG","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",4558,90,"Recall2","MSU"
"M20338519CB","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",3277,48,"Recall2","MSU"
"M20338998SM","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",5505,80,"Recall2","MSU"
"M20339166AP","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",5585,80,"Recall2","MSU"
"M20346505_PC","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",1891,99,"Recall2","MSU"
"M20348221MH","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2393,100,"Recall2","MSU"
"M20350230JMY","plant","plant",2,"JOL","cactus","Study2","F","Study Phase2",2878,88,"Recall2","MSU"
"M20301852CE","","leg",2,"JOL","cash","Study2","U","Study Phase2",2608,10,"Recall2","MSU"
"M20324226_AG","money","leg",2,"JOL","cash","Study2","U","Study Phase2",3032,70,"Recall2","MSU"
"M20338519CB","coin","leg",2,"JOL","cash","Study2","U","Study Phase2",3641,36,"Recall2","MSU"
"M20338998SM","money","leg",2,"JOL","cash","Study2","U","Study Phase2",6046,70,"Recall2","MSU"
"M20339166AP","money","leg",2,"JOL","cash","Study2","U","Study Phase2",9716,10,"Recall2","MSU"
"M20346505_PC","money","leg",2,"JOL","cash","Study2","U","Study Phase2",3976,0,"Recall2","MSU"
"M20348221MH","money","leg",2,"JOL","cash","Study2","U","Study Phase2",2486,40,"Recall2","MSU"
"M20350230JMY","money","leg",2,"JOL","cash","Study2","U","Study Phase2",3411,11,"Recall2","MSU"
"M20301852CE","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3227,70,"Recall2","MSU"
"M20324226_AG","red","red",2,"JOL","cherry","Study2","F","Study Phase2",1998,NA,"Recall2","MSU"
"M20338519CB","red","red",2,"JOL","cherry","Study2","F","Study Phase2",2621,86,"Recall2","MSU"
"M20338998SM","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3945,80,"Recall2","MSU"
"M20339166AP","red","red",2,"JOL","cherry","Study2","F","Study Phase2",3974,100,"Recall2","MSU"
"M20346505_PC","red","red",2,"JOL","cherry","Study2","F","Study Phase2",2739,40,"Recall2","MSU"
"M20348221MH","red","red",2,"JOL","cherry","Study2","F","Study Phase2",4022,85,"Recall2","MSU"
"M20350230JMY","red","red",2,"JOL","cherry","Study2","F","Study Phase2",5444,98,"Recall2","MSU"
"M20301852CE","cool","cold",2,"JOL","chill","Study2","F","Study Phase2",2660,80,"Recall2","MSU"
"M20324226_AG","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",3515,90,"Recall2","MSU"
"M20338519CB","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",2864,89,"Recall2","MSU"
"M20338998SM","","cold",2,"JOL","chill","Study2","F","Study Phase2",16587,60,"Recall2","MSU"
"M20339166AP","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",4227,100,"Recall2","MSU"
"M20346505_PC","cold","cold",2,"JOL","chill","Study2","F","Study Phase2",3790,90,"Recall2","MSU"
"M20348221MH","child","cold",2,"JOL","chill","Study2","F","Study Phase2",2168,20,"Recall2","MSU"
"M20350230JMY","grill","cold",2,"JOL","chill","Study2","F","Study Phase2",21754,2,"Recall2","MSU"
"M20301852CE","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4371,40,"Recall2","MSU"
"M20324226_AG","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4687,85,"Recall2","MSU"
"M20338519CB","chase","hammer",2,"JOL","chisel","Study2","F","Study Phase2",1864,42,"Recall2","MSU"
"M20338998SM","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4222,70,"Recall2","MSU"
"M20339166AP","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",19043,80,"Recall2","MSU"
"M20346505_PC","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",5699,48,"Recall2","MSU"
"M20348221MH","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",2329,70,"Recall2","MSU"
"M20350230JMY","hammer","hammer",2,"JOL","chisel","Study2","F","Study Phase2",4248,88,"Recall2","MSU"
"M20301852CE","","cut",2,"JOL","chop","Study2","F","Study Phase2",2626,100,"Recall2","MSU"
"M20324226_AG","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",3889,80,"Recall2","MSU"
"M20338519CB","chip","cut",2,"JOL","chop","Study2","F","Study Phase2",2790,67,"Recall2","MSU"
"M20338998SM","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",7374,30,"Recall2","MSU"
"M20339166AP","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",5110,90,"Recall2","MSU"
"M20346505_PC","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",4282,79,"Recall2","MSU"
"M20348221MH","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",2042,100,"Recall2","MSU"
"M20350230JMY","cut","cut",2,"JOL","chop","Study2","F","Study Phase2",4016,98,"Recall2","MSU"
"M20301852CE","business","business",2,"JOL","death","Study2","U","Study Phase2",7193,20,"Recall2","MSU"
"M20324226_AG","","business",2,"JOL","death","Study2","U","Study Phase2",1829,98,"Recall2","MSU"
"M20338519CB","roll","business",2,"JOL","death","Study2","U","Study Phase2",3824,35,"Recall2","MSU"
"M20338998SM","business","business",2,"JOL","death","Study2","U","Study Phase2",13315,80,"Recall2","MSU"
"M20339166AP","business ","business",2,"JOL","death","Study2","U","Study Phase2",8932,60,"Recall2","MSU"
"M20346505_PC","business ","business",2,"JOL","death","Study2","U","Study Phase2",3683,54,"Recall2","MSU"
"M20348221MH","business","business",2,"JOL","death","Study2","U","Study Phase2",2899,100,"Recall2","MSU"
"M20350230JMY","business","business",2,"JOL","death","Study2","U","Study Phase2",4920,45,"Recall2","MSU"
"M20301852CE","snacl=k","sack",2,"JOL","dietary","Study2","U","Study Phase2",4314,0,"Recall2","MSU"
"M20324226_AG","food","sack",2,"JOL","dietary","Study2","U","Study Phase2",2551,70,"Recall2","MSU"
"M20338519CB","food","sack",2,"JOL","dietary","Study2","U","Study Phase2",3200,0,"Recall2","MSU"
"M20338998SM","bag","sack",2,"JOL","dietary","Study2","U","Study Phase2",8300,80,"Recall2","MSU"
"M20339166AP","shake ","sack",2,"JOL","dietary","Study2","U","Study Phase2",10506,10,"Recall2","MSU"
"M20346505_PC","eat","sack",2,"JOL","dietary","Study2","U","Study Phase2",3318,54,"Recall2","MSU"
"M20348221MH","cow","sack",2,"JOL","dietary","Study2","U","Study Phase2",4640,95,"Recall2","MSU"
"M20350230JMY","bag","sack",2,"JOL","dietary","Study2","U","Study Phase2",3463,21,"Recall2","MSU"
"M20301852CE","paper","paper",2,"JOL","document","Study2","F","Study Phase2",3339,30,"Recall2","MSU"
"M20324226_AG","","paper",2,"JOL","document","Study2","F","Study Phase2",1399,0,"Recall2","MSU"
"M20338519CB","paper","paper",2,"JOL","document","Study2","F","Study Phase2",11171,98,"Recall2","MSU"
"M20338998SM","papers","paper",2,"JOL","document","Study2","F","Study Phase2",4678,70,"Recall2","MSU"
"M20339166AP","paper","paper",2,"JOL","document","Study2","F","Study Phase2",9121,80,"Recall2","MSU"
"M20346505_PC","falsified","paper",2,"JOL","document","Study2","F","Study Phase2",4982,60,"Recall2","MSU"
"M20348221MH","paper","paper",2,"JOL","document","Study2","F","Study Phase2",1824,100,"Recall2","MSU"
"M20350230JMY","letter","paper",2,"JOL","document","Study2","F","Study Phase2",3034,77,"Recall2","MSU"
"M20301852CE","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",4172,50,"Recall2","MSU"
"M20324226_AG","close","taste",2,"JOL","eyes","Study2","M","Study Phase2",3108,65,"Recall2","MSU"
"M20338519CB","iris ","taste",2,"JOL","eyes","Study2","M","Study Phase2",2891,69,"Recall2","MSU"
"M20338998SM","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",3542,70,"Recall2","MSU"
"M20339166AP","smell","taste",2,"JOL","eyes","Study2","M","Study Phase2",6342,40,"Recall2","MSU"
"M20346505_PC","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",2918,44,"Recall2","MSU"
"M20348221MH","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",3111,25,"Recall2","MSU"
"M20350230JMY","taste","taste",2,"JOL","eyes","Study2","M","Study Phase2",4008,11,"Recall2","MSU"
"M20301852CE","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",4682,90,"Recall2","MSU"
"M20324226_AG","","fight",2,"JOL","feud","Study2","F","Study Phase2",3127,60,"Recall2","MSU"
"M20338519CB","frud","fight",2,"JOL","feud","Study2","F","Study Phase2",2454,35,"Recall2","MSU"
"M20338998SM","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",5375,60,"Recall2","MSU"
"M20339166AP","fight ","fight",2,"JOL","feud","Study2","F","Study Phase2",6495,80,"Recall2","MSU"
"M20346505_PC","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",4203,56,"Recall2","MSU"
"M20348221MH","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",2611,50,"Recall2","MSU"
"M20350230JMY","fight","fight",2,"JOL","feud","Study2","F","Study Phase2",4444,33,"Recall2","MSU"
"M20301852CE","leg","leg",2,"JOL","grill","Study2","M","Study Phase2",3782,0,"Recall2","MSU"
"M20324226_AG","cook","leg",2,"JOL","grill","Study2","M","Study Phase2",923,79,"Recall2","MSU"
"M20338519CB","steak","leg",2,"JOL","grill","Study2","M","Study Phase2",3364,0,"Recall2","MSU"
"M20338998SM","legs","leg",2,"JOL","grill","Study2","M","Study Phase2",9187,70,"Recall2","MSU"
"M20339166AP","steak","leg",2,"JOL","grill","Study2","M","Study Phase2",22906,30,"Recall2","MSU"
"M20346505_PC","cook","leg",2,"JOL","grill","Study2","M","Study Phase2",2132,22,"Recall2","MSU"
"M20348221MH","steak","leg",2,"JOL","grill","Study2","M","Study Phase2",4487,30,"Recall2","MSU"
"M20350230JMY","meat","leg",2,"JOL","grill","Study2","M","Study Phase2",4665,26,"Recall2","MSU"
"M20301852CE","","car",2,"JOL","happy","Study2","U","Study Phase2",2273,20,"Recall2","MSU"
"M20324226_AG","sad","car",2,"JOL","happy","Study2","U","Study Phase2",1384,79,"Recall2","MSU"
"M20338519CB","joy","car",2,"JOL","happy","Study2","U","Study Phase2",3244,67,"Recall2","MSU"
"M20338998SM","car","car",2,"JOL","happy","Study2","U","Study Phase2",3539,60,"Recall2","MSU"
"M20339166AP","car","car",2,"JOL","happy","Study2","U","Study Phase2",5334,60,"Recall2","MSU"
"M20346505_PC","white","car",2,"JOL","happy","Study2","U","Study Phase2",2191,0,"Recall2","MSU"
"M20348221MH","","car",2,"JOL","happy","Study2","U","Study Phase2",2802,70,"Recall2","MSU"
"M20350230JMY","","car",2,"JOL","happy","Study2","U","Study Phase2",2975,11,"Recall2","MSU"
"M20301852CE","","bird",2,"JOL","heavy","Study2","M","Study Phase2",5015,30,"Recall2","MSU"
"M20324226_AG","","bird",2,"JOL","heavy","Study2","M","Study Phase2",3224,79,"Recall2","MSU"
"M20338519CB","hold","bird",2,"JOL","heavy","Study2","M","Study Phase2",3289,47,"Recall2","MSU"
"M20338998SM","bird","bird",2,"JOL","heavy","Study2","M","Study Phase2",13804,50,"Recall2","MSU"
"M20339166AP","bird","bird",2,"JOL","heavy","Study2","M","Study Phase2",8335,20,"Recall2","MSU"
"M20346505_PC","lift","bird",2,"JOL","heavy","Study2","M","Study Phase2",4180,66,"Recall2","MSU"
"M20348221MH","weight","bird",2,"JOL","heavy","Study2","M","Study Phase2",2433,80,"Recall2","MSU"
"M20350230JMY","load","bird",2,"JOL","heavy","Study2","M","Study Phase2",4113,21,"Recall2","MSU"
"M20301852CE","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",3675,100,"Recall2","MSU"
"M20324226_AG","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",3328,85,"Recall2","MSU"
"M20338519CB","heal","cow",2,"JOL","herd","Study2","F","Study Phase2",3418,45,"Recall2","MSU"
"M20338998SM","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",2951,70,"Recall2","MSU"
"M20339166AP","cows","cow",2,"JOL","herd","Study2","F","Study Phase2",5287,50,"Recall2","MSU"
"M20346505_PC","cattle","cow",2,"JOL","herd","Study2","F","Study Phase2",3748,78,"Recall2","MSU"
"M20348221MH","cow","cow",2,"JOL","herd","Study2","F","Study Phase2",2627,100,"Recall2","MSU"
"M20350230JMY","meat","cow",2,"JOL","herd","Study2","F","Study Phase2",2468,77,"Recall2","MSU"
"M20301852CE","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",4966,20,"Recall2","MSU"
"M20324226_AG","bug","sting",2,"JOL","hornet","Study2","F","Study Phase2",4539,86,"Recall2","MSU"
"M20338519CB","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",3625,14,"Recall2","MSU"
"M20338998SM","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",4188,70,"Recall2","MSU"
"M20339166AP","sting ","sting",2,"JOL","hornet","Study2","F","Study Phase2",5124,70,"Recall2","MSU"
"M20346505_PC","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",2813,55,"Recall2","MSU"
"M20348221MH","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",2307,80,"Recall2","MSU"
"M20350230JMY","sting","sting",2,"JOL","hornet","Study2","F","Study Phase2",2192,99,"Recall2","MSU"
"M20301852CE","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",3045,100,"Recall2","MSU"
"M20324226_AG","","smell",2,"JOL","incense","Study2","F","Study Phase2",2950,75,"Recall2","MSU"
"M20338519CB","therapy ","smell",2,"JOL","incense","Study2","F","Study Phase2",4294,80,"Recall2","MSU"
"M20338998SM","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",3727,80,"Recall2","MSU"
"M20339166AP","scent","smell",2,"JOL","incense","Study2","F","Study Phase2",7899,90,"Recall2","MSU"
"M20346505_PC","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",5675,81,"Recall2","MSU"
"M20348221MH","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",2244,100,"Recall2","MSU"
"M20350230JMY","smell","smell",2,"JOL","incense","Study2","F","Study Phase2",2410,66,"Recall2","MSU"
"M20301852CE","vase","vase",2,"JOL","king","Study2","U","Study Phase2",2534,20,"Recall2","MSU"
"M20324226_AG","","vase",2,"JOL","king","Study2","U","Study Phase2",1978,8,"Recall2","MSU"
"M20338519CB","queen","vase",2,"JOL","king","Study2","U","Study Phase2",1934,74,"Recall2","MSU"
"M20338998SM","","vase",2,"JOL","king","Study2","U","Study Phase2",2618,30,"Recall2","MSU"
"M20339166AP","vase ","vase",2,"JOL","king","Study2","U","Study Phase2",5400,80,"Recall2","MSU"
"M20346505_PC","vase","vase",2,"JOL","king","Study2","U","Study Phase2",4921,10,"Recall2","MSU"
"M20348221MH","lion","vase",2,"JOL","king","Study2","U","Study Phase2",2834,60,"Recall2","MSU"
"M20350230JMY","vase","vase",2,"JOL","king","Study2","U","Study Phase2",3975,88,"Recall2","MSU"
"M20301852CE","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",3861,50,"Recall2","MSU"
"M20324226_AG","","baseball",2,"JOL","league","Study2","F","Study Phase2",1100,90,"Recall2","MSU"
"M20338519CB","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",3705,34,"Recall2","MSU"
"M20338998SM","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",5014,80,"Recall2","MSU"
"M20339166AP","baseball ","baseball",2,"JOL","league","Study2","F","Study Phase2",9538,95,"Recall2","MSU"
"M20346505_PC","baseball","baseball",2,"JOL","league","Study2","F","Study Phase2",4122,50,"Recall2","MSU"
"M20348221MH","ball","baseball",2,"JOL","league","Study2","F","Study Phase2",5696,28,"Recall2","MSU"
"M20350230JMY","ball","baseball",2,"JOL","league","Study2","F","Study Phase2",2709,80,"Recall2","MSU"
"M20301852CE","","toil",2,"JOL","lease","Study2","U","Study Phase2",2304,0,"Recall2","MSU"
"M20324226_AG","","toil",2,"JOL","lease","Study2","U","Study Phase2",2371,60,"Recall2","MSU"
"M20338519CB","look","toil",2,"JOL","lease","Study2","U","Study Phase2",3049,0,"Recall2","MSU"
"M20338998SM","","toil",2,"JOL","lease","Study2","U","Study Phase2",3977,30,"Recall2","MSU"
"M20339166AP","stress","toil",2,"JOL","lease","Study2","U","Study Phase2",6100,10,"Recall2","MSU"
"M20346505_PC","money","toil",2,"JOL","lease","Study2","U","Study Phase2",3195,40,"Recall2","MSU"
"M20348221MH","rent","toil",2,"JOL","lease","Study2","U","Study Phase2",6588,20,"Recall2","MSU"
"M20350230JMY","toil","toil",2,"JOL","lease","Study2","U","Study Phase2",3005,11,"Recall2","MSU"
"M20301852CE","marroon","children",2,"JOL","mirror","Study2","U","Study Phase2",3764,30,"Recall2","MSU"
"M20324226_AG","maroon","children",2,"JOL","mirror","Study2","U","Study Phase2",3530,83,"Recall2","MSU"
"M20338519CB","mold","children",2,"JOL","mirror","Study2","U","Study Phase2",1815,43,"Recall2","MSU"
"M20338998SM","children","children",2,"JOL","mirror","Study2","U","Study Phase2",3320,60,"Recall2","MSU"
"M20339166AP","children ","children",2,"JOL","mirror","Study2","U","Study Phase2",8077,60,"Recall2","MSU"
"M20346505_PC","children","children",2,"JOL","mirror","Study2","U","Study Phase2",3161,66,"Recall2","MSU"
"M20348221MH","child","children",2,"JOL","mirror","Study2","U","Study Phase2",2232,0,"Recall2","MSU"
"M20350230JMY","children","children",2,"JOL","mirror","Study2","U","Study Phase2",2827,55,"Recall2","MSU"
"M20301852CE","","court",2,"JOL","nurse","Study2","M","Study Phase2",3586,10,"Recall2","MSU"
"M20324226_AG","","court",2,"JOL","nurse","Study2","M","Study Phase2",2941,55,"Recall2","MSU"
"M20338519CB","school","court",2,"JOL","nurse","Study2","M","Study Phase2",2191,3,"Recall2","MSU"
"M20338998SM","court","court",2,"JOL","nurse","Study2","M","Study Phase2",8390,80,"Recall2","MSU"
"M20339166AP","hospital ","court",2,"JOL","nurse","Study2","M","Study Phase2",4809,20,"Recall2","MSU"
"M20346505_PC","heal","court",2,"JOL","nurse","Study2","M","Study Phase2",1175,0,"Recall2","MSU"
"M20348221MH","sick","court",2,"JOL","nurse","Study2","M","Study Phase2",2279,30,"Recall2","MSU"
"M20350230JMY","doctor","court",2,"JOL","nurse","Study2","M","Study Phase2",2725,12,"Recall2","MSU"
"M20301852CE","","weave",2,"JOL","oven","Study2","M","Study Phase2",6038,50,"Recall2","MSU"
"M20324226_AG","heat","weave",2,"JOL","oven","Study2","M","Study Phase2",2348,70,"Recall2","MSU"
"M20338519CB","hot","weave",2,"JOL","oven","Study2","M","Study Phase2",3569,68,"Recall2","MSU"
