"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1","source"
"M20320231_MMS","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",5575,"Recall2","MSU"
"M20333893_HRR","","clothes",1,"Read","attire","Study2","F","Study Phase2",2717,"Recall2","MSU"
"M20333927NNN","clothing","clothes",1,"Read","attire","Study2","F","Study Phase2",1891,"Recall2","MSU"
"M20342347","wear","clothes",1,"Read","attire","Study2","F","Study Phase2",2656,"Recall2","MSU"
"m20344614_tmw","clothes","clothes",1,"Read","attire","Study2","F","Study Phase2",1946,"Recall2","MSU"
"20337845D.A.","sit","horn",1,"Read","bench","Study2","U","Study Phase2",3386,"Recall2","MSU"
"M20278234LVG","sit","horn",1,"Read","bench","Study2","U","Study Phase2",2768,"Recall2","MSU"
"M20316504APG","press","horn",1,"Read","bench","Study2","U","Study Phase2",8098,"Recall2","MSU"
"M20320231_MMS","beach","horn",1,"Read","bench","Study2","U","Study Phase2",3132,"Recall2","MSU"
"M20333893_HRR","","horn",1,"Read","bench","Study2","U","Study Phase2",2812,"Recall2","MSU"
"M20333927NNN","warm","horn",1,"Read","bench","Study2","U","Study Phase2",1979,"Recall2","MSU"
"M20342347","stench ","horn",1,"Read","bench","Study2","U","Study Phase2",2439,"Recall2","MSU"
"m20344614_tmw","leg","horn",1,"Read","bench","Study2","U","Study Phase2",2033,"Recall2","MSU"
"20337845D.A.","sword","fire",1,"Read","blaze","Study2","F","Study Phase2",3149,"Recall2","MSU"
"M20278234LVG","","fire",1,"Read","blaze","Study2","F","Study Phase2",4226,"Recall2","MSU"
"M20316504APG","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",3271,"Recall2","MSU"
"M20320231_MMS","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",3696,"Recall2","MSU"
"M20333893_HRR","","fire",1,"Read","blaze","Study2","F","Study Phase2",1692,"Recall2","MSU"
"M20333927NNN","heat","fire",1,"Read","blaze","Study2","F","Study Phase2",1573,"Recall2","MSU"
"M20342347","taze ","fire",1,"Read","blaze","Study2","F","Study Phase2",1909,"Recall2","MSU"
"m20344614_tmw","fire","fire",1,"Read","blaze","Study2","F","Study Phase2",1442,"Recall2","MSU"
"20337845D.A.","either","ounce",1,"Read","both","Study2","U","Study Phase2",874,"Recall2","MSU"
"M20278234LVG","","ounce",1,"Read","both","Study2","U","Study Phase2",1423,"Recall2","MSU"
"M20316504APG","","ounce",1,"Read","both","Study2","U","Study Phase2",8696,"Recall2","MSU"
"M20320231_MMS","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",3567,"Recall2","MSU"
"M20333893_HRR","","ounce",1,"Read","both","Study2","U","Study Phase2",2566,"Recall2","MSU"
"M20333927NNN","one","ounce",1,"Read","both","Study2","U","Study Phase2",2032,"Recall2","MSU"
"M20342347","groan ","ounce",1,"Read","both","Study2","U","Study Phase2",2119,"Recall2","MSU"
"m20344614_tmw","ounce","ounce",1,"Read","both","Study2","U","Study Phase2",2154,"Recall2","MSU"
"20337845D.A.","water","water",1,"Read","bridge","Study2","F","Study Phase2",1961,"Recall2","MSU"
"M20278234LVG","water","water",1,"Read","bridge","Study2","F","Study Phase2",704,"Recall2","MSU"
"M20316504APG","water","water",1,"Read","bridge","Study2","F","Study Phase2",5014,"Recall2","MSU"
"M20320231_MMS","water","water",1,"Read","bridge","Study2","F","Study Phase2",3200,"Recall2","MSU"
"M20333893_HRR","","water",1,"Read","bridge","Study2","F","Study Phase2",2225,"Recall2","MSU"
"M20333927NNN","cross","water",1,"Read","bridge","Study2","F","Study Phase2",1647,"Recall2","MSU"
"M20342347","cage","water",1,"Read","bridge","Study2","F","Study Phase2",782,"Recall2","MSU"
"m20344614_tmw","hold","water",1,"Read","bridge","Study2","F","Study Phase2",3625,"Recall2","MSU"
"20337845D.A.","green","plant",1,"Read","cactus","Study2","F","Study Phase2",2390,"Recall2","MSU"
"M20278234LVG","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",3006,"Recall2","MSU"
"M20316504APG","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",6636,"Recall2","MSU"
"M20320231_MMS","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2397,"Recall2","MSU"
"M20333893_HRR","","plant",1,"Read","cactus","Study2","F","Study Phase2",3366,"Recall2","MSU"
"M20333927NNN","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",1654,"Recall2","MSU"
"M20342347","cacti ","plant",1,"Read","cactus","Study2","F","Study Phase2",921,"Recall2","MSU"
"m20344614_tmw","plant","plant",1,"Read","cactus","Study2","F","Study Phase2",2542,"Recall2","MSU"
"20337845D.A.","money","leg",1,"Read","cash","Study2","U","Study Phase2",1456,"Recall2","MSU"
"M20278234LVG","money","leg",1,"Read","cash","Study2","U","Study Phase2",3427,"Recall2","MSU"
"M20316504APG","money","leg",1,"Read","cash","Study2","U","Study Phase2",7160,"Recall2","MSU"
"M20320231_MMS","leg","leg",1,"Read","cash","Study2","U","Study Phase2",24770,"Recall2","MSU"
"M20333893_HRR","","leg",1,"Read","cash","Study2","U","Study Phase2",1981,"Recall2","MSU"
"M20333927NNN","loan","leg",1,"Read","cash","Study2","U","Study Phase2",1505,"Recall2","MSU"
"M20342347","stash ","leg",1,"Read","cash","Study2","U","Study Phase2",1891,"Recall2","MSU"
"m20344614_tmw","money","leg",1,"Read","cash","Study2","U","Study Phase2",2650,"Recall2","MSU"
"20337845D.A.","red","red",1,"Read","cherry","Study2","F","Study Phase2",13428,"Recall2","MSU"
"M20278234LVG","red","red",1,"Read","cherry","Study2","F","Study Phase2",1567,"Recall2","MSU"
"M20316504APG","red","red",1,"Read","cherry","Study2","F","Study Phase2",2174,"Recall2","MSU"
"M20320231_MMS","red","red",1,"Read","cherry","Study2","F","Study Phase2",1661,"Recall2","MSU"
"M20333893_HRR","red","red",1,"Read","cherry","Study2","F","Study Phase2",1383,"Recall2","MSU"
"M20333927NNN","red","red",1,"Read","cherry","Study2","F","Study Phase2",1650,"Recall2","MSU"
"M20342347","red","red",1,"Read","cherry","Study2","F","Study Phase2",5877,"Recall2","MSU"
"m20344614_tmw","red","red",1,"Read","cherry","Study2","F","Study Phase2",2682,"Recall2","MSU"
"20337845D.A.","out","cold",1,"Read","chill","Study2","F","Study Phase2",988,"Recall2","MSU"
"M20278234LVG","cold","cold",1,"Read","chill","Study2","F","Study Phase2",3225,"Recall2","MSU"
"M20316504APG","cold","cold",1,"Read","chill","Study2","F","Study Phase2",3989,"Recall2","MSU"
"M20320231_MMS","cold","cold",1,"Read","chill","Study2","F","Study Phase2",2648,"Recall2","MSU"
"M20333893_HRR","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1477,"Recall2","MSU"
"M20333927NNN","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1426,"Recall2","MSU"
"M20342347","mill","cold",1,"Read","chill","Study2","F","Study Phase2",2056,"Recall2","MSU"
"m20344614_tmw","cold","cold",1,"Read","chill","Study2","F","Study Phase2",1883,"Recall2","MSU"
"20337845D.A.","idk","hammer",1,"Read","chisel","Study2","F","Study Phase2",1352,"Recall2","MSU"
"M20278234LVG","ice","hammer",1,"Read","chisel","Study2","F","Study Phase2",1307,"Recall2","MSU"
"M20316504APG","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",6413,"Recall2","MSU"
"M20320231_MMS","hammer","hammer",1,"Read","chisel","Study2","F","Study Phase2",4841,"Recall2","MSU"
"M20333893_HRR","","hammer",1,"Read","chisel","Study2","F","Study Phase2",1549,"Recall2","MSU"
"M20333927NNN","leg","hammer",1,"Read","chisel","Study2","F","Study Phase2",2245,"Recall2","MSU"
"M20342347","misel ","hammer",1,"Read","chisel","Study2","F","Study Phase2",1914,"Recall2","MSU"
"m20344614_tmw","chest","hammer",1,"Read","chisel","Study2","F","Study Phase2",2343,"Recall2","MSU"
"20337845D.A.","sticks","cut",1,"Read","chop","Study2","F","Study Phase2",1266,"Recall2","MSU"
"M20278234LVG","","cut",1,"Read","chop","Study2","F","Study Phase2",1424,"Recall2","MSU"
"M20316504APG","cut","cut",1,"Read","chop","Study2","F","Study Phase2",3985,"Recall2","MSU"
"M20320231_MMS","cut","cut",1,"Read","chop","Study2","F","Study Phase2",6343,"Recall2","MSU"
"M20333893_HRR","cut","cut",1,"Read","chop","Study2","F","Study Phase2",2064,"Recall2","MSU"
"M20333927NNN","cut","cut",1,"Read","chop","Study2","F","Study Phase2",1481,"Recall2","MSU"
"M20342347","shoot","cut",1,"Read","chop","Study2","F","Study Phase2",965,"Recall2","MSU"
"m20344614_tmw","cut","cut",1,"Read","chop","Study2","F","Study Phase2",2208,"Recall2","MSU"
"20337845D.A.","live","business",1,"Read","death","Study2","U","Study Phase2",1884,"Recall2","MSU"
"M20278234LVG","valley","business",1,"Read","death","Study2","U","Study Phase2",875,"Recall2","MSU"
"M20316504APG","widow","business",1,"Read","death","Study2","U","Study Phase2",7296,"Recall2","MSU"
"M20320231_MMS","business","business",1,"Read","death","Study2","U","Study Phase2",2610,"Recall2","MSU"
"M20333893_HRR","business","business",1,"Read","death","Study2","U","Study Phase2",4300,"Recall2","MSU"
"M20333927NNN","business ","business",1,"Read","death","Study2","U","Study Phase2",1670,"Recall2","MSU"
"M20342347","make ","business",1,"Read","death","Study2","U","Study Phase2",1935,"Recall2","MSU"
"m20344614_tmw","court","business",1,"Read","death","Study2","U","Study Phase2",2507,"Recall2","MSU"
"20337845D.A.","food","sack",1,"Read","dietary","Study2","U","Study Phase2",1403,"Recall2","MSU"
"M20278234LVG","","sack",1,"Read","dietary","Study2","U","Study Phase2",1016,"Recall2","MSU"
"M20316504APG","task","sack",1,"Read","dietary","Study2","U","Study Phase2",8576,"Recall2","MSU"
"M20320231_MMS","sack","sack",1,"Read","dietary","Study2","U","Study Phase2",5863,"Recall2","MSU"
"M20333893_HRR","","sack",1,"Read","dietary","Study2","U","Study Phase2",2551,"Recall2","MSU"
"M20333927NNN","book","sack",1,"Read","dietary","Study2","U","Study Phase2",1849,"Recall2","MSU"
"M20342347","meal ","sack",1,"Read","dietary","Study2","U","Study Phase2",2889,"Recall2","MSU"
"m20344614_tmw","food","sack",1,"Read","dietary","Study2","U","Study Phase2",4096,"Recall2","MSU"
"20337845D.A.","write","paper",1,"Read","document","Study2","F","Study Phase2",1040,"Recall2","MSU"
"M20278234LVG","paper","paper",1,"Read","document","Study2","F","Study Phase2",1135,"Recall2","MSU"
"M20316504APG","paper","paper",1,"Read","document","Study2","F","Study Phase2",4481,"Recall2","MSU"
"M20320231_MMS","paper","paper",1,"Read","document","Study2","F","Study Phase2",6749,"Recall2","MSU"
"M20333893_HRR","paper","paper",1,"Read","document","Study2","F","Study Phase2",2045,"Recall2","MSU"
"M20333927NNN","sign","paper",1,"Read","document","Study2","F","Study Phase2",1787,"Recall2","MSU"
"M20342347","","paper",1,"Read","document","Study2","F","Study Phase2",3275,"Recall2","MSU"
"m20344614_tmw","paper","paper",1,"Read","document","Study2","F","Study Phase2",1829,"Recall2","MSU"
"20337845D.A.","mouth","taste",1,"Read","eyes","Study2","M","Study Phase2",1286,"Recall2","MSU"
"M20278234LVG","","taste",1,"Read","eyes","Study2","M","Study Phase2",1374,"Recall2","MSU"
"M20316504APG","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",6376,"Recall2","MSU"
"M20320231_MMS","taste","taste",1,"Read","eyes","Study2","M","Study Phase2",6023,"Recall2","MSU"
"M20333893_HRR","","taste",1,"Read","eyes","Study2","M","Study Phase2",2410,"Recall2","MSU"
"M20333927NNN","blue","taste",1,"Read","eyes","Study2","M","Study Phase2",1681,"Recall2","MSU"
"M20342347","guys ","taste",1,"Read","eyes","Study2","M","Study Phase2",1000,"Recall2","MSU"
"m20344614_tmw","2","taste",1,"Read","eyes","Study2","M","Study Phase2",1608,"Recall2","MSU"
"20337845D.A.","??","fight",1,"Read","feud","Study2","F","Study Phase2",2996,"Recall2","MSU"
"M20278234LVG","fight","fight",1,"Read","feud","Study2","F","Study Phase2",980,"Recall2","MSU"
"M20316504APG","fight","fight",1,"Read","feud","Study2","F","Study Phase2",5605,"Recall2","MSU"
"M20320231_MMS","fight","fight",1,"Read","feud","Study2","F","Study Phase2",2750,"Recall2","MSU"
"M20333893_HRR","","fight",1,"Read","feud","Study2","F","Study Phase2",2910,"Recall2","MSU"
"M20333927NNN","fight","fight",1,"Read","feud","Study2","F","Study Phase2",1400,"Recall2","MSU"
"M20342347","family ","fight",1,"Read","feud","Study2","F","Study Phase2",2272,"Recall2","MSU"
"m20344614_tmw","fight","fight",1,"Read","feud","Study2","F","Study Phase2",2099,"Recall2","MSU"
"20337845D.A.","cook","leg",1,"Read","grill","Study2","M","Study Phase2",1429,"Recall2","MSU"
"M20278234LVG","","leg",1,"Read","grill","Study2","M","Study Phase2",1680,"Recall2","MSU"
"M20316504APG","leg","leg",1,"Read","grill","Study2","M","Study Phase2",6956,"Recall2","MSU"
"M20320231_MMS","leg","leg",1,"Read","grill","Study2","M","Study Phase2",3519,"Recall2","MSU"
"M20333893_HRR","","leg",1,"Read","grill","Study2","M","Study Phase2",1535,"Recall2","MSU"
"M20333927NNN","steak","leg",1,"Read","grill","Study2","M","Study Phase2",1447,"Recall2","MSU"
"M20342347","mill","leg",1,"Read","grill","Study2","M","Study Phase2",2266,"Recall2","MSU"
"m20344614_tmw","leg","leg",1,"Read","grill","Study2","M","Study Phase2",3175,"Recall2","MSU"
"20337845D.A.","hour","car",1,"Read","happy","Study2","U","Study Phase2",1153,"Recall2","MSU"
"M20278234LVG","","car",1,"Read","happy","Study2","U","Study Phase2",7533,"Recall2","MSU"
"M20316504APG","day","car",1,"Read","happy","Study2","U","Study Phase2",6966,"Recall2","MSU"
"M20320231_MMS","car","car",1,"Read","happy","Study2","U","Study Phase2",6071,"Recall2","MSU"
"M20333893_HRR","","car",1,"Read","happy","Study2","U","Study Phase2",2876,"Recall2","MSU"
"M20333927NNN","sad","car",1,"Read","happy","Study2","U","Study Phase2",1299,"Recall2","MSU"
"M20342347","sad","car",1,"Read","happy","Study2","U","Study Phase2",4573,"Recall2","MSU"
"m20344614_tmw","car","car",1,"Read","happy","Study2","U","Study Phase2",2876,"Recall2","MSU"
"20337845D.A.","weak","bird",1,"Read","heavy","Study2","M","Study Phase2",743,"Recall2","MSU"
"M20278234LVG","","bird",1,"Read","heavy","Study2","M","Study Phase2",2439,"Recall2","MSU"
"M20316504APG","heart","bird",1,"Read","heavy","Study2","M","Study Phase2",6495,"Recall2","MSU"
"M20320231_MMS","bird","bird",1,"Read","heavy","Study2","M","Study Phase2",4172,"Recall2","MSU"
"M20333893_HRR","","bird",1,"Read","heavy","Study2","M","Study Phase2",1961,"Recall2","MSU"
"M20333927NNN","bridge","bird",1,"Read","heavy","Study2","M","Study Phase2",1526,"Recall2","MSU"
"M20342347","metal","bird",1,"Read","heavy","Study2","M","Study Phase2",2754,"Recall2","MSU"
"m20344614_tmw","weight","bird",1,"Read","heavy","Study2","M","Study Phase2",2129,"Recall2","MSU"
"20337845D.A.","listening","cow",1,"Read","herd","Study2","F","Study Phase2",5789,"Recall2","MSU"
"M20278234LVG","","cow",1,"Read","herd","Study2","F","Study Phase2",2055,"Recall2","MSU"
"M20316504APG","cow","cow",1,"Read","herd","Study2","F","Study Phase2",6507,"Recall2","MSU"
"M20320231_MMS","cow","cow",1,"Read","herd","Study2","F","Study Phase2",2225,"Recall2","MSU"
"M20333893_HRR","","cow",1,"Read","herd","Study2","F","Study Phase2",3275,"Recall2","MSU"
"M20333927NNN","dog","cow",1,"Read","herd","Study2","F","Study Phase2",1452,"Recall2","MSU"
"M20342347","cow","cow",1,"Read","herd","Study2","F","Study Phase2",2434,"Recall2","MSU"
"m20344614_tmw","cattle","cow",1,"Read","herd","Study2","F","Study Phase2",2375,"Recall2","MSU"
"20337845D.A.","nest","sting",1,"Read","hornet","Study2","F","Study Phase2",2907,"Recall2","MSU"
"M20278234LVG","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1293,"Recall2","MSU"
"M20316504APG","wasp","sting",1,"Read","hornet","Study2","F","Study Phase2",7227,"Recall2","MSU"
"M20320231_MMS","wasp","sting",1,"Read","hornet","Study2","F","Study Phase2",3566,"Recall2","MSU"
"M20333893_HRR","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1302,"Recall2","MSU"
"M20333927NNN","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",1988,"Recall2","MSU"
"M20342347","wasp ","sting",1,"Read","hornet","Study2","F","Study Phase2",25973,"Recall2","MSU"
"m20344614_tmw","sting","sting",1,"Read","hornet","Study2","F","Study Phase2",2157,"Recall2","MSU"
"20337845D.A.","idk","smell",1,"Read","incense","Study2","F","Study Phase2",1364,"Recall2","MSU"
"M20278234LVG","smell","smell",1,"Read","incense","Study2","F","Study Phase2",5007,"Recall2","MSU"
"M20316504APG","smell","smell",1,"Read","incense","Study2","F","Study Phase2",5853,"Recall2","MSU"
"M20320231_MMS","smell","smell",1,"Read","incense","Study2","F","Study Phase2",4175,"Recall2","MSU"
"M20333893_HRR","","smell",1,"Read","incense","Study2","F","Study Phase2",1731,"Recall2","MSU"
"M20333927NNN","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2248,"Recall2","MSU"
"M20342347","smell","smell",1,"Read","incense","Study2","F","Study Phase2",2417,"Recall2","MSU"
"m20344614_tmw","smell","smell",1,"Read","incense","Study2","F","Study Phase2",1911,"Recall2","MSU"
"20337845D.A.","idk","vase",1,"Read","king","Study2","U","Study Phase2",1122,"Recall2","MSU"
"M20278234LVG","","vase",1,"Read","king","Study2","U","Study Phase2",1150,"Recall2","MSU"
"M20316504APG","vase","vase",1,"Read","king","Study2","U","Study Phase2",6195,"Recall2","MSU"
"M20320231_MMS","vase","vase",1,"Read","king","Study2","U","Study Phase2",8590,"Recall2","MSU"
"M20333893_HRR","","vase",1,"Read","king","Study2","U","Study Phase2",3012,"Recall2","MSU"
"M20333927NNN","vase","vase",1,"Read","king","Study2","U","Study Phase2",1714,"Recall2","MSU"
"M20342347","vase ","vase",1,"Read","king","Study2","U","Study Phase2",6967,"Recall2","MSU"
"m20344614_tmw","royal","vase",1,"Read","king","Study2","U","Study Phase2",1698,"Recall2","MSU"
"20337845D.A.","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1704,"Recall2","MSU"
"M20278234LVG","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",3866,"Recall2","MSU"
"M20316504APG","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",6816,"Recall2","MSU"
"M20320231_MMS","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",4592,"Recall2","MSU"
"M20333893_HRR","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1755,"Recall2","MSU"
"M20333927NNN","baseball","baseball",1,"Read","league","Study2","F","Study Phase2",1543,"Recall2","MSU"
"M20342347","baseball ","baseball",1,"Read","league","Study2","F","Study Phase2",2436,"Recall2","MSU"
"m20344614_tmw","up","baseball",1,"Read","league","Study2","F","Study Phase2",1946,"Recall2","MSU"
"20337845D.A.","idk","toil",1,"Read","lease","Study2","U","Study Phase2",1386,"Recall2","MSU"
"M20278234LVG","rent","toil",1,"Read","lease","Study2","U","Study Phase2",4315,"Recall2","MSU"
"M20316504APG","toil","toil",1,"Read","lease","Study2","U","Study Phase2",8240,"Recall2","MSU"
"M20320231_MMS","toil","toil",1,"Read","lease","Study2","U","Study Phase2",7464,"Recall2","MSU"
"M20333893_HRR","house","toil",1,"Read","lease","Study2","U","Study Phase2",1842,"Recall2","MSU"
"M20333927NNN","loan","toil",1,"Read","lease","Study2","U","Study Phase2",1701,"Recall2","MSU"
"M20342347","mease ","toil",1,"Read","lease","Study2","U","Study Phase2",2594,"Recall2","MSU"
"m20344614_tmw","car","toil",1,"Read","lease","Study2","U","Study Phase2",2994,"Recall2","MSU"
"20337845D.A.","reflection","children",1,"Read","mirror","Study2","U","Study Phase2",2685,"Recall2","MSU"
"M20278234LVG","children","children",1,"Read","mirror","Study2","U","Study Phase2",1623,"Recall2","MSU"
"M20316504APG","maroon","children",1,"Read","mirror","Study2","U","Study Phase2",6825,"Recall2","MSU"
"M20320231_MMS","children","children",1,"Read","mirror","Study2","U","Study Phase2",10287,"Recall2","MSU"
"M20333893_HRR","","children",1,"Read","mirror","Study2","U","Study Phase2",2161,"Recall2","MSU"
"M20333927NNN","gaze","children",1,"Read","mirror","Study2","U","Study Phase2",1647,"Recall2","MSU"
"M20342347","hey","children",1,"Read","mirror","Study2","U","Study Phase2",1963,"Recall2","MSU"
"m20344614_tmw","wall","children",1,"Read","mirror","Study2","U","Study Phase2",1898,"Recall2","MSU"
"20337845D.A.","care","court",1,"Read","nurse","Study2","M","Study Phase2",1345,"Recall2","MSU"
"M20278234LVG","","court",1,"Read","nurse","Study2","M","Study Phase2",1705,"Recall2","MSU"
"M20316504APG","doctor","court",1,"Read","nurse","Study2","M","Study Phase2",7459,"Recall2","MSU"
"M20320231_MMS","court","court",1,"Read","nurse","Study2","M","Study Phase2",8794,"Recall2","MSU"
"M20333893_HRR","","court",1,"Read","nurse","Study2","M","Study Phase2",1534,"Recall2","MSU"
"M20333927NNN","court","court",1,"Read","nurse","Study2","M","Study Phase2",1686,"Recall2","MSU"
"M20342347","curse","court",1,"Read","nurse","Study2","M","Study Phase2",1188,"Recall2","MSU"
"m20344614_tmw","aid","court",1,"Read","nurse","Study2","M","Study Phase2",1834,"Recall2","MSU"
"20337845D.A.","hot","weave",1,"Read","oven","Study2","M","Study Phase2",2148,"Recall2","MSU"
"M20278234LVG","","weave",1,"Read","oven","Study2","M","Study Phase2",3155,"Recall2","MSU"
"M20316504APG","","weave",1,"Read","oven","Study2","M","Study Phase2",8684,"Recall2","MSU"
"M20320231_MMS","weave","weave",1,"Read","oven","Study2","M","Study Phase2",10852,"Recall2","MSU"
"M20333893_HRR","","weave",1,"Read","oven","Study2","M","Study Phase2",1649,"Recall2","MSU"
"M20333927NNN","cook","weave",1,"Read","oven","Study2","M","Study Phase2",2906,"Recall2","MSU"
"M20342347","mit","weave",1,"Read","oven","Study2","M","Study Phase2",1238,"Recall2","MSU"
"m20344614_tmw","heat","weave",1,"Read","oven","Study2","M","Study Phase2",1801,"Recall2","MSU"
"20337845D.A.","worn","dog",1,"Read","pants","Study2","M","Study Phase2",875,"Recall2","MSU"
"M20278234LVG","","dog",1,"Read","pants","Study2","M","Study Phase2",3851,"Recall2","MSU"
"M20316504APG","dog","dog",1,"Read","pants","Study2","M","Study Phase2",6366,"Recall2","MSU"
"M20320231_MMS","fire","dog",1,"Read","pants","Study2","M","Study Phase2",3618,"Recall2","MSU"
"M20333893_HRR","","dog",1,"Read","pants","Study2","M","Study Phase2",2142,"Recall2","MSU"
"M20333927NNN","leg","dog",1,"Read","pants","Study2","M","Study Phase2",2116,"Recall2","MSU"
"M20342347","trouser ","dog",1,"Read","pants","Study2","M","Study Phase2",4777,"Recall2","MSU"
"m20344614_tmw","fire","dog",1,"Read","pants","Study2","M","Study Phase2",2063,"Recall2","MSU"
"20337845D.A.","up","clutter",1,"Read","push","Study2","U","Study Phase2",778,"Recall2","MSU"
"M20278234LVG","","clutter",1,"Read","push","Study2","U","Study Phase2",1096,"Recall2","MSU"
"M20316504APG","pull","clutter",1,"Read","push","Study2","U","Study Phase2",5228,"Recall2","MSU"
"M20320231_MMS","clutter","clutter",1,"Read","push","Study2","U","Study Phase2",4658,"Recall2","MSU"
"M20333893_HRR","","clutter",1,"Read","push","Study2","U","Study Phase2",3616,"Recall2","MSU"
"M20333927NNN","shove","clutter",1,"Read","push","Study2","U","Study Phase2",1935,"Recall2","MSU"
"M20342347","pull","clutter",1,"Read","push","Study2","U","Study Phase2",624,"Recall2","MSU"
"m20344614_tmw","shove","clutter",1,"Read","push","Study2","U","Study Phase2",2265,"Recall2","MSU"
"20337845D.A.","plant","plant",1,"Read","rake","Study2","M","Study Phase2",2518,"Recall2","MSU"
"M20278234LVG","shed","plant",1,"Read","rake","Study2","M","Study Phase2",12673,"Recall2","MSU"
"M20316504APG","","plant",1,"Read","rake","Study2","M","Study Phase2",10185,"Recall2","MSU"
"M20320231_MMS","plants","plant",1,"Read","rake","Study2","M","Study Phase2",5244,"Recall2","MSU"
"M20333893_HRR","","plant",1,"Read","rake","Study2","M","Study Phase2",2068,"Recall2","MSU"
"M20333927NNN","garden","plant",1,"Read","rake","Study2","M","Study Phase2",1706,"Recall2","MSU"
"M20342347","make ","plant",1,"Read","rake","Study2","M","Study Phase2",1487,"Recall2","MSU"
"m20344614_tmw","move","plant",1,"Read","rake","Study2","M","Study Phase2",2309,"Recall2","MSU"
"20337845D.A.","blade","arm",1,"Read","razor","Study2","M","Study Phase2",1641,"Recall2","MSU"
"M20278234LVG","","arm",1,"Read","razor","Study2","M","Study Phase2",2292,"Recall2","MSU"
"M20316504APG","arm","arm",1,"Read","razor","Study2","M","Study Phase2",5498,"Recall2","MSU"
"M20320231_MMS","arm","arm",1,"Read","razor","Study2","M","Study Phase2",7372,"Recall2","MSU"
"M20333893_HRR","","arm",1,"Read","razor","Study2","M","Study Phase2",1660,"Recall2","MSU"
"M20333927NNN","blade","arm",1,"Read","razor","Study2","M","Study Phase2",1705,"Recall2","MSU"
"M20342347","back","arm",1,"Read","razor","Study2","M","Study Phase2",3957,"Recall2","MSU"
"m20344614_tmw","arm","arm",1,"Read","razor","Study2","M","Study Phase2",3065,"Recall2","MSU"
"20337845D.A.","show","water",1,"Read","reality","Study2","M","Study Phase2",5602,"Recall2","MSU"
"M20278234LVG","","water",1,"Read","reality","Study2","M","Study Phase2",1371,"Recall2","MSU"
"M20316504APG","water","water",1,"Read","reality","Study2","M","Study Phase2",7582,"Recall2","MSU"
"M20320231_MMS","water","water",1,"Read","reality","Study2","M","Study Phase2",10186,"Recall2","MSU"
"M20333893_HRR","","water",1,"Read","reality","Study2","M","Study Phase2",1836,"Recall2","MSU"
"M20333927NNN","check","water",1,"Read","reality","Study2","M","Study Phase2",1617,"Recall2","MSU"
"M20342347","make","water",1,"Read","reality","Study2","M","Study Phase2",2478,"Recall2","MSU"
"m20344614_tmw","fake","water",1,"Read","reality","Study2","M","Study Phase2",2885,"Recall2","MSU"
"20337845D.A.","learn","sign",1,"Read","school","Study2","M","Study Phase2",1327,"Recall2","MSU"
"M20278234LVG","sign","sign",1,"Read","school","Study2","M","Study Phase2",951,"Recall2","MSU"
"M20316504APG","","sign",1,"Read","school","Study2","M","Study Phase2",6328,"Recall2","MSU"
"M20320231_MMS","nope","sign",1,"Read","school","Study2","M","Study Phase2",2236,"Recall2","MSU"
"M20333893_HRR","sign","sign",1,"Read","school","Study2","M","Study Phase2",1856,"Recall2","MSU"
"M20333927NNN","test","sign",1,"Read","school","Study2","M","Study Phase2",2341,"Recall2","MSU"
"M20342347","zone ","sign",1,"Read","school","Study2","M","Study Phase2",1215,"Recall2","MSU"
"m20344614_tmw","sign","sign",1,"Read","school","Study2","M","Study Phase2",2292,"Recall2","MSU"
"20337845D.A.","healthy","hide",1,"Read","sick","Study2","U","Study Phase2",2665,"Recall2","MSU"
"M20278234LVG","","hide",1,"Read","sick","Study2","U","Study Phase2",1174,"Recall2","MSU"
"M20316504APG","","hide",1,"Read","sick","Study2","U","Study Phase2",8352,"Recall2","MSU"
"M20320231_MMS","slick","hide",1,"Read","sick","Study2","U","Study Phase2",15740,"Recall2","MSU"
"M20333893_HRR","","hide",1,"Read","sick","Study2","U","Study Phase2",2820,"Recall2","MSU"
"M20333927NNN","cough","hide",1,"Read","sick","Study2","U","Study Phase2",1562,"Recall2","MSU"
