"Username","Response.Response","Stimuli.Answer","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.JOL","Procedure.Shuffle.1","Response.RT"
"M20300061AA","","maroon",2,"JOL","mirror","Study1","U","Study Phase",1,"Recall1",1596
"M20317869CDT","maroon","maroon",2,"JOL","mirror","Study1","U","Study Phase",0,"Recall1",5095
"M20319488_IDH","","maroon",2,"JOL","mirror","Study1","U","Study Phase",25,"Recall1",2931
"M20322318","maroon ","maroon",2,"JOL","mirror","Study1","U","Study Phase",20,"Recall1",3713
"M20330812","reflection","maroon",2,"JOL","mirror","Study1","U","Study Phase",100,"Recall1",14351
"M20331863_TL","kids","maroon",2,"JOL","mirror","Study1","U","Study Phase",21,"Recall1",3042
"M20332017!DJ","reflect","maroon",2,"JOL","mirror","Study1","U","Study Phase",30,"Recall1",2476
"M20333447_MHT","maroon","maroon",2,"JOL","mirror","Study1","U","Study Phase",30,"Recall1",2401
"M20333764_CG","","maroon",2,"JOL","mirror","Study1","U","Study Phase",0,"Recall1",6523
"M20335355MK","maroon","maroon",2,"JOL","mirror","Study1","U","Study Phase",0,"Recall1",3214
"20319692CL","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",2225
"20319692CL","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",3045
"M20277369_edm","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",77,"Recall1",3957
"M20277369_edm","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",77,"Recall1",3771
"M20288446A.T","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",90,"Recall1",4593
"M20288446A.T","doneky","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",2520
"M20300061AA","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",75,"Recall1",3823
"M20300061AA","donkeh","donkey",2,"JOL","mule","Study1","F","Study Phase",70,"Recall1",2424
"M20317869CDT","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",50,"Recall1",2797
"M20317869CDT","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",80,"Recall1",2960
"M20319488_IDH","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",68,"Recall1",2786
"M20319488_IDH","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",66,"Recall1",3220
"M20322318","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",40,"Recall1",2713
"M20322318","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",30,"Recall1",2807
"M20330812","cart","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",12481
"M20330812","stuborn","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",14866
"M20331863_TL","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",60,"Recall1",3412
"M20331863_TL","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",50,"Recall1",2513
"M20332017!DJ","rodent","donkey",2,"JOL","mule","Study1","F","Study Phase",20,"Recall1",17991
"M20332017!DJ","rodent","donkey",2,"JOL","mule","Study1","F","Study Phase",20,"Recall1",3442
"M20333447_MHT","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",0,"Recall1",1992
"M20333447_MHT","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",90,"Recall1",1773
"M20333764_CG","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",85,"Recall1",6040
"M20333764_CG","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",75,"Recall1",15629
"M20335355MK","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",4961
"M20335355MK","donkey","donkey",2,"JOL","mule","Study1","F","Study Phase",100,"Recall1",4331
"20319692CL","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",78,"Recall1",2213
"M20277369_edm","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",46,"Recall1",3263
"M20288446A.T","awake","sleep",2,"JOL","nap","Study1","F","Study Phase",100,"Recall1",6842
"M20300061AA","","sleep",2,"JOL","nap","Study1","F","Study Phase",90,"Recall1",1440
"M20317869CDT","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",70,"Recall1",2920
"M20319488_IDH","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",57,"Recall1",1998
"M20322318","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",50,"Recall1",2921
"M20330812","rest","sleep",2,"JOL","nap","Study1","F","Study Phase",100,"Recall1",10877
"M20331863_TL","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",80,"Recall1",2339
"M20332017!DJ","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",70,"Recall1",2977
"M20333447_MHT","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",70,"Recall1",2131
"M20333764_CG","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",80,"Recall1",5840
"M20335355MK","sleep","sleep",2,"JOL","nap","Study1","F","Study Phase",100,"Recall1",3638
"20319692CL","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",98,"Recall1",3124
"M20277369_edm","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",66,"Recall1",5377
"M20288446A.T","bird","flower",2,"JOL","orchid","Study1","F","Study Phase",0,"Recall1",6055
"M20300061AA","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",60,"Recall1",2149
"M20317869CDT","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",90,"Recall1",2986
"M20319488_IDH","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",62,"Recall1",3376
"M20322318","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",40,"Recall1",2840
"M20330812","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",100,"Recall1",6434
"M20331863_TL","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",43,"Recall1",6152
"M20332017!DJ","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",40,"Recall1",2516
"M20333447_MHT","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",60,"Recall1",7890
"M20333764_CG","flower","flower",2,"JOL","orchid","Study1","F","Study Phase",88,"Recall1",5719
"M20335355MK","flower ","flower",2,"JOL","orchid","Study1","F","Study Phase",100,"Recall1",3661
"20319692CL","plant","plant",2,"JOL","root","Study1","F","Study Phase",98,"Recall1",3096
"M20277369_edm","tree","plant",2,"JOL","root","Study1","F","Study Phase",54,"Recall1",3281
"M20288446A.T","foot","plant",2,"JOL","root","Study1","F","Study Phase",0,"Recall1",2804
"M20300061AA","branch","plant",2,"JOL","root","Study1","F","Study Phase",60,"Recall1",5161
"M20317869CDT","tree","plant",2,"JOL","root","Study1","F","Study Phase",80,"Recall1",2624
"M20319488_IDH","plant","plant",2,"JOL","root","Study1","F","Study Phase",34,"Recall1",3673
"M20322318","green","plant",2,"JOL","root","Study1","F","Study Phase",10,"Recall1",4184
"M20330812","plant","plant",2,"JOL","root","Study1","F","Study Phase",100,"Recall1",10084
"M20331863_TL","flower","plant",2,"JOL","root","Study1","F","Study Phase",80,"Recall1",5631
"M20332017!DJ","ground","plant",2,"JOL","root","Study1","F","Study Phase",30,"Recall1",6006
"M20333447_MHT","plant","plant",2,"JOL","root","Study1","F","Study Phase",30,"Recall1",2077
"M20333764_CG","beet","plant",2,"JOL","root","Study1","F","Study Phase",60,"Recall1",10284
"M20335355MK","plant","plant",2,"JOL","root","Study1","F","Study Phase",48,"Recall1",2593
"20319692CL","soft","silk",2,"JOL","rough","Study1","M","Study Phase",23,"Recall1",3212
"M20277369_edm","scalp","silk",2,"JOL","rough","Study1","M","Study Phase",44,"Recall1",10591
"M20288446A.T","smooth","silk",2,"JOL","rough","Study1","M","Study Phase",90,"Recall1",3682
"M20300061AA","hard","silk",2,"JOL","rough","Study1","M","Study Phase",10,"Recall1",2743
"M20317869CDT","silk","silk",2,"JOL","rough","Study1","M","Study Phase",40,"Recall1",3084
"M20319488_IDH","","silk",2,"JOL","rough","Study1","M","Study Phase",36,"Recall1",2540
"M20322318","","silk",2,"JOL","rough","Study1","M","Study Phase",10,"Recall1",1093
"M20330812","smooth","silk",2,"JOL","rough","Study1","M","Study Phase",100,"Recall1",13925
"M20331863_TL","flower","silk",2,"JOL","rough","Study1","M","Study Phase",9,"Recall1",15396
"M20332017!DJ","hard","silk",2,"JOL","rough","Study1","M","Study Phase",20,"Recall1",5430
"M20333447_MHT","silk","silk",2,"JOL","rough","Study1","M","Study Phase",40,"Recall1",2818
"M20333764_CG","smooth","silk",2,"JOL","rough","Study1","M","Study Phase",10,"Recall1",12324
"M20335355MK","silk","silk",2,"JOL","rough","Study1","M","Study Phase",43,"Recall1",5399
"20319692CL","head","head",2,"JOL","scalp","Study1","F","Study Phase",100,"Recall1",1891
"M20277369_edm","hard","head",2,"JOL","scalp","Study1","F","Study Phase",76,"Recall1",4121
"M20288446A.T","head","head",2,"JOL","scalp","Study1","F","Study Phase",100,"Recall1",2939
"M20300061AA","head","head",2,"JOL","scalp","Study1","F","Study Phase",70,"Recall1",1656
"M20317869CDT","head","head",2,"JOL","scalp","Study1","F","Study Phase",90,"Recall1",2384
"M20319488_IDH","head","head",2,"JOL","scalp","Study1","F","Study Phase",54,"Recall1",1756
"M20322318","head","head",2,"JOL","scalp","Study1","F","Study Phase",10,"Recall1",3785
"M20330812","hair","head",2,"JOL","scalp","Study1","F","Study Phase",100,"Recall1",18105
"M20331863_TL","head","head",2,"JOL","scalp","Study1","F","Study Phase",80,"Recall1",3419
"M20332017!DJ","hair","head",2,"JOL","scalp","Study1","F","Study Phase",30,"Recall1",2251
"M20333447_MHT","head","head",2,"JOL","scalp","Study1","F","Study Phase",60,"Recall1",1589
"M20333764_CG","head","head",2,"JOL","scalp","Study1","F","Study Phase",70,"Recall1",4596
"M20335355MK","head","head",2,"JOL","scalp","Study1","F","Study Phase",84,"Recall1",2769
"20319692CL","scrap","shake",2,"JOL","shell","Study1","U","Study Phase",0,"Recall1",7454
"M20277369_edm","hard","shake",2,"JOL","shell","Study1","U","Study Phase",22,"Recall1",3096
"M20288446A.T","shoe","shake",2,"JOL","shell","Study1","U","Study Phase",75,"Recall1",3324
"M20300061AA","","shake",2,"JOL","shell","Study1","U","Study Phase",10,"Recall1",977
"M20317869CDT","","shake",2,"JOL","shell","Study1","U","Study Phase",0,"Recall1",3318
"M20319488_IDH","shake","shake",2,"JOL","shell","Study1","U","Study Phase",24,"Recall1",2300
"M20322318","beach","shake",2,"JOL","shell","Study1","U","Study Phase",30,"Recall1",3599
"M20330812","snail","shake",2,"JOL","shell","Study1","U","Study Phase",100,"Recall1",12221
"M20331863_TL","","shake",2,"JOL","shell","Study1","U","Study Phase",33,"Recall1",1288
"M20332017!DJ","snail","shake",2,"JOL","shell","Study1","U","Study Phase",40,"Recall1",2842
"M20333447_MHT","shake","shake",2,"JOL","shell","Study1","U","Study Phase",100,"Recall1",1738
"M20333764_CG","beach","shake",2,"JOL","shell","Study1","U","Study Phase",35,"Recall1",9162
"M20335355MK","shake","shake",2,"JOL","shell","Study1","U","Study Phase",68,"Recall1",4410
"20319692CL","signal","tick",2,"JOL","sign","Study1","U","Study Phase",0,"Recall1",3265
"M20277369_edm","sign","tick",2,"JOL","sign","Study1","U","Study Phase",32,"Recall1",3936
"M20288446A.T","post","tick",2,"JOL","sign","Study1","U","Study Phase",2,"Recall1",3791
"M20300061AA","","tick",2,"JOL","sign","Study1","U","Study Phase",1,"Recall1",2115
"M20317869CDT","trip","tick",2,"JOL","sign","Study1","U","Study Phase",10,"Recall1",4924
"M20319488_IDH","","tick",2,"JOL","sign","Study1","U","Study Phase",26,"Recall1",2763
"M20322318","","tick",2,"JOL","sign","Study1","U","Study Phase",10,"Recall1",1496
"M20330812","signal","tick",2,"JOL","sign","Study1","U","Study Phase",100,"Recall1",17076
"M20331863_TL","","tick",2,"JOL","sign","Study1","U","Study Phase",21,"Recall1",4030
"M20332017!DJ","speak","tick",2,"JOL","sign","Study1","U","Study Phase",20,"Recall1",8058
"M20333447_MHT","keys","tick",2,"JOL","sign","Study1","U","Study Phase",30,"Recall1",4684
"M20333764_CG","stop","tick",2,"JOL","sign","Study1","U","Study Phase",13,"Recall1",7215
"M20335355MK","look","tick",2,"JOL","sign","Study1","U","Study Phase",1,"Recall1",4558
"20319692CL","drink","drink",2,"JOL","sip","Study1","F","Study Phase",100,"Recall1",3285
"M20277369_edm","drink ","drink",2,"JOL","sip","Study1","F","Study Phase",43,"Recall1",4054
"M20288446A.T","drink","drink",2,"JOL","sip","Study1","F","Study Phase",100,"Recall1",4763
"M20300061AA","drink","drink",2,"JOL","sip","Study1","F","Study Phase",90,"Recall1",4294
"M20317869CDT","drink","drink",2,"JOL","sip","Study1","F","Study Phase",80,"Recall1",2739
"M20319488_IDH","drink","drink",2,"JOL","sip","Study1","F","Study Phase",60,"Recall1",5753
"M20322318","drink","drink",2,"JOL","sip","Study1","F","Study Phase",30,"Recall1",2585
"M20330812","drink","drink",2,"JOL","sip","Study1","F","Study Phase",100,"Recall1",9162
"M20331863_TL","drink","drink",2,"JOL","sip","Study1","F","Study Phase",65,"Recall1",1872
"M20332017!DJ","clip","drink",2,"JOL","sip","Study1","F","Study Phase",50,"Recall1",2416
"M20333447_MHT","drink","drink",2,"JOL","sip","Study1","F","Study Phase",40,"Recall1",1803
"M20333764_CG","","drink",2,"JOL","sip","Study1","F","Study Phase",60,"Recall1",5939
"M20335355MK","drink","drink",2,"JOL","sip","Study1","F","Study Phase",75,"Recall1",5470
"20319692CL","later","belt",2,"JOL","soon","Study1","U","Study Phase",34,"Recall1",5270
"M20277369_edm","","belt",2,"JOL","soon","Study1","U","Study Phase",2,"Recall1",1263
"M20288446A.T","later","belt",2,"JOL","soon","Study1","U","Study Phase",0,"Recall1",3523
"M20300061AA","","belt",2,"JOL","soon","Study1","U","Study Phase",1,"Recall1",1552
"M20317869CDT","late","belt",2,"JOL","soon","Study1","U","Study Phase",0,"Recall1",4499
"M20319488_IDH","now","belt",2,"JOL","soon","Study1","U","Study Phase",31,"Recall1",3214
"M20322318","now","belt",2,"JOL","soon","Study1","U","Study Phase",20,"Recall1",2140
"M20330812","delay","belt",2,"JOL","soon","Study1","U","Study Phase",100,"Recall1",13081
"M20331863_TL","late","belt",2,"JOL","soon","Study1","U","Study Phase",55,"Recall1",5532
"M20332017!DJ","later","belt",2,"JOL","soon","Study1","U","Study Phase",20,"Recall1",2183
"M20333447_MHT","rope","belt",2,"JOL","soon","Study1","U","Study Phase",70,"Recall1",3674
"M20333764_CG","near","belt",2,"JOL","soon","Study1","U","Study Phase",10,"Recall1",5291
"M20335355MK","now","belt",2,"JOL","soon","Study1","U","Study Phase",0,"Recall1",3230
"20319692CL","cloth","cloth",2,"JOL","stretch","Study1","U","Study Phase",0,"Recall1",2730
"M20277369_edm","fabric ","cloth",2,"JOL","stretch","Study1","U","Study Phase",2,"Recall1",13491
"M20288446A.T","long","cloth",2,"JOL","stretch","Study1","U","Study Phase",0,"Recall1",5071
"M20300061AA","","cloth",2,"JOL","stretch","Study1","U","Study Phase",1,"Recall1",1388
"M20317869CDT","","cloth",2,"JOL","stretch","Study1","U","Study Phase",10,"Recall1",1802
"M20319488_IDH","home","cloth",2,"JOL","stretch","Study1","U","Study Phase",33,"Recall1",4877
"M20322318","","cloth",2,"JOL","stretch","Study1","U","Study Phase",30,"Recall1",3645
"M20330812","flex","cloth",2,"JOL","stretch","Study1","U","Study Phase",100,"Recall1",28076
"M20331863_TL","hands","cloth",2,"JOL","stretch","Study1","U","Study Phase",23,"Recall1",5980
"M20332017!DJ","lay","cloth",2,"JOL","stretch","Study1","U","Study Phase",40,"Recall1",17943
"M20333447_MHT","cotton","cloth",2,"JOL","stretch","Study1","U","Study Phase",20,"Recall1",2126
"M20333764_CG","","cloth",2,"JOL","stretch","Study1","U","Study Phase",20,"Recall1",8656
"M20335355MK","","cloth",2,"JOL","stretch","Study1","U","Study Phase",41,"Recall1",7463
"20319692CL","bird","bird",2,"JOL","swan","Study1","F","Study Phase",56,"Recall1",2740
"M20277369_edm","bird","bird",2,"JOL","swan","Study1","F","Study Phase",43,"Recall1",3760
"M20288446A.T","bird","bird",2,"JOL","swan","Study1","F","Study Phase",90,"Recall1",3791
"M20300061AA","bird","bird",2,"JOL","swan","Study1","F","Study Phase",90,"Recall1",3777
"M20317869CDT","bird","bird",2,"JOL","swan","Study1","F","Study Phase",70,"Recall1",2238
"M20319488_IDH","bird","bird",2,"JOL","swan","Study1","F","Study Phase",41,"Recall1",2853
"M20322318","bird","bird",2,"JOL","swan","Study1","F","Study Phase",20,"Recall1",3923
"M20330812","lake","bird",2,"JOL","swan","Study1","F","Study Phase",100,"Recall1",10258
"M20331863_TL","geese","bird",2,"JOL","swan","Study1","F","Study Phase",45,"Recall1",3062
"M20332017!DJ","bird","bird",2,"JOL","swan","Study1","F","Study Phase",40,"Recall1",2406
"M20333447_MHT","bird","bird",2,"JOL","swan","Study1","F","Study Phase",70,"Recall1",1626
"M20333764_CG","swim","bird",2,"JOL","swan","Study1","F","Study Phase",70,"Recall1",23539
"M20335355MK","bird","bird",2,"JOL","swan","Study1","F","Study Phase",79,"Recall1",2628
"20319692CL","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",54,"Recall1",4607
"M20277369_edm","day","morning",2,"JOL","temperature","Study1","U","Study Phase",56,"Recall1",7193
"M20288446A.T","degree","morning",2,"JOL","temperature","Study1","U","Study Phase",50,"Recall1",8598
"M20300061AA","","morning",2,"JOL","temperature","Study1","U","Study Phase",1,"Recall1",1606
"M20317869CDT","room","morning",2,"JOL","temperature","Study1","U","Study Phase",0,"Recall1",3293
"M20319488_IDH","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",57,"Recall1",2390
"M20322318","","morning",2,"JOL","temperature","Study1","U","Study Phase",20,"Recall1",2264
"M20330812","thermometer","morning",2,"JOL","temperature","Study1","U","Study Phase",100,"Recall1",11629
"M20331863_TL","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",30,"Recall1",3303
"M20332017!DJ","cold","morning",2,"JOL","temperature","Study1","U","Study Phase",70,"Recall1",1933
"M20333447_MHT","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",100,"Recall1",2781
"M20333764_CG","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",32,"Recall1",4747
"M20335355MK","morning","morning",2,"JOL","temperature","Study1","U","Study Phase",96,"Recall1",3949
"20319692CL","fairy","hair",2,"JOL","tooth","Study1","M","Study Phase",0,"Recall1",5392
"M20277369_edm","hair","hair",2,"JOL","tooth","Study1","M","Study Phase",22,"Recall1",3889
"M20288446A.T","face","hair",2,"JOL","tooth","Study1","M","Study Phase",0,"Recall1",7480
"M20300061AA","","hair",2,"JOL","tooth","Study1","M","Study Phase",1,"Recall1",906
"M20317869CDT","brush","hair",2,"JOL","tooth","Study1","M","Study Phase",10,"Recall1",7945
"M20319488_IDH","ache","hair",2,"JOL","tooth","Study1","M","Study Phase",35,"Recall1",4252
"M20322318","hair","hair",2,"JOL","tooth","Study1","M","Study Phase",30,"Recall1",2390
"M20330812","brush","hair",2,"JOL","tooth","Study1","M","Study Phase",100,"Recall1",13009
"M20331863_TL","mouth","hair",2,"JOL","tooth","Study1","M","Study Phase",34,"Recall1",13159
"M20332017!DJ","fairy","hair",2,"JOL","tooth","Study1","M","Study Phase",50,"Recall1",2157
"M20333447_MHT","hair","hair",2,"JOL","tooth","Study1","M","Study Phase",30,"Recall1",1878
"M20333764_CG","","hair",2,"JOL","tooth","Study1","M","Study Phase",20,"Recall1",10555
"M20335355MK","hair","hair",2,"JOL","tooth","Study1","M","Study Phase",15,"Recall1",3801
