"id","encoding","direction","Response.RT","score","experiment"
"m20327605","Read","M",1127,0,"Ex1A"
"M20332017DJ","Read","M",514,0,"Ex1A"
"M20332102","Read","M",1586,100,"Ex1A"
"M20332117","Read","M",1666,0,"Ex1A"
"M20332362CL","Read","M",1317,0,"Ex1A"
"M20340225_NS","Read","M",1512,0,"Ex1A"
"M20341374","Read","M",4084,0,"Ex1A"
"M20284644","Read","M",7524,0,"Ex1A"
"M20300205","Read","M",5005,0,"Ex1A"
"M20317660_HDM","Read","M",1612,0,"Ex1A"
"M20320233!mds","Read","M",814,0,"Ex1A"
"M20320723","Read","M",3792,0,"Ex1A"
"M20323006_SPS","Read","M",1184,0,"Ex1A"
"M20325706DM","Read","M",1900,0,"Ex1A"
"M20327179","Read","M",598,100,"Ex1A"
"m20327605","Read","M",5579,0,"Ex1A"
"M20332017DJ","Read","M",393,0,"Ex1A"
"M20332102","Read","M",1692,100,"Ex1A"
"M20332117","Read","M",2460,0,"Ex1A"
"M20332362CL","Read","M",1489,0,"Ex1A"
"M20340225_NS","Read","M",2097,0,"Ex1A"
"M20341374","Read","M",2067,0,"Ex1A"
"M20284644","Read","M",9454,100,"Ex1A"
"M20300205","Read","M",6097,100,"Ex1A"
"M20317660_HDM","Read","M",1199,0,"Ex1A"
"M20320233!mds","Read","M",909,0,"Ex1A"
"M20320723","Read","M",633,0,"Ex1A"
"M20323006_SPS","Read","M",1581,0,"Ex1A"
"M20325706DM","Read","M",2644,0,"Ex1A"
"M20327179","Read","M",106,0,"Ex1A"
"m20327605","Read","M",614,0,"Ex1A"
"M20332017DJ","Read","M",430,0,"Ex1A"
"M20332102","Read","M",370,0,"Ex1A"
"M20332117","Read","M",1501,0,"Ex1A"
"M20332362CL","Read","M",1820,0,"Ex1A"
"M20340225_NS","Read","M",1191,100,"Ex1A"
"M20341374","Read","M",1329,0,"Ex1A"
"M20284644","Read","U",13028,0,"Ex1A"
"M20300205","Read","U",5929,100,"Ex1A"
"M20317660_HDM","Read","U",2683,0,"Ex1A"
"M20320233!mds","Read","U",2456,0,"Ex1A"
"M20320723","Read","U",892,0,"Ex1A"
"M20323006_SPS","Read","U",1243,0,"Ex1A"
"M20325706DM","Read","U",4795,0,"Ex1A"
"M20327179","Read","U",708,0,"Ex1A"
"m20327605","Read","U",832,0,"Ex1A"
"M20332017DJ","Read","U",355,0,"Ex1A"
"M20332102","Read","U",1526,0,"Ex1A"
"M20332117","Read","U",2138,0,"Ex1A"
"M20332362CL","Read","U",1950,0,"Ex1A"
"M20340225_NS","Read","U",1449,0,"Ex1A"
"M20341374","Read","U",3165,0,"Ex1A"
"M20284644","Read","M",10322,0,"Ex1A"
"M20300205","Read","M",6216,100,"Ex1A"
"M20317660_HDM","Read","M",1001,0,"Ex1A"
"M20320233!mds","Read","M",1903,100,"Ex1A"
"M20320723","Read","M",1001,0,"Ex1A"
"M20323006_SPS","Read","M",1515,0,"Ex1A"
"M20325706DM","Read","M",2915,100,"Ex1A"
"M20327179","Read","M",778,0,"Ex1A"
"m20327605","Read","M",952,0,"Ex1A"
"M20332017DJ","Read","M",468,0,"Ex1A"
"M20332102","Read","M",871,0,"Ex1A"
"M20332117","Read","M",1840,0,"Ex1A"
"M20332362CL","Read","M",1541,0,"Ex1A"
"M20340225_NS","Read","M",1943,100,"Ex1A"
"M20341374","Read","M",1655,0,"Ex1A"
"M20284644","Read","M",9259,0,"Ex1A"
"M20300205","Read","M",5320,100,"Ex1A"
"M20317660_HDM","Read","M",1121,100,"Ex1A"
"M20320233!mds","Read","M",476,0,"Ex1A"
"M20320723","Read","M",1192,0,"Ex1A"
"M20323006_SPS","Read","M",1220,0,"Ex1A"
"M20325706DM","Read","M",2349,100,"Ex1A"
"M20327179","Read","M",387,0,"Ex1A"
"m20327605","Read","M",923,0,"Ex1A"
"M20332017DJ","Read","M",1351,100,"Ex1A"
"M20332102","Read","M",2356,0,"Ex1A"
"M20332117","Read","M",2219,0,"Ex1A"
"M20332362CL","Read","M",1665,0,"Ex1A"
"M20340225_NS","Read","M",2010,0,"Ex1A"
"M20341374","Read","M",5739,0,"Ex1A"
"M20284644","Read","U",12998,0,"Ex1A"
"M20300205","Read","U",7094,0,"Ex1A"
"M20317660_HDM","Read","U",1240,0,"Ex1A"
"M20320233!mds","Read","U",1961,0,"Ex1A"
"M20320723","Read","U",764,0,"Ex1A"
"M20323006_SPS","Read","U",1544,0,"Ex1A"
"M20325706DM","Read","U",19805,0,"Ex1A"
"M20327179","Read","U",106,0,"Ex1A"
"m20327605","Read","U",28507,0,"Ex1A"
"M20332017DJ","Read","U",435,0,"Ex1A"
"M20332102","Read","U",557,0,"Ex1A"
"M20332117","Read","U",1854,0,"Ex1A"
"M20332362CL","Read","U",1451,0,"Ex1A"
"M20340225_NS","Read","U",2106,0,"Ex1A"
"M20341374","Read","U",2709,0,"Ex1A"
"M20284644","Read","F",5059,100,"Ex1A"
"M20300205","Read","F",5911,100,"Ex1A"
"M20317660_HDM","Read","F",1405,100,"Ex1A"
"M20320233!mds","Read","F",913,100,"Ex1A"
"M20320723","Read","F",979,100,"Ex1A"
"M20323006_SPS","Read","F",1572,100,"Ex1A"
"M20325706DM","Read","F",6362,100,"Ex1A"
"M20327179","Read","F",635,100,"Ex1A"
"m20327605","Read","F",1258,100,"Ex1A"
"M20332017DJ","Read","F",848,100,"Ex1A"
"M20332102","Read","F",2721,100,"Ex1A"
"M20332117","Read","F",3391,100,"Ex1A"
"M20332362CL","Read","F",1376,0,"Ex1A"
"M20340225_NS","Read","F",1171,100,"Ex1A"
"M20341374","Read","F",1539,100,"Ex1A"
"M20284644","Read","M",7739,100,"Ex1A"
"M20300205","Read","M",5559,100,"Ex1A"
"M20317660_HDM","Read","M",1407,100,"Ex1A"
"M20320233!mds","Read","M",1188,100,"Ex1A"
"M20320723","Read","M",698,0,"Ex1A"
"M20323006_SPS","Read","M",1170,100,"Ex1A"
"M20325706DM","Read","M",2446,0,"Ex1A"
"M20327179","Read","M",755,100,"Ex1A"
"m20327605","Read","M",10404,0,"Ex1A"
"M20332017DJ","Read","M",483,0,"Ex1A"
"M20332102","Read","M",2153,100,"Ex1A"
"M20332117","Read","M",2073,0,"Ex1A"
"M20332362CL","Read","M",480,0,"Ex1A"
"M20340225_NS","Read","M",1533,0,"Ex1A"
"M20341374","Read","M",1152,0,"Ex1A"
"M20284644","Read","M",49058,100,"Ex1A"
"M20300205","Read","M",4630,0,"Ex1A"
"M20317660_HDM","Read","M",1451,0,"Ex1A"
"M20320233!mds","Read","M",862,0,"Ex1A"
"M20320723","Read","M",928,0,"Ex1A"
"M20323006_SPS","Read","M",1583,0,"Ex1A"
"M20325706DM","Read","M",3038,0,"Ex1A"
"M20327179","Read","M",739,0,"Ex1A"
"m20327605","Read","M",2033,0,"Ex1A"
"M20332017DJ","Read","M",573,100,"Ex1A"
"M20332102","Read","M",1995,0,"Ex1A"
"M20332117","Read","M",1725,0,"Ex1A"
"M20332362CL","Read","M",1557,0,"Ex1A"
"M20340225_NS","Read","M",963,0,"Ex1A"
"M20341374","Read","M",2147,0,"Ex1A"
"M20284644","Read","U",11722,100,"Ex1A"
"M20300205","Read","U",8788,100,"Ex1A"
"M20317660_HDM","Read","U",2080,0,"Ex1A"
"M20320233!mds","Read","U",1294,0,"Ex1A"
"M20320723","Read","U",612,0,"Ex1A"
"M20323006_SPS","Read","U",1600,0,"Ex1A"
"M20325706DM","Read","U",5992,0,"Ex1A"
"M20327179","Read","U",116,0,"Ex1A"
"m20327605","Read","U",867,0,"Ex1A"
"M20332017DJ","Read","U",623,0,"Ex1A"
"M20332102","Read","U",1255,0,"Ex1A"
"M20332117","Read","U",1633,0,"Ex1A"
"M20332362CL","Read","U",2231,0,"Ex1A"
"M20340225_NS","Read","U",1307,0,"Ex1A"
"M20341374","Read","U",2449,100,"Ex1A"
"M20284644","Read","U",8303,100,"Ex1A"
"M20300205","Read","U",4976,0,"Ex1A"
"M20317660_HDM","Read","U",976,0,"Ex1A"
"M20320233!mds","Read","U",845,100,"Ex1A"
"M20320723","Read","U",1024,0,"Ex1A"
"M20323006_SPS","Read","U",1404,0,"Ex1A"
"M20325706DM","Read","U",2011,0,"Ex1A"
"M20327179","Read","U",606,100,"Ex1A"
"m20327605","Read","U",1159,0,"Ex1A"
"M20332017DJ","Read","U",586,100,"Ex1A"
"M20332102","Read","U",1403,0,"Ex1A"
"M20332117","Read","U",1474,100,"Ex1A"
"M20332362CL","Read","U",1529,0,"Ex1A"
"M20340225_NS","Read","U",2327,0,"Ex1A"
"M20341374","Read","U",2278,0,"Ex1A"
"M20284644","Read","M",8344,0,"Ex1A"
"M20300205","Read","M",8655,0,"Ex1A"
"M20317660_HDM","Read","M",1456,0,"Ex1A"
"M20320233!mds","Read","M",1255,0,"Ex1A"
"M20320723","Read","M",750,0,"Ex1A"
"M20323006_SPS","Read","M",1023,0,"Ex1A"
"M20325706DM","Read","M",84539,0,"Ex1A"
"M20327179","Read","M",853,0,"Ex1A"
"m20327605","Read","M",495,0,"Ex1A"
"M20332017DJ","Read","M",650,0,"Ex1A"
"M20332102","Read","M",640,0,"Ex1A"
"M20332117","Read","M",1398,100,"Ex1A"
"M20332362CL","Read","M",2358,0,"Ex1A"
"M20340225_NS","Read","M",1629,0,"Ex1A"
"M20341374","Read","M",1792,0,"Ex1A"
"M20284644","Read","M",9141,100,"Ex1A"
"M20300205","Read","M",4954,100,"Ex1A"
"M20317660_HDM","Read","M",1097,0,"Ex1A"
"M20320233!mds","Read","M",1256,0,"Ex1A"
"M20320723","Read","M",1129,0,"Ex1A"
"M20323006_SPS","Read","M",1421,0,"Ex1A"
"M20325706DM","Read","M",6043,0,"Ex1A"
"M20327179","Read","M",827,0,"Ex1A"
"m20327605","Read","M",870,0,"Ex1A"
"M20332017DJ","Read","M",551,0,"Ex1A"
"M20332102","Read","M",1774,0,"Ex1A"
"M20332117","Read","M",1647,0,"Ex1A"
"M20332362CL","Read","M",492,0,"Ex1A"
"M20340225_NS","Read","M",2069,0,"Ex1A"
"M20341374","Read","M",1416,0,"Ex1A"
"M20284644","Read","F",11538,100,"Ex1A"
"M20300205","Read","F",7641,100,"Ex1A"
"M20317660_HDM","Read","F",2437,100,"Ex1A"
"M20320233!mds","Read","F",1037,0,"Ex1A"
"M20320723","Read","F",1341,0,"Ex1A"
"M20323006_SPS","Read","F",1323,100,"Ex1A"
"M20325706DM","Read","F",1363,100,"Ex1A"
"M20327179","Read","F",2652,100,"Ex1A"
"m20327605","Read","F",16330,0,"Ex1A"
"M20332017DJ","Read","F",776,0,"Ex1A"
"M20332102","Read","F",1871,0,"Ex1A"
"M20332117","Read","F",1321,100,"Ex1A"
"M20332362CL","Read","F",1358,100,"Ex1A"
"M20340225_NS","Read","F",1594,100,"Ex1A"
"M20341374","Read","F",1382,0,"Ex1A"
"M20284644","Read","U",10492,0,"Ex1A"
"M20300205","Read","U",4364,0,"Ex1A"
"M20317660_HDM","Read","U",1308,0,"Ex1A"
"M20320233!mds","Read","U",1737,0,"Ex1A"
"M20320723","Read","U",714,0,"Ex1A"
"M20323006_SPS","Read","U",1287,0,"Ex1A"
"M20325706DM","Read","U",10003,100,"Ex1A"
"M20327179","Read","U",238,0,"Ex1A"
"m20327605","Read","U",873,0,"Ex1A"
"M20332017DJ","Read","U",752,0,"Ex1A"
"M20332102","Read","U",3602,0,"Ex1A"
"M20332117","Read","U",2489,0,"Ex1A"
"M20332362CL","Read","U",1376,0,"Ex1A"
"M20340225_NS","Read","U",1947,0,"Ex1A"
"M20341374","Read","U",1749,0,"Ex1A"
"M20284644","Read","M",15293,100,"Ex1A"
"M20300205","Read","M",6089,0,"Ex1A"
"M20317660_HDM","Read","M",1813,0,"Ex1A"
"M20320233!mds","Read","M",1209,100,"Ex1A"
"M20320723","Read","M",14795,0,"Ex1A"
"M20323006_SPS","Read","M",1470,0,"Ex1A"
"M20325706DM","Read","M",1704,0,"Ex1A"
"M20327179","Read","M",1019,100,"Ex1A"
"m20327605","Read","M",737,0,"Ex1A"
"M20332017DJ","Read","M",629,0,"Ex1A"
"M20332102","Read","M",2392,100,"Ex1A"
"M20332117","Read","M",1680,0,"Ex1A"
"M20332362CL","Read","M",50667,0,"Ex1A"
"M20340225_NS","Read","M",1416,0,"Ex1A"
"M20341374","Read","M",4040,0,"Ex1A"
"M20284644","Read","U",9371,100,"Ex1A"
"M20300205","Read","U",6282,0,"Ex1A"
"M20317660_HDM","Read","U",1165,0,"Ex1A"
"M20320233!mds","Read","U",1108,0,"Ex1A"
"M20320723","Read","U",5403,0,"Ex1A"
"M20323006_SPS","Read","U",1762,0,"Ex1A"
"M20325706DM","Read","U",1189,0,"Ex1A"
"M20327179","Read","U",788,100,"Ex1A"
"m20327605","Read","U",889,0,"Ex1A"
"M20332017DJ","Read","U",404,0,"Ex1A"
"M20332102","Read","U",2402,0,"Ex1A"
"M20332117","Read","U",1998,0,"Ex1A"
"M20332362CL","Read","U",2313,0,"Ex1A"
"M20340225_NS","Read","U",1992,0,"Ex1A"
"M20341374","Read","U",3463,0,"Ex1A"
"M20284644","Read","F",9719,100,"Ex1A"
"M20300205","Read","F",5568,100,"Ex1A"
"M20317660_HDM","Read","F",1891,100,"Ex1A"
"M20320233!mds","Read","F",1308,100,"Ex1A"
"M20320723","Read","F",685,0,"Ex1A"
"M20323006_SPS","Read","F",1359,0,"Ex1A"
"M20325706DM","Read","F",10912,100,"Ex1A"
"M20327179","Read","F",806,0,"Ex1A"
"m20327605","Read","F",1901,100,"Ex1A"
"M20332017DJ","Read","F",746,0,"Ex1A"
"M20332102","Read","F",1871,0,"Ex1A"
"M20332117","Read","F",1478,0,"Ex1A"
"M20332362CL","Read","F",213453,0,"Ex1A"
"M20340225_NS","Read","F",1954,0,"Ex1A"
"M20341374","Read","F",8730,0,"Ex1A"
"M20284644","Read","U",10673,0,"Ex1A"
"M20300205","Read","U",5234,0,"Ex1A"
"M20317660_HDM","Read","U",1174,0,"Ex1A"
"M20320233!mds","Read","U",2217,0,"Ex1A"
"M20320723","Read","U",1548,0,"Ex1A"
"M20323006_SPS","Read","U",1395,0,"Ex1A"
"M20325706DM","Read","U",7264,0,"Ex1A"
"M20327179","Read","U",817,0,"Ex1A"
"m20327605","Read","U",862,0,"Ex1A"
"M20332017DJ","Read","U",470,0,"Ex1A"
"M20332102","Read","U",2448,100,"Ex1A"
"M20332117","Read","U",2515,0,"Ex1A"
"M20332362CL","Read","U",1084,0,"Ex1A"
"M20340225_NS","Read","U",1721,100,"Ex1A"
"M20341374","Read","U",2002,0,"Ex1A"
"M20284644","Read","U",9982,0,"Ex1A"
"M20300205","Read","U",8694,0,"Ex1A"
"M20317660_HDM","Read","U",1076,0,"Ex1A"
"M20320233!mds","Read","U",812,0,"Ex1A"
"M20320723","Read","U",552,0,"Ex1A"
"M20323006_SPS","Read","U",1084,0,"Ex1A"
"M20325706DM","Read","U",9201,0,"Ex1A"
"M20327179","Read","U",728,0,"Ex1A"
"m20327605","Read","U",1050,0,"Ex1A"
"M20332017DJ","Read","U",459,0,"Ex1A"
"M20332102","Read","U",2594,100,"Ex1A"
"M20332117","Read","U",1631,0,"Ex1A"
"M20332362CL","Read","U",2202,0,"Ex1A"
"M20340225_NS","Read","U",1670,0,"Ex1A"
"M20341374","Read","U",10796,0,"Ex1A"
"M20284644","Read","U",13847,0,"Ex1A"
"M20300205","Read","U",6715,0,"Ex1A"
"M20317660_HDM","Read","U",1594,100,"Ex1A"
"M20320233!mds","Read","U",1162,100,"Ex1A"
"M20320723","Read","U",1254,0,"Ex1A"
"M20323006_SPS","Read","U",1599,100,"Ex1A"
"M20325706DM","Read","U",3128,0,"Ex1A"
"M20327179","Read","U",7790,0,"Ex1A"
"m20327605","Read","U",798,0,"Ex1A"
"M20332017DJ","Read","U",471,0,"Ex1A"
"M20332102","Read","U",689,100,"Ex1A"
"M20332117","Read","U",1400,0,"Ex1A"
"M20332362CL","Read","U",1547,0,"Ex1A"
"M20340225_NS","Read","U",1563,0,"Ex1A"
"M20341374","Read","U",2013,0,"Ex1A"
"M20284644","Read","F",13224,100,"Ex1A"
"M20284644","Read","F",7071,100,"Ex1A"
"M20300205","Read","F",6247,100,"Ex1A"
"M20300205","Read","F",6093,100,"Ex1A"
"M20317660_HDM","Read","F",1399,100,"Ex1A"
"M20317660_HDM","Read","F",1313,100,"Ex1A"
"M20320233!mds","Read","F",1043,0,"Ex1A"
"M20320233!mds","Read","F",585,0,"Ex1A"
"M20320723","Read","F",33575,0,"Ex1A"
"M20320723","Read","F",833,0,"Ex1A"
"M20323006_SPS","Read","F",1420,0,"Ex1A"
"M20323006_SPS","Read","F",1267,0,"Ex1A"
"M20325706DM","Read","F",1122,0,"Ex1A"
"M20325706DM","Read","F",1768,0,"Ex1A"
"M20327179","Read","F",859,100,"Ex1A"
"M20327179","Read","F",481,0,"Ex1A"
"m20327605","Read","F",1007,0,"Ex1A"
"m20327605","Read","F",740,0,"Ex1A"
"M20332017DJ","Read","F",472,0,"Ex1A"
"M20332017DJ","Read","F",423,0,"Ex1A"
"M20332102","Read","F",2497,0,"Ex1A"
"M20332102","Read","F",796,100,"Ex1A"
"M20332117","Read","F",2701,100,"Ex1A"
"M20332117","Read","F",1543,100,"Ex1A"
"M20332362CL","Read","F",3634,100,"Ex1A"
"M20332362CL","Read","F",1911,100,"Ex1A"
"M20340225_NS","Read","F",2076,100,"Ex1A"
"M20340225_NS","Read","F",1851,100,"Ex1A"
"M20341374","Read","F",1588,100,"Ex1A"
"M20341374","Read","F",3569,0,"Ex1A"
"M20284644","Read","F",7304,100,"Ex1A"
"M20300205","Read","F",4690,100,"Ex1A"
"M20317660_HDM","Read","F",1089,0,"Ex1A"
"M20320233!mds","Read","F",760,0,"Ex1A"
"M20320723","Read","F",616,100,"Ex1A"
"M20323006_SPS","Read","F",1104,100,"Ex1A"
"M20325706DM","Read","F",1763,0,"Ex1A"
"M20327179","Read","F",541,0,"Ex1A"
"m20327605","Read","F",464,0,"Ex1A"
"M20332017DJ","Read","F",699,0,"Ex1A"
"M20332102","Read","F",2402,100,"Ex1A"
"M20332117","Read","F",1632,100,"Ex1A"
"M20332362CL","Read","F",2604,100,"Ex1A"
"M20340225_NS","Read","F",1387,0,"Ex1A"
"M20341374","Read","F",3381,0,"Ex1A"
"M20284644","Read","F",10086,100,"Ex1A"
"M20300205","Read","F",6902,100,"Ex1A"
"M20317660_HDM","Read","F",1650,100,"Ex1A"
"M20320233!mds","Read","F",643,100,"Ex1A"
"M20320723","Read","F",668,0,"Ex1A"
"M20323006_SPS","Read","F",2008,0,"Ex1A"
"M20325706DM","Read","F",2742,100,"Ex1A"
"M20327179","Read","F",755,100,"Ex1A"
"m20327605","Read","F",749,0,"Ex1A"
"M20332017DJ","Read","F",747,100,"Ex1A"
"M20332102","Read","F",2705,100,"Ex1A"
"M20332117","Read","F",1344,100,"Ex1A"
"M20332362CL","Read","F",1267,100,"Ex1A"
"M20340225_NS","Read","F",1981,100,"Ex1A"
"M20341374","Read","F",5830,0,"Ex1A"
"M20284644","Read","F",12399,100,"Ex1A"
"M20300205","Read","F",6134,100,"Ex1A"
"M20317660_HDM","Read","F",1753,100,"Ex1A"
"M20320233!mds","Read","F",1189,0,"Ex1A"
"M20320723","Read","F",1071,0,"Ex1A"
"M20323006_SPS","Read","F",2191,100,"Ex1A"
"M20325706DM","Read","F",3481,100,"Ex1A"
"M20327179","Read","F",746,0,"Ex1A"
"m20327605","Read","F",1010,100,"Ex1A"
"M20332017DJ","Read","F",539,0,"Ex1A"
"M20332102","Read","F",648,0,"Ex1A"
"M20332117","Read","F",2073,0,"Ex1A"
"M20332362CL","Read","F",1723,100,"Ex1A"
"M20340225_NS","Read","F",1103,0,"Ex1A"
"M20341374","Read","F",1934,100,"Ex1A"
"M20284644","Read","M",11914,0,"Ex1A"
"M20300205","Read","M",5769,0,"Ex1A"
"M20317660_HDM","Read","M",1297,0,"Ex1A"
"M20320233!mds","Read","M",868,0,"Ex1A"
"M20320723","Read","M",421,0,"Ex1A"
"M20323006_SPS","Read","M",1455,0,"Ex1A"
"M20325706DM","Read","M",9664,0,"Ex1A"
"M20327179","Read","M",788,100,"Ex1A"
"m20327605","Read","M",440,0,"Ex1A"
"M20332017DJ","Read","M",597,0,"Ex1A"
"M20332102","Read","M",1437,0,"Ex1A"
"M20332117","Read","M",1285,0,"Ex1A"
"M20332362CL","Read","M",1675,0,"Ex1A"
"M20340225_NS","Read","M",1331,0,"Ex1A"
"M20341374","Read","M",2141,0,"Ex1A"
"M20284644","Read","F",13214,100,"Ex1A"
"M20300205","Read","F",15591,100,"Ex1A"
"M20317660_HDM","Read","F",2127,0,"Ex1A"
"M20320233!mds","Read","F",1171,100,"Ex1A"
"M20320723","Read","F",4792,100,"Ex1A"
"M20323006_SPS","Read","F",1219,100,"Ex1A"
"M20325706DM","Read","F",1925,0,"Ex1A"
"M20327179","Read","F",711,0,"Ex1A"
"m20327605","Read","F",843,100,"Ex1A"
"M20332017DJ","Read","F",469,100,"Ex1A"
"M20332102","Read","F",1105,100,"Ex1A"
"M20332117","Read","F",1637,0,"Ex1A"
"M20332362CL","Read","F",1483,100,"Ex1A"
"M20340225_NS","Read","F",1051,0,"Ex1A"
"M20341374","Read","F",1521,0,"Ex1A"
"M20284644","Read","U",10484,100,"Ex1A"
"M20300205","Read","U",5404,0,"Ex1A"
"M20317660_HDM","Read","U",1774,0,"Ex1A"
"M20320233!mds","Read","U",857,0,"Ex1A"
"M20320723","Read","U",674,0,"Ex1A"
"M20323006_SPS","Read","U",1198,0,"Ex1A"
"M20325706DM","Read","U",2107,100,"Ex1A"
"M20327179","Read","U",739,100,"Ex1A"
"m20327605","Read","U",711,0,"Ex1A"
"M20332017DJ","Read","U",704,0,"Ex1A"
"M20332102","Read","U",5193,0,"Ex1A"
"M20332117","Read","U",1522,0,"Ex1A"
"M20332362CL","Read","U",1102,0,"Ex1A"
"M20340225_NS","Read","U",1529,0,"Ex1A"
"M20341374","Read","U",2601,0,"Ex1A"
"M20284644","Read","U",14986,0,"Ex1A"
"M20300205","Read","U",4793,0,"Ex1A"
"M20317660_HDM","Read","U",1148,0,"Ex1A"
"M20320233!mds","Read","U",2222,0,"Ex1A"
"M20320723","Read","U",1044,0,"Ex1A"
"M20323006_SPS","Read","U",2329,0,"Ex1A"
"M20325706DM","Read","U",31165,0,"Ex1A"
"M20327179","Read","U",1145,100,"Ex1A"
"m20327605","Read","U",660,0,"Ex1A"
"M20332017DJ","Read","U",452,0,"Ex1A"
"M20332102","Read","U",1408,0,"Ex1A"
"M20332117","Read","U",1735,0,"Ex1A"
"M20332362CL","Read","U",1289,0,"Ex1A"
"M20340225_NS","Read","U",1542,0,"Ex1A"
"M20341374","Read","U",2672,0,"Ex1A"
"M20284644","Read","F",10127,100,"Ex1A"
"M20300205","Read","F",4677,100,"Ex1A"
"M20317660_HDM","Read","F",1182,100,"Ex1A"
"M20320233!mds","Read","F",861,100,"Ex1A"
"M20320723","Read","F",899,0,"Ex1A"
"M20323006_SPS","Read","F",1229,0,"Ex1A"
"M20325706DM","Read","F",1683,100,"Ex1A"
"M20327179","Read","F",639,0,"Ex1A"
"m20327605","Read","F",924,100,"Ex1A"
"M20332017DJ","Read","F",543,0,"Ex1A"
"M20332102","Read","F",1701,100,"Ex1A"
"M20332117","Read","F",1923,100,"Ex1A"
"M20332362CL","Read","F",710,100,"Ex1A"
"M20340225_NS","Read","F",1333,100,"Ex1A"
"M20341374","Read","F",1884,0,"Ex1A"
"M20284644","Read","U",13992,0,"Ex1A"
"M20300205","Read","U",4300,100,"Ex1A"
"M20317660_HDM","Read","U",2912,0,"Ex1A"
"M20320233!mds","Read","U",2241,0,"Ex1A"
"M20320723","Read","U",14194,0,"Ex1A"
"M20323006_SPS","Read","U",1290,0,"Ex1A"
"M20325706DM","Read","U",5015,0,"Ex1A"
"M20327179","Read","U",651,100,"Ex1A"
"m20327605","Read","U",2351,0,"Ex1A"
"M20332017DJ","Read","U",539,100,"Ex1A"
"M20332102","Read","U",2427,0,"Ex1A"
"M20332117","Read","U",2278,0,"Ex1A"
"M20332362CL","Read","U",918,0,"Ex1A"
"M20340225_NS","Read","U",1774,0,"Ex1A"
"M20341374","Read","U",2951,0,"Ex1A"
"M20284644","Read","U",6599,0,"Ex1A"
"M20300205","Read","U",6836,0,"Ex1A"
"M20317660_HDM","Read","U",2459,0,"Ex1A"
"M20320233!mds","Read","U",13639,0,"Ex1A"
"M20320723","Read","U",1420,0,"Ex1A"
"M20323006_SPS","Read","U",1279,0,"Ex1A"
"M20325706DM","Read","U",65557,0,"Ex1A"
"M20327179","Read","U",94,0,"Ex1A"
"m20327605","Read","U",8140,0,"Ex1A"
"M20332017DJ","Read","U",471,0,"Ex1A"
"M20332102","Read","U",2545,100,"Ex1A"
"M20332117","Read","U",1747,0,"Ex1A"
"M20332362CL","Read","U",1543,0,"Ex1A"
"M20340225_NS","Read","U",1964,0,"Ex1A"
"M20341374","Read","U",1411,0,"Ex1A"
"M20284644","Read","F",9940,100,"Ex1A"
"M20300205","Read","F",4795,100,"Ex1A"
"M20317660_HDM","Read","F",1563,100,"Ex1A"
"M20320233!mds","Read","F",2155,100,"Ex1A"
"M20320723","Read","F",1223,0,"Ex1A"
"M20323006_SPS","Read","F",1197,0,"Ex1A"
"M20325706DM","Read","F",3085,0,"Ex1A"
"M20327179","Read","F",665,0,"Ex1A"
"m20327605","Read","F",983,0,"Ex1A"
"M20332017DJ","Read","F",468,100,"Ex1A"
"M20332102","Read","F",1636,0,"Ex1A"
"M20332117","Read","F",1156,100,"Ex1A"
"M20332362CL","Read","F",1150,0,"Ex1A"
"M20340225_NS","Read","F",1772,0,"Ex1A"
"M20341374","Read","F",2064,100,"Ex1A"
"M20284644","Read","U",10900,100,"Ex1A"
"M20300205","Read","U",9699,100,"Ex1A"
"M20317660_HDM","Read","U",1269,0,"Ex1A"
"M20320233!mds","Read","U",2890,0,"Ex1A"
"M20320723","Read","U",497,0,"Ex1A"
"M20323006_SPS","Read","U",1370,0,"Ex1A"
"M20325706DM","Read","U",2317,0,"Ex1A"
"M20327179","Read","U",1387,0,"Ex1A"
"m20327605","Read","U",763,0,"Ex1A"
"M20332017DJ","Read","U",350,0,"Ex1A"
"M20332102","Read","U",1554,100,"Ex1A"
"M20332117","Read","U",1552,100,"Ex1A"
"M20332362CL","Read","U",1929,0,"Ex1A"
"M20340225_NS","Read","U",1601,100,"Ex1A"
"M20341374","Read","U",1771,0,"Ex1A"
"M20284644","Read","M",12784,100,"Ex1A"
"M20300205","Read","M",4876,0,"Ex1A"
"M20317660_HDM","Read","M",1060,100,"Ex1A"
"M20320233!mds","Read","M",2089,0,"Ex1A"
"M20320723","Read","M",773,100,"Ex1A"
"M20323006_SPS","Read","M",1725,0,"Ex1A"
"M20325706DM","Read","M",3132,100,"Ex1A"
"M20327179","Read","M",93,0,"Ex1A"
"m20327605","Read","M",422,0,"Ex1A"
"M20332017DJ","Read","M",674,0,"Ex1A"
"M20332102","Read","M",3868,0,"Ex1A"
"M20332117","Read","M",4389,100,"Ex1A"
"M20332362CL","Read","M",2459,0,"Ex1A"
"M20340225_NS","Read","M",1744,100,"Ex1A"
"M20341374","Read","M",3281,0,"Ex1A"
"M20284644","Read","M",8797,0,"Ex1A"
"M20300205","Read","M",5235,100,"Ex1A"
"M20317660_HDM","Read","M",3607,0,"Ex1A"
"M20320233!mds","Read","M",1573,0,"Ex1A"
"M20320723","Read","M",745,0,"Ex1A"
"M20323006_SPS","Read","M",1766,0,"Ex1A"
"M20325706DM","Read","M",1388,0,"Ex1A"
"M20327179","Read","M",792,0,"Ex1A"
