"id","Encoding_Group","Block","Direction","Response.RT","Scored","experiment"
"w10193139SS","Read","Study2","F",4589,0,"Ex2A"
"w10199898","Read","Study2","F",1953,100,"Ex2A"
"W10087993_tlh","Read","Study2","F",1138,100,"Ex2A"
"W10113617_mr","Read","Study2","F",2053,0,"Ex2A"
"W10124981_NW","Read","Study2","F",857,0,"Ex2A"
"w10128846_klm","Read","Study2","F",1191,100,"Ex2A"
"W10129579_es","Read","Study2","F",1886,100,"Ex2A"
"w10132784ANG","Read","Study2","F",874,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",1722,100,"Ex2A"
"w10136516_mld","Read","Study2","F",5254,0,"Ex2A"
"w10153319HLP","Read","Study2","F",1066,0,"Ex2A"
"w10154153_CLJ","Read","Study2","F",2171,100,"Ex2A"
"w10157807CA","Read","Study2","F",1037,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",630,0,"Ex2A"
"w10166559CB","Read","Study2","F",327,0,"Ex2A"
"w10193139SS","Read","Study2","F",1424,0,"Ex2A"
"w10199898","Read","Study2","F",2644,100,"Ex2A"
"W10087993_tlh","Read","Study2","F",1424,0,"Ex2A"
"W10113617_mr","Read","Study2","F",625,0,"Ex2A"
"W10124981_NW","Read","Study2","F",1222,100,"Ex2A"
"w10128846_klm","Read","Study2","F",1130,0,"Ex2A"
"W10129579_es","Read","Study2","F",1768,100,"Ex2A"
"w10132784ANG","Read","Study2","F",428,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",1521,0,"Ex2A"
"w10136516_mld","Read","Study2","F",4392,0,"Ex2A"
"w10153319HLP","Read","Study2","F",954,100,"Ex2A"
"w10154153_CLJ","Read","Study2","F",1517,100,"Ex2A"
"w10157807CA","Read","Study2","F",729,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",230,100,"Ex2A"
"w10166559CB","Read","Study2","F",150,100,"Ex2A"
"w10193139SS","Read","Study2","F",1327,100,"Ex2A"
"w10199898","Read","Study2","F",1422,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1314,0,"Ex2A"
"W10113617_mr","Read","Study2","U",990,100,"Ex2A"
"W10124981_NW","Read","Study2","U",1209,0,"Ex2A"
"w10128846_klm","Read","Study2","U",2365,0,"Ex2A"
"W10129579_es","Read","Study2","U",2625,0,"Ex2A"
"w10132784ANG","Read","Study2","U",441,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1638,0,"Ex2A"
"w10136516_mld","Read","Study2","U",3484,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1044,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2605,0,"Ex2A"
"w10157807CA","Read","Study2","U",680,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",45,0,"Ex2A"
"w10166559CB","Read","Study2","U",206,0,"Ex2A"
"w10193139SS","Read","Study2","U",1872,0,"Ex2A"
"w10199898","Read","Study2","U",1165,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1503,100,"Ex2A"
"W10113617_mr","Read","Study2","U",1239,0,"Ex2A"
"W10124981_NW","Read","Study2","U",1988,0,"Ex2A"
"w10128846_klm","Read","Study2","U",1144,0,"Ex2A"
"W10129579_es","Read","Study2","U",2948,0,"Ex2A"
"w10132784ANG","Read","Study2","U",513,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1688,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4947,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1410,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2125,0,"Ex2A"
"w10157807CA","Read","Study2","U",1906,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",674,0,"Ex2A"
"w10166559CB","Read","Study2","U",194,0,"Ex2A"
"w10193139SS","Read","Study2","U",2355,0,"Ex2A"
"w10199898","Read","Study2","U",2391,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",1421,100,"Ex2A"
"W10113617_mr","Read","Study2","F",1620,0,"Ex2A"
"W10124981_NW","Read","Study2","F",1163,100,"Ex2A"
"w10128846_klm","Read","Study2","F",8679,100,"Ex2A"
"W10129579_es","Read","Study2","F",1710,100,"Ex2A"
"w10132784ANG","Read","Study2","F",519,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",962,100,"Ex2A"
"w10136516_mld","Read","Study2","F",3972,100,"Ex2A"
"w10153319HLP","Read","Study2","F",860,0,"Ex2A"
"w10154153_CLJ","Read","Study2","F",2861,100,"Ex2A"
"w10157807CA","Read","Study2","F",827,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",30,0,"Ex2A"
"w10166559CB","Read","Study2","F",207,100,"Ex2A"
"w10193139SS","Read","Study2","F",1675,100,"Ex2A"
"w10199898","Read","Study2","F",1516,100,"Ex2A"
"W10087993_tlh","Read","Study2","M",1389,0,"Ex2A"
"W10113617_mr","Read","Study2","M",573,0,"Ex2A"
"W10124981_NW","Read","Study2","M",521,0,"Ex2A"
"w10128846_klm","Read","Study2","M",1018,0,"Ex2A"
"W10129579_es","Read","Study2","M",1636,0,"Ex2A"
"w10132784ANG","Read","Study2","M",645,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1463,0,"Ex2A"
"w10136516_mld","Read","Study2","M",4107,0,"Ex2A"
"w10153319HLP","Read","Study2","M",945,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2175,0,"Ex2A"
"w10157807CA","Read","Study2","M",916,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",194,0,"Ex2A"
"w10166559CB","Read","Study2","M",196,0,"Ex2A"
"w10193139SS","Read","Study2","M",1660,0,"Ex2A"
"w10199898","Read","Study2","M",1381,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",1390,0,"Ex2A"
"W10113617_mr","Read","Study2","F",546,0,"Ex2A"
"W10124981_NW","Read","Study2","F",716,100,"Ex2A"
"w10128846_klm","Read","Study2","F",2550,100,"Ex2A"
"W10129579_es","Read","Study2","F",1091,100,"Ex2A"
"w10132784ANG","Read","Study2","F",731,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",1232,100,"Ex2A"
"w10136516_mld","Read","Study2","F",3588,100,"Ex2A"
"w10153319HLP","Read","Study2","F",1150,0,"Ex2A"
"w10154153_CLJ","Read","Study2","F",1493,100,"Ex2A"
"w10157807CA","Read","Study2","F",1055,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",348,100,"Ex2A"
"w10166559CB","Read","Study2","F",188,100,"Ex2A"
"w10193139SS","Read","Study2","F",1755,100,"Ex2A"
"w10199898","Read","Study2","F",1530,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1485,0,"Ex2A"
"W10113617_mr","Read","Study2","M",512,0,"Ex2A"
"W10124981_NW","Read","Study2","M",805,0,"Ex2A"
"w10128846_klm","Read","Study2","M",927,0,"Ex2A"
"W10129579_es","Read","Study2","M",7178,0,"Ex2A"
"w10132784ANG","Read","Study2","M",33196,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1667,0,"Ex2A"
"w10136516_mld","Read","Study2","M",3368,0,"Ex2A"
"w10153319HLP","Read","Study2","M",1072,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",3503,100,"Ex2A"
"w10157807CA","Read","Study2","M",833,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",51,0,"Ex2A"
"w10166559CB","Read","Study2","M",62,0,"Ex2A"
"w10193139SS","Read","Study2","M",2363,100,"Ex2A"
"w10199898","Read","Study2","M",2092,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1480,0,"Ex2A"
"W10113617_mr","Read","Study2","U",770,0,"Ex2A"
"W10124981_NW","Read","Study2","U",781,0,"Ex2A"
"w10128846_klm","Read","Study2","U",1170,0,"Ex2A"
"W10129579_es","Read","Study2","U",4877,0,"Ex2A"
"w10132784ANG","Read","Study2","U",501,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",939,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4022,100,"Ex2A"
"w10153319HLP","Read","Study2","U",1787,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2131,0,"Ex2A"
"w10157807CA","Read","Study2","U",1119,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",190,0,"Ex2A"
"w10166559CB","Read","Study2","U",49,0,"Ex2A"
"w10193139SS","Read","Study2","U",1673,0,"Ex2A"
"w10199898","Read","Study2","U",1629,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1456,100,"Ex2A"
"W10113617_mr","Read","Study2","M",532,0,"Ex2A"
"W10124981_NW","Read","Study2","M",568,0,"Ex2A"
"w10128846_klm","Read","Study2","M",587,0,"Ex2A"
"W10129579_es","Read","Study2","M",2303,0,"Ex2A"
"w10132784ANG","Read","Study2","M",433,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",974,100,"Ex2A"
"w10136516_mld","Read","Study2","M",2791,0,"Ex2A"
"w10153319HLP","Read","Study2","M",1165,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",1618,0,"Ex2A"
"w10157807CA","Read","Study2","M",754,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",168,0,"Ex2A"
"w10166559CB","Read","Study2","M",172,0,"Ex2A"
"w10193139SS","Read","Study2","M",1308,0,"Ex2A"
"w10199898","Read","Study2","M",1476,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",3317,0,"Ex2A"
"W10113617_mr","Read","Study2","F",1744,0,"Ex2A"
"W10124981_NW","Read","Study2","F",768,0,"Ex2A"
"w10128846_klm","Read","Study2","F",1318,100,"Ex2A"
"W10129579_es","Read","Study2","F",2374,100,"Ex2A"
"w10132784ANG","Read","Study2","F",239,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",707,0,"Ex2A"
"w10136516_mld","Read","Study2","F",3823,100,"Ex2A"
"w10153319HLP","Read","Study2","F",1021,100,"Ex2A"
"w10154153_CLJ","Read","Study2","F",1457,100,"Ex2A"
"w10157807CA","Read","Study2","F",837,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",603,100,"Ex2A"
"w10166559CB","Read","Study2","F",183,0,"Ex2A"
"w10193139SS","Read","Study2","F",1704,100,"Ex2A"
"w10199898","Read","Study2","F",2380,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",1407,0,"Ex2A"
"W10113617_mr","Read","Study2","F",1079,100,"Ex2A"
"W10124981_NW","Read","Study2","F",948,100,"Ex2A"
"w10128846_klm","Read","Study2","F",965,100,"Ex2A"
"W10129579_es","Read","Study2","F",14587,100,"Ex2A"
"w10132784ANG","Read","Study2","F",382,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",897,0,"Ex2A"
"w10136516_mld","Read","Study2","F",2777,0,"Ex2A"
"w10153319HLP","Read","Study2","F",864,0,"Ex2A"
"w10154153_CLJ","Read","Study2","F",1861,0,"Ex2A"
"w10157807CA","Read","Study2","F",1865,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",54,0,"Ex2A"
"w10166559CB","Read","Study2","F",191,100,"Ex2A"
"w10193139SS","Read","Study2","F",1912,0,"Ex2A"
"w10199898","Read","Study2","F",2036,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",1622,0,"Ex2A"
"W10113617_mr","Read","Study2","F",3091,100,"Ex2A"
"W10124981_NW","Read","Study2","F",763,100,"Ex2A"
"w10128846_klm","Read","Study2","F",1598,0,"Ex2A"
"W10129579_es","Read","Study2","F",2589,100,"Ex2A"
"w10132784ANG","Read","Study2","F",478,0,"Ex2A"
"W10133649_mjh","Read","Study2","F",1504,0,"Ex2A"
"w10136516_mld","Read","Study2","F",4358,100,"Ex2A"
"w10153319HLP","Read","Study2","F",1257,100,"Ex2A"
"w10154153_CLJ","Read","Study2","F",2139,0,"Ex2A"
"w10157807CA","Read","Study2","F",849,100,"Ex2A"
"w10162363_DMF","Read","Study2","F",430,0,"Ex2A"
"w10166559CB","Read","Study2","F",206,0,"Ex2A"
"w10193139SS","Read","Study2","F",1493,100,"Ex2A"
"w10199898","Read","Study2","F",2502,100,"Ex2A"
"W10087993_tlh","Read","Study2","U",1398,0,"Ex2A"
"W10113617_mr","Read","Study2","U",6349,100,"Ex2A"
"W10124981_NW","Read","Study2","U",788,0,"Ex2A"
"w10128846_klm","Read","Study2","U",612,0,"Ex2A"
"W10129579_es","Read","Study2","U",2531,100,"Ex2A"
"w10132784ANG","Read","Study2","U",522,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1381,0,"Ex2A"
"w10136516_mld","Read","Study2","U",3849,0,"Ex2A"
"w10153319HLP","Read","Study2","U",879,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",3478,0,"Ex2A"
"w10157807CA","Read","Study2","U",824,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",159,0,"Ex2A"
"w10166559CB","Read","Study2","U",179,0,"Ex2A"
"w10193139SS","Read","Study2","U",1916,0,"Ex2A"
"w10199898","Read","Study2","U",1723,0,"Ex2A"
"W10087993_tlh","Read","Study2","F",1438,100,"Ex2A"
"W10113617_mr","Read","Study2","F",986,100,"Ex2A"
"W10124981_NW","Read","Study2","F",883,0,"Ex2A"
"w10128846_klm","Read","Study2","F",1066,0,"Ex2A"
"W10129579_es","Read","Study2","F",1214,100,"Ex2A"
"w10132784ANG","Read","Study2","F",445,100,"Ex2A"
"W10133649_mjh","Read","Study2","F",683,100,"Ex2A"
"w10136516_mld","Read","Study2","F",3762,100,"Ex2A"
"w10153319HLP","Read","Study2","F",898,100,"Ex2A"
"w10154153_CLJ","Read","Study2","F",1483,100,"Ex2A"
"w10157807CA","Read","Study2","F",726,0,"Ex2A"
"w10162363_DMF","Read","Study2","F",138,0,"Ex2A"
"w10166559CB","Read","Study2","F",197,0,"Ex2A"
"w10193139SS","Read","Study2","F",1786,100,"Ex2A"
"w10199898","Read","Study2","F",2369,100,"Ex2A"
"W10087993_tlh","Read","Study2","U",1390,0,"Ex2A"
"W10113617_mr","Read","Study2","U",1231,0,"Ex2A"
"W10124981_NW","Read","Study2","U",1584,0,"Ex2A"
"w10128846_klm","Read","Study2","U",8510,0,"Ex2A"
"W10129579_es","Read","Study2","U",2658,0,"Ex2A"
"w10132784ANG","Read","Study2","U",475,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",647,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4500,100,"Ex2A"
"w10153319HLP","Read","Study2","U",1175,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",1369,0,"Ex2A"
"w10157807CA","Read","Study2","U",2342,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",181,0,"Ex2A"
"w10166559CB","Read","Study2","U",184,0,"Ex2A"
"w10193139SS","Read","Study2","U",2612,0,"Ex2A"
"w10199898","Read","Study2","U",1657,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1300,0,"Ex2A"
"W10113617_mr","Read","Study2","U",531,0,"Ex2A"
"W10124981_NW","Read","Study2","U",746,0,"Ex2A"
"w10128846_klm","Read","Study2","U",1027,0,"Ex2A"
"W10129579_es","Read","Study2","U",3072,100,"Ex2A"
"w10132784ANG","Read","Study2","U",450,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1429,0,"Ex2A"
"w10136516_mld","Read","Study2","U",6157,100,"Ex2A"
"w10153319HLP","Read","Study2","U",1084,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2283,100,"Ex2A"
"w10157807CA","Read","Study2","U",890,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",38,0,"Ex2A"
"w10166559CB","Read","Study2","U",190,0,"Ex2A"
"w10193139SS","Read","Study2","U",1647,100,"Ex2A"
"w10199898","Read","Study2","U",1160,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1902,0,"Ex2A"
"W10113617_mr","Read","Study2","M",532,0,"Ex2A"
"W10124981_NW","Read","Study2","M",1012,0,"Ex2A"
"w10128846_klm","Read","Study2","M",2336,0,"Ex2A"
"W10129579_es","Read","Study2","M",2702,0,"Ex2A"
"w10132784ANG","Read","Study2","M",759,100,"Ex2A"
"W10133649_mjh","Read","Study2","M",1024,0,"Ex2A"
"w10136516_mld","Read","Study2","M",3931,0,"Ex2A"
"w10153319HLP","Read","Study2","M",949,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2225,0,"Ex2A"
"w10157807CA","Read","Study2","M",839,100,"Ex2A"
"w10162363_DMF","Read","Study2","M",332,0,"Ex2A"
"w10166559CB","Read","Study2","M",152,0,"Ex2A"
"w10193139SS","Read","Study2","M",1717,0,"Ex2A"
"w10199898","Read","Study2","M",1401,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1692,0,"Ex2A"
"W10113617_mr","Read","Study2","M",19847,0,"Ex2A"
"W10124981_NW","Read","Study2","M",1435,0,"Ex2A"
"w10128846_klm","Read","Study2","M",2020,0,"Ex2A"
"W10129579_es","Read","Study2","M",3214,0,"Ex2A"
"w10132784ANG","Read","Study2","M",615,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1262,0,"Ex2A"
"w10136516_mld","Read","Study2","M",3616,100,"Ex2A"
"w10153319HLP","Read","Study2","M",949,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2392,100,"Ex2A"
"w10157807CA","Read","Study2","M",1127,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",158,0,"Ex2A"
"w10166559CB","Read","Study2","M",197,0,"Ex2A"
"w10193139SS","Read","Study2","M",1409,0,"Ex2A"
"w10199898","Read","Study2","M",2009,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1518,100,"Ex2A"
"W10113617_mr","Read","Study2","M",675,0,"Ex2A"
"W10124981_NW","Read","Study2","M",1606,0,"Ex2A"
"w10128846_klm","Read","Study2","M",1276,0,"Ex2A"
"W10129579_es","Read","Study2","M",3939,0,"Ex2A"
"w10132784ANG","Read","Study2","M",580,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",961,0,"Ex2A"
"w10136516_mld","Read","Study2","M",4131,0,"Ex2A"
"w10153319HLP","Read","Study2","M",1985,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2609,0,"Ex2A"
"w10157807CA","Read","Study2","M",877,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",255,0,"Ex2A"
"w10166559CB","Read","Study2","M",48,0,"Ex2A"
"w10193139SS","Read","Study2","M",1622,0,"Ex2A"
"w10199898","Read","Study2","M",2172,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1435,0,"Ex2A"
"W10113617_mr","Read","Study2","U",270,0,"Ex2A"
"W10124981_NW","Read","Study2","U",974,0,"Ex2A"
"w10128846_klm","Read","Study2","U",2899,0,"Ex2A"
"W10129579_es","Read","Study2","U",1917,0,"Ex2A"
"w10132784ANG","Read","Study2","U",471,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1186,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4183,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1077,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2241,0,"Ex2A"
"w10157807CA","Read","Study2","U",780,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",284,0,"Ex2A"
"w10166559CB","Read","Study2","U",363,0,"Ex2A"
"w10193139SS","Read","Study2","U",2148,0,"Ex2A"
"w10199898","Read","Study2","U",1692,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1453,0,"Ex2A"
"W10113617_mr","Read","Study2","M",573,0,"Ex2A"
"W10124981_NW","Read","Study2","M",867,0,"Ex2A"
"w10128846_klm","Read","Study2","M",1450,0,"Ex2A"
"W10129579_es","Read","Study2","M",2688,100,"Ex2A"
"w10132784ANG","Read","Study2","M",490,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1236,100,"Ex2A"
"w10136516_mld","Read","Study2","M",3362,0,"Ex2A"
"w10153319HLP","Read","Study2","M",1136,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2707,100,"Ex2A"
"w10157807CA","Read","Study2","M",934,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",76,0,"Ex2A"
"w10166559CB","Read","Study2","M",217,0,"Ex2A"
"w10193139SS","Read","Study2","M",1533,0,"Ex2A"
"w10199898","Read","Study2","M",2084,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1349,0,"Ex2A"
"W10113617_mr","Read","Study2","M",2443,100,"Ex2A"
"W10124981_NW","Read","Study2","M",1196,0,"Ex2A"
"w10128846_klm","Read","Study2","M",1077,100,"Ex2A"
"W10129579_es","Read","Study2","M",2501,100,"Ex2A"
"w10132784ANG","Read","Study2","M",567,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1262,0,"Ex2A"
"w10136516_mld","Read","Study2","M",3729,100,"Ex2A"
"w10153319HLP","Read","Study2","M",1343,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",1952,100,"Ex2A"
"w10157807CA","Read","Study2","M",2094,100,"Ex2A"
"w10162363_DMF","Read","Study2","M",181,0,"Ex2A"
"w10166559CB","Read","Study2","M",172,0,"Ex2A"
"w10193139SS","Read","Study2","M",1538,100,"Ex2A"
"w10199898","Read","Study2","M",1649,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1538,0,"Ex2A"
"W10113617_mr","Read","Study2","M",666,0,"Ex2A"
"W10124981_NW","Read","Study2","M",2300,0,"Ex2A"
"w10128846_klm","Read","Study2","M",2008,0,"Ex2A"
"W10129579_es","Read","Study2","M",3628,100,"Ex2A"
"w10132784ANG","Read","Study2","M",574,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1511,0,"Ex2A"
"w10136516_mld","Read","Study2","M",4752,100,"Ex2A"
"w10153319HLP","Read","Study2","M",1325,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",3041,0,"Ex2A"
"w10157807CA","Read","Study2","M",1461,100,"Ex2A"
"w10162363_DMF","Read","Study2","M",54,0,"Ex2A"
"w10166559CB","Read","Study2","M",180,0,"Ex2A"
"w10193139SS","Read","Study2","M",3428,100,"Ex2A"
"w10199898","Read","Study2","M",1803,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1304,100,"Ex2A"
"W10113617_mr","Read","Study2","M",2230,0,"Ex2A"
"W10124981_NW","Read","Study2","M",646,0,"Ex2A"
"w10128846_klm","Read","Study2","M",2547,0,"Ex2A"
"W10129579_es","Read","Study2","M",3069,0,"Ex2A"
"w10132784ANG","Read","Study2","M",689,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1376,0,"Ex2A"
"w10136516_mld","Read","Study2","M",5044,100,"Ex2A"
"w10153319HLP","Read","Study2","M",1798,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2024,100,"Ex2A"
"w10157807CA","Read","Study2","M",868,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",92,0,"Ex2A"
"w10166559CB","Read","Study2","M",53,0,"Ex2A"
"w10193139SS","Read","Study2","M",1698,100,"Ex2A"
"w10199898","Read","Study2","M",2577,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1552,0,"Ex2A"
"W10113617_mr","Read","Study2","U",3000,100,"Ex2A"
"W10124981_NW","Read","Study2","U",1133,0,"Ex2A"
"w10128846_klm","Read","Study2","U",949,0,"Ex2A"
"W10129579_es","Read","Study2","U",2456,100,"Ex2A"
"w10132784ANG","Read","Study2","U",619,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1220,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4684,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1033,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2236,0,"Ex2A"
"w10157807CA","Read","Study2","U",838,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",391,0,"Ex2A"
"w10166559CB","Read","Study2","U",166,0,"Ex2A"
"w10193139SS","Read","Study2","U",1559,0,"Ex2A"
"w10199898","Read","Study2","U",1425,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1523,0,"Ex2A"
"W10113617_mr","Read","Study2","M",305,0,"Ex2A"
"W10124981_NW","Read","Study2","M",635,0,"Ex2A"
"w10128846_klm","Read","Study2","M",934,0,"Ex2A"
"W10129579_es","Read","Study2","M",4663,0,"Ex2A"
"w10132784ANG","Read","Study2","M",402,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",1221,0,"Ex2A"
"w10136516_mld","Read","Study2","M",4390,100,"Ex2A"
"w10153319HLP","Read","Study2","M",1131,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",2309,0,"Ex2A"
"w10157807CA","Read","Study2","M",712,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",41,0,"Ex2A"
"w10166559CB","Read","Study2","M",211,0,"Ex2A"
"w10193139SS","Read","Study2","M",1137,0,"Ex2A"
"w10199898","Read","Study2","M",1076,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1509,0,"Ex2A"
"W10113617_mr","Read","Study2","U",9403,0,"Ex2A"
"W10124981_NW","Read","Study2","U",632,0,"Ex2A"
"w10128846_klm","Read","Study2","U",2216,0,"Ex2A"
"W10129579_es","Read","Study2","U",5922,0,"Ex2A"
"w10132784ANG","Read","Study2","U",414,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1340,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4679,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1154,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",3194,0,"Ex2A"
"w10157807CA","Read","Study2","U",1093,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",139,0,"Ex2A"
"w10166559CB","Read","Study2","U",172,0,"Ex2A"
"w10193139SS","Read","Study2","U",1425,0,"Ex2A"
"w10199898","Read","Study2","U",1477,0,"Ex2A"
"W10087993_tlh","Read","Study2","U",1892,0,"Ex2A"
"W10113617_mr","Read","Study2","U",875,0,"Ex2A"
"W10124981_NW","Read","Study2","U",4379,0,"Ex2A"
"w10128846_klm","Read","Study2","U",1453,0,"Ex2A"
"W10129579_es","Read","Study2","U",6181,0,"Ex2A"
"w10132784ANG","Read","Study2","U",427,0,"Ex2A"
"W10133649_mjh","Read","Study2","U",1012,0,"Ex2A"
"w10136516_mld","Read","Study2","U",4088,0,"Ex2A"
"w10153319HLP","Read","Study2","U",1385,0,"Ex2A"
"w10154153_CLJ","Read","Study2","U",2923,0,"Ex2A"
"w10157807CA","Read","Study2","U",823,0,"Ex2A"
"w10162363_DMF","Read","Study2","U",74,0,"Ex2A"
"w10166559CB","Read","Study2","U",203,0,"Ex2A"
"w10193139SS","Read","Study2","U",1727,0,"Ex2A"
"w10199898","Read","Study2","U",1384,0,"Ex2A"
"W10087993_tlh","Read","Study2","M",1641,0,"Ex2A"
"W10113617_mr","Read","Study2","M",656,0,"Ex2A"
"W10124981_NW","Read","Study2","M",1573,100,"Ex2A"
"w10128846_klm","Read","Study2","M",906,0,"Ex2A"
"W10129579_es","Read","Study2","M",4715,100,"Ex2A"
"w10132784ANG","Read","Study2","M",449,0,"Ex2A"
"W10133649_mjh","Read","Study2","M",533,0,"Ex2A"
"w10136516_mld","Read","Study2","M",3826,100,"Ex2A"
"w10153319HLP","Read","Study2","M",1455,0,"Ex2A"
"w10154153_CLJ","Read","Study2","M",1842,0,"Ex2A"
"w10157807CA","Read","Study2","M",1010,0,"Ex2A"
"w10162363_DMF","Read","Study2","M",40,0,"Ex2A"
"w10166559CB","Read","Study2","M",66,0,"Ex2A"
"w10193139SS","Read","Study2","M",1970,0,"Ex2A"
"w10199898","Read","Study2","M",1617,100,"Ex2A"
"W10087993_tlh","Read","Study2","M",1244,0,"Ex2A"
"W10113617_mr","Read","Study2","M",255,0,"Ex2A"
"W10124981_NW","Read","Study2","M",946,0,"Ex2A"
"w10128846_klm","Read","Study2","M",11294,0,"Ex2A"
"W10129579_es","Read","Study2","M",3028,100,"Ex2A"
"w10132784ANG","Read","Study2","M",426,0,"Ex2A"
