"id","Response","key","percent_match","Scored","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Procedure.Shuffle","Response.RT","Procedure.Shuffle.1"
"M20317658_AD","death ","quiet","0.333333333333333",0,1,"Read","war","Study1","M","Study Phase",1130,"Recall1"
"M20317671ajb","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",7372,"Recall1"
"M20317864_jrm","gun","quiet","0.2",0,1,"Read","war","Study1","M","Study Phase",352,"Recall1"
"m20317880_snh","peace","quiet","0.2",0,1,"Read","war","Study1","M","Study Phase",1495,"Recall1"
"M20319728_JLH","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",4327,"Recall1"
"M20320841JH","zone","quiet","0.2",0,1,"Read","war","Study1","M","Study Phase",823,"Recall1"
"M20321883KO","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",2381,"Recall1"
"M20322775_CE","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",3415,"Recall1"
"M20331100_PM","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",1171,"Recall1"
"M20331541_WAG","quiet","quiet","1",1,1,"Read","war","Study1","M","Study Phase",1455,"Recall1"
"M20335162","gone","quiet","0.2",0,1,"Read","war","Study1","M","Study Phase",75694,"Recall1"
"M20335930SH","","quiet","0",0,1,"Read","war","Study1","M","Study Phase",1910,"Recall1"
"w10100791MF","","quiet","0",0,1,"Read","war","Study1","M","Study Phase",1377,"Recall1"
"cooforah0923","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",3228,"Recall1"
"M20296583_KCB","cake","finger","0.166666666666667",0,1,"Read","wedding","Study1","M","Study Phase",2080,"Recall1"
"M20314646KFD","","finger","0",0,1,"Read","wedding","Study1","M","Study Phase",75,"Recall1"
"M20316040","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",2022,"Recall1"
"M20317201JN","","finger","0",0,1,"Read","wedding","Study1","M","Study Phase",946,"Recall1"
"M20317375_ESA","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",4035,"Recall1"
"M20317658_AD","cake ","finger","0.166666666666667",0,1,"Read","wedding","Study1","M","Study Phase",1082,"Recall1"
"M20317671ajb","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",12671,"Recall1"
"M20317864_jrm","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",3535,"Recall1"
"m20317880_snh","ring","finger","0.666666666666667",0,1,"Read","wedding","Study1","M","Study Phase",1117,"Recall1"
"M20319728_JLH","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",7915,"Recall1"
"M20320841JH","day","finger","0",0,1,"Read","wedding","Study1","M","Study Phase",1227,"Recall1"
"M20321883KO","flower","finger","0.5",0,1,"Read","wedding","Study1","M","Study Phase",1652,"Recall1"
"M20322775_CE","pie","finger","0.333333333333333",0,1,"Read","wedding","Study1","M","Study Phase",4214,"Recall1"
"M20331100_PM","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",7632,"Recall1"
"M20331541_WAG","finger","finger","1",1,1,"Read","wedding","Study1","M","Study Phase",1238,"Recall1"
"M20335162","bell","finger","0.166666666666667",0,1,"Read","wedding","Study1","M","Study Phase",216,"Recall1"
"M20335930SH","ring","finger","0.666666666666667",0,1,"Read","wedding","Study1","M","Study Phase",1494,"Recall1"
"w10100791MF","ring","finger","0.666666666666667",0,1,"Read","wedding","Study1","M","Study Phase",1256,"Recall1"
"cooforah0923","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",2450,"Recall1"
"M20296583_KCB","spell","sentence","0.25",0,1,"Read","word","Study1","F","Study Phase",2664,"Recall1"
"M20314646KFD","sentences","sentence","0.888888888888889",1,1,"Read","word","Study1","F","Study Phase",111,"Recall1"
"M20316040","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",1252,"Recall1"
"M20317201JN","","sentence","0",0,1,"Read","word","Study1","F","Study Phase",1945,"Recall1"
"M20317375_ESA","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",10642,"Recall1"
"M20317658_AD","sentance","sentence","0.875",1,1,"Read","word","Study1","F","Study Phase",920,"Recall1"
"M20317671ajb","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",10620,"Recall1"
"M20317864_jrm","up","sentence","0",0,1,"Read","word","Study1","F","Study Phase",409,"Recall1"
"m20317880_snh","short","sentence","0.25",0,1,"Read","word","Study1","F","Study Phase",1167,"Recall1"
"M20319728_JLH","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",19158,"Recall1"
"M20320841JH","count","sentence","0.375",0,1,"Read","word","Study1","F","Study Phase",1748,"Recall1"
"M20321883KO","","sentence","0",0,1,"Read","word","Study1","F","Study Phase",1626,"Recall1"
"M20322775_CE","","sentence","0",0,1,"Read","word","Study1","F","Study Phase",3575,"Recall1"
"M20331100_PM","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",837,"Recall1"
"M20331541_WAG","","sentence","0",0,1,"Read","word","Study1","F","Study Phase",2043,"Recall1"
"M20335162","graph","sentence","0",0,1,"Read","word","Study1","F","Study Phase",419,"Recall1"
"M20335930SH","","sentence","0",0,1,"Read","word","Study1","F","Study Phase",1698,"Recall1"
"w10100791MF","sentence","sentence","1",1,1,"Read","word","Study1","F","Study Phase",1203,"Recall1"
"M20284644","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",11253,"Recall2"
"M20300205","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",5847,"Recall2"
"M20317660_HDM","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",1851,"Recall2"
"M20319628","deflection","love","0.3",0,3,"Read","affection","Study1","F","Study Phase2",394,"Recall2"
"M20320233!mds","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",1002,"Recall2"
"M20320723","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",854,"Recall2"
"M20323006_SPS","love ","love","0.8",1,3,"Read","affection","Study1","F","Study Phase2",2375,"Recall2"
"M20325706DM","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",5703,"Recall2"
"M20327179","","love","0",0,3,"Read","affection","Study1","F","Study Phase2",97,"Recall2"
"m20327605","touch","love","0.2",0,3,"Read","affection","Study1","F","Study Phase2",19613,"Recall2"
"m20327840_bkc","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",2104,"Recall2"
"M20332017DJ","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",463,"Recall2"
"M20332102","","love","0",0,3,"Read","affection","Study1","F","Study Phase2",1099,"Recall2"
"M20332117","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",1413,"Recall2"
"M20332362CL","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",2045,"Recall2"
"M20340225_NS","love","love","1",1,3,"Read","affection","Study1","F","Study Phase2",1473,"Recall2"
"M20341374","","love","0",0,3,"Read","affection","Study1","F","Study Phase2",1194,"Recall2"
"M20284644","bounce","bounce","1",1,3,"Read","bat","Study1","M","Study Phase2",13514,"Recall2"
"M20300205","bounce","bounce","1",1,3,"Read","bat","Study1","M","Study Phase2",5111,"Recall2"
"M20317660_HDM","bounce","bounce","1",1,3,"Read","bat","Study1","M","Study Phase2",1584,"Recall2"
"M20319628","precious","bounce","0.5",0,3,"Read","bat","Study1","M","Study Phase2",373,"Recall2"
"M20320233!mds","swing","bounce","0.166666666666667",0,3,"Read","bat","Study1","M","Study Phase2",1496,"Recall2"
"M20320723","cave","bounce","0.333333333333333",0,3,"Read","bat","Study1","M","Study Phase2",1067,"Recall2"
"M20323006_SPS","","bounce","0",0,3,"Read","bat","Study1","M","Study Phase2",1657,"Recall2"
"M20325706DM","ball","bounce","0.166666666666667",0,3,"Read","bat","Study1","M","Study Phase2",1909,"Recall2"
"M20327179","","bounce","0",0,3,"Read","bat","Study1","M","Study Phase2",722,"Recall2"
"m20327605","animal","bounce","0.166666666666667",0,3,"Read","bat","Study1","M","Study Phase2",1127,"Recall2"
"m20327840_bkc","bounce","bounce","1",1,3,"Read","bat","Study1","M","Study Phase2",1917,"Recall2"
"M20332017DJ","mule","bounce","0.333333333333333",0,3,"Read","bat","Study1","M","Study Phase2",514,"Recall2"
"M20332102","bounce","bounce","1",1,3,"Read","bat","Study1","M","Study Phase2",1586,"Recall2"
"M20332117","run","bounce","0.333333333333333",0,3,"Read","bat","Study1","M","Study Phase2",1666,"Recall2"
"M20332362CL","dark","bounce","0",0,3,"Read","bat","Study1","M","Study Phase2",1317,"Recall2"
"M20340225_NS","","bounce","0",0,3,"Read","bat","Study1","M","Study Phase2",1512,"Recall2"
"M20341374","","bounce","0",0,3,"Read","bat","Study1","M","Study Phase2",4084,"Recall2"
"M20284644","waves","box","0",0,3,"Read","beach","Study1","M","Study Phase2",7524,"Recall2"
"M20300205","","box","0",0,3,"Read","beach","Study1","M","Study Phase2",5005,"Recall2"
"M20317660_HDM","shell","box","0",0,3,"Read","beach","Study1","M","Study Phase2",1612,"Recall2"
"M20319628","bath","box","0.25",0,3,"Read","beach","Study1","M","Study Phase2",351,"Recall2"
"M20320233!mds","sea","box","0",0,3,"Read","beach","Study1","M","Study Phase2",814,"Recall2"
"M20320723","sand","box","0",0,3,"Read","beach","Study1","M","Study Phase2",3792,"Recall2"
"M20323006_SPS","","box","0",0,3,"Read","beach","Study1","M","Study Phase2",1184,"Recall2"
"M20325706DM","sea","box","0",0,3,"Read","beach","Study1","M","Study Phase2",1900,"Recall2"
"M20327179","box","box","1",1,3,"Read","beach","Study1","M","Study Phase2",598,"Recall2"
"m20327605","sun","box","0",0,3,"Read","beach","Study1","M","Study Phase2",5579,"Recall2"
"m20327840_bkc","box","box","1",1,3,"Read","beach","Study1","M","Study Phase2",1907,"Recall2"
"M20332017DJ","lake","box","0",0,3,"Read","beach","Study1","M","Study Phase2",393,"Recall2"
"M20332102","box","box","1",1,3,"Read","beach","Study1","M","Study Phase2",1692,"Recall2"
"M20332117","sand","box","0",0,3,"Read","beach","Study1","M","Study Phase2",2460,"Recall2"
"M20332362CL","sun","box","0",0,3,"Read","beach","Study1","M","Study Phase2",1489,"Recall2"
"M20340225_NS","summer","box","0",0,3,"Read","beach","Study1","M","Study Phase2",2097,"Recall2"
"M20341374","","box","0",0,3,"Read","beach","Study1","M","Study Phase2",2067,"Recall2"
"M20284644","pie","pie","1",1,3,"Read","birthday","Study1","M","Study Phase2",9454,"Recall2"
"M20300205","pie","pie","1",1,3,"Read","birthday","Study1","M","Study Phase2",6097,"Recall2"
"M20317660_HDM","cake","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",1199,"Recall2"
"M20319628","cake ","pie","0.2",0,3,"Read","birthday","Study1","M","Study Phase2",301,"Recall2"
"M20320233!mds","cake","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",909,"Recall2"
"M20320723","party","pie","0.2",0,3,"Read","birthday","Study1","M","Study Phase2",633,"Recall2"
"M20323006_SPS","cake","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",1581,"Recall2"
"M20325706DM","candles","pie","0.142857142857143",0,3,"Read","birthday","Study1","M","Study Phase2",2644,"Recall2"
"M20327179","","pie","0",0,3,"Read","birthday","Study1","M","Study Phase2",106,"Recall2"
"m20327605","day","pie","0",0,3,"Read","birthday","Study1","M","Study Phase2",614,"Recall2"
"m20327840_bkc","pie","pie","1",1,3,"Read","birthday","Study1","M","Study Phase2",2038,"Recall2"
"M20332017DJ","wish","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",430,"Recall2"
"M20332102","","pie","0",0,3,"Read","birthday","Study1","M","Study Phase2",370,"Recall2"
"M20332117","cake","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",1501,"Recall2"
"M20332362CL","year","pie","0.25",0,3,"Read","birthday","Study1","M","Study Phase2",1820,"Recall2"
"M20340225_NS","pie","pie","1",1,3,"Read","birthday","Study1","M","Study Phase2",1191,"Recall2"
"M20341374","","pie","0",0,3,"Read","birthday","Study1","M","Study Phase2",1329,"Recall2"
"M20284644","pie","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",13028,"Recall2"
"M20300205","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",5929,"Recall2"
"M20317660_HDM","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",2683,"Recall2"
"M20319628","bake","hand","0.25",0,3,"Read","cake","Study1","U","Study Phase2",409,"Recall2"
"M20320233!mds","bake","hand","0.25",0,3,"Read","cake","Study1","U","Study Phase2",2456,"Recall2"
"M20320723","icing","hand","0.2",0,3,"Read","cake","Study1","U","Study Phase2",892,"Recall2"
"M20323006_SPS","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",1243,"Recall2"
"M20325706DM","birthday","hand","0.375",0,3,"Read","cake","Study1","U","Study Phase2",4795,"Recall2"
"M20327179","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",708,"Recall2"
"m20327605","piece","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",832,"Recall2"
"m20327840_bkc","hand","hand","1",1,3,"Read","cake","Study1","U","Study Phase2",2126,"Recall2"
"M20332017DJ","carrot","hand","0.166666666666667",0,3,"Read","cake","Study1","U","Study Phase2",355,"Recall2"
"M20332102","cloth","hand","0.2",0,3,"Read","cake","Study1","U","Study Phase2",1526,"Recall2"
"M20332117","day","hand","0.5",0,3,"Read","cake","Study1","U","Study Phase2",2138,"Recall2"
"M20332362CL","birthday","hand","0.375",0,3,"Read","cake","Study1","U","Study Phase2",1950,"Recall2"
"M20340225_NS","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",1449,"Recall2"
"M20341374","","hand","0",0,3,"Read","cake","Study1","U","Study Phase2",3165,"Recall2"
"M20284644","","carpet","0",0,3,"Read","ceiling","Study1","M","Study Phase2",10322,"Recall2"
"M20300205","carpet","carpet","1",1,3,"Read","ceiling","Study1","M","Study Phase2",6216,"Recall2"
"M20317660_HDM","fan","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",1001,"Recall2"
"M20319628","selling","carpet","0.142857142857143",0,3,"Read","ceiling","Study1","M","Study Phase2",304,"Recall2"
"M20320233!mds","carpet","carpet","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1903,"Recall2"
"M20320723","fall","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",1001,"Recall2"
"M20323006_SPS","fan","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",1515,"Recall2"
"M20325706DM","carpet","carpet","1",1,3,"Read","ceiling","Study1","M","Study Phase2",2915,"Recall2"
"M20327179","","carpet","0",0,3,"Read","ceiling","Study1","M","Study Phase2",778,"Recall2"
"m20327605","roof","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",952,"Recall2"
"m20327840_bkc","carpet","carpet","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1316,"Recall2"
"M20332017DJ","floor","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",468,"Recall2"
"M20332102","floor","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",871,"Recall2"
"M20332117","fan","carpet","0.166666666666667",0,3,"Read","ceiling","Study1","M","Study Phase2",1840,"Recall2"
"M20332362CL","high","carpet","0",0,3,"Read","ceiling","Study1","M","Study Phase2",1541,"Recall2"
"M20340225_NS","carpet","carpet","1",1,3,"Read","ceiling","Study1","M","Study Phase2",1943,"Recall2"
"M20341374","","carpet","0",0,3,"Read","ceiling","Study1","M","Study Phase2",1655,"Recall2"
"M20284644","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",9259,"Recall2"
"M20300205","dance","dance","1",1,3,"Read","circle","Study1","M","Study Phase2",5320,"Recall2"
"M20317660_HDM","dance","dance","1",1,3,"Read","circle","Study1","M","Study Phase2",1121,"Recall2"
"M20319628","full","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",338,"Recall2"
"M20320233!mds","round","dance","0.4",0,3,"Read","circle","Study1","M","Study Phase2",476,"Recall2"
"M20320723","around","dance","0.5",0,3,"Read","circle","Study1","M","Study Phase2",1192,"Recall2"
"M20323006_SPS","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",1220,"Recall2"
"M20325706DM","dance","dance","1",1,3,"Read","circle","Study1","M","Study Phase2",2349,"Recall2"
"M20327179","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",387,"Recall2"
"m20327605","ring","dance","0.2",0,3,"Read","circle","Study1","M","Study Phase2",923,"Recall2"
"m20327840_bkc","dance","dance","1",1,3,"Read","circle","Study1","M","Study Phase2",2102,"Recall2"
"M20332017DJ","dance","dance","1",1,3,"Read","circle","Study1","M","Study Phase2",1351,"Recall2"
"M20332102","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",2356,"Recall2"
"M20332117","full","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",2219,"Recall2"
"M20332362CL","shape","dance","0.4",0,3,"Read","circle","Study1","M","Study Phase2",1665,"Recall2"
"M20340225_NS","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",2010,"Recall2"
"M20341374","","dance","0",0,3,"Read","circle","Study1","M","Study Phase2",5739,"Recall2"
"M20284644","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",12998,"Recall2"
"M20300205","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",7094,"Recall2"
"M20317660_HDM","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",1240,"Recall2"
"M20319628","living","election","0.375",0,3,"Read","crackle","Study1","U","Study Phase2",369,"Recall2"
"M20320233!mds","crinkle","election","0.625",0,3,"Read","crackle","Study1","U","Study Phase2",1961,"Recall2"
"M20320723","barrel ","election","0.25",0,3,"Read","crackle","Study1","U","Study Phase2",764,"Recall2"
"M20323006_SPS","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",1544,"Recall2"
"M20325706DM","pop","election","0.125",0,3,"Read","crackle","Study1","U","Study Phase2",19805,"Recall2"
"M20327179","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",106,"Recall2"
"m20327605","place","election","0.375",0,3,"Read","crackle","Study1","U","Study Phase2",28507,"Recall2"
"m20327840_bkc","electron","election","0.875",1,3,"Read","crackle","Study1","U","Study Phase2",7441,"Recall2"
"M20332017DJ","spark","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",435,"Recall2"
"M20332102","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",557,"Recall2"
"M20332117","pop","election","0.125",0,3,"Read","crackle","Study1","U","Study Phase2",1854,"Recall2"
"M20332362CL","fire","election","0.25",0,3,"Read","crackle","Study1","U","Study Phase2",1451,"Recall2"
"M20340225_NS","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",2106,"Recall2"
"M20341374","","election","0",0,3,"Read","crackle","Study1","U","Study Phase2",2709,"Recall2"
"M20284644","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",5059,"Recall2"
"M20300205","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",5911,"Recall2"
"M20317660_HDM","card","card","1",1,3,"Read","credit","Study1","F","Study Phase2",1405,"Recall2"
"M20319628","pass","card","0.25",0,3,"Read","credit","Study1","F","Study Phase2",470,"Recall2"
